geocode,female,male
E01000650,1002,909
E01000651,912,716
E01000652,851,774
E01000654,634,639
E01000655,683,640
E01000656,708,692
E01000657,839,748
E01000658,685,673
E01000659,715,747
E01000661,850,744
E01000662,896,845
E01000663,868,759
E01000664,830,780
E01000665,965,850
E01000666,930,884
E01000667,830,790
E01000668,804,816
E01000669,896,776
E01000670,960,972
E01000671,885,859
E01000679,839,821
E01000680,796,813
E01000681,881,824
E01000682,788,736
E01000683,842,750
E01000684,1025,1011
E01000685,794,771
E01000686,776,732
E01000687,831,772
E01000688,704,661
E01000698,600,582
E01000719,1032,864
E01000720,897,735
E01000721,725,602
E01000722,852,784
E01000723,645,602
E01000724,897,863
E01000725,874,767
E01000726,634,648
E01000727,815,738
E01000730,949,775
E01000731,713,650
E01000732,773,702
E01000733,809,784
E01000734,700,660
E01000747,974,946
E01000748,819,783
E01000749,800,788
E01000750,841,651
E01000751,1060,947
E01000752,876,730
E01000753,904,902
E01000754,902,773
E01000755,802,703
E01000756,809,754
E01000757,759,740
E01000758,771,708
E01000759,789,753
E01000760,828,675
E01000761,777,775
E01000762,834,789
E01000763,747,705
E01000764,862,753
E01000765,860,844
E01000766,873,841
E01000767,834,812
E01000768,786,769
E01000786,713,708
E01000787,745,660
E01000788,793,733
E01000789,971,829
E01000790,1024,994
E01000791,750,695
E01000792,607,535
E01000793,825,764
E01000794,808,745
E01000795,723,689
E01000807,777,755
E01000808,834,770
E01000809,794,723
E01000810,783,720
E01000811,689,631
E01000812,773,724
E01000813,840,770
E01000814,771,760
E01000815,800,737
E01000827,883,809
E01000831,850,790
E01000834,689,639
E01024158,843,717
E01024159,818,759
E01024160,709,726
E01024413,874,749
E01024414,813,753
E01024415,689,669
E01024416,868,837
E01024417,790,768
E01024418,719,668
E01024419,907,841
E01024421,978,931
E01024422,952,906
E01024423,881,840
E01024424,707,708
E01024425,825,761
E01024426,908,847
E01024427,672,599
E01024428,674,625
E01024429,816,752
E01024430,738,690
E01024431,958,856
E01024432,796,726
E01024433,658,661
E01024435,793,752
E01024436,766,738
E01024437,742,767
E01024438,769,735
E01024439,799,764
E01024440,969,953
E01024441,775,749
E01024442,729,783
E01024443,851,682
E01024444,664,602
E01024448,663,588
E01024449,746,694
E01024450,805,722
E01024451,1141,1063
E01024452,696,697
E01024453,801,824
E01024454,820,757
E01024455,629,577
E01024457,620,541
E01024458,727,725
E01024459,815,766
E01024460,852,810
E01024461,1249,1197
E01024462,861,814
E01024463,758,744
E01024464,859,822
E01024465,711,673
E01024466,696,667
E01024467,875,830
E01024468,774,718
E01024469,805,827
E01024470,830,772
E01024471,1024,825
E01024472,710,686
E01024473,835,762
E01024474,640,627
E01024475,737,747
E01024476,817,723
E01024477,745,671
E01024483,793,781
E01024484,626,593
E01024485,863,819
E01024723,786,801
E01024724,1025,967
E01024725,839,801
E01024726,889,830
E01024729,944,826
E01024730,668,616
E01024731,626,583
E01024732,735,1161
E01024733,906,867
E01024734,854,759
E01024745,960,912
E01024747,800,746
E01024748,733,719
E01024749,778,729
E01024750,796,693
E01024751,820,736
E01024752,847,815
E01024753,794,801
E01024754,844,853
E01024755,1049,1035
E01024756,848,805
E01024757,807,789
E01024758,812,773
E01024766,967,1007
E01024767,794,749
E01024768,863,823
E01024775,798,731
E01024776,703,615
E01024777,642,596
E01024778,796,783
E01024779,885,921
E01024780,866,772
E01024786,1000,921
E01030831,1146,1100
E01030832,687,636
E01030840,773,726
E01030841,648,616
E01030842,945,876
E01030843,782,763
E01032570,813,735
E01032571,931,932
E01032619,821,797
