geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W01000001,328,31,108,90,2
W01000002,409,12,90,48,0
W01000006,489,18,74,68,5
W01000007,521,17,115,62,2
W01000009,533,14,102,127,2
W01000010,722,16,129,31,1
W01000012,527,14,42,81,1
W01000014,592,17,105,176,1
W01000016,263,19,228,69,0
W01000017,427,9,90,116,0
W01000019,555,11,88,34,3
W01000020,446,22,68,18,4
W01000023,391,20,79,107,2
W01000024,251,4,204,49,0
W01000025,671,17,91,80,0
W01000027,506,27,129,106,5
W01000028,521,25,88,167,1
W01000029,362,19,126,209,2
W01000030,492,20,174,309,2
W01000033,293,14,47,342,1
W01000034,386,6,45,82,1
W01000036,255,9,95,163,0
W01000037,352,10,72,84,0
W01000038,700,29,126,131,0
W01000039,391,12,51,15,3
W01000040,447,9,78,2,1
W01000041,224,20,47,345,1
W01000043,358,14,47,109,0
W01000044,452,3,30,9,1
W01000047,414,16,78,75,3
W01000054,371,6,41,54,0
W01000059,459,30,78,384,3
W01000061,565,25,116,92,3
W01000070,398,19,66,53,7
W01000073,575,20,54,78,2
W01000078,496,17,86,122,1
W01000080,577,27,115,190,6
W01000084,393,18,101,43,1
W01000086,666,18,83,182,3
W01000088,667,15,48,86,1
W01000089,642,20,99,84,4
W01000093,796,22,151,65,3
W01000094,438,13,87,34,2
W01000095,404,12,73,127,2
W01000098,308,30,54,528,5
W01000104,502,17,93,180,1
W01000108,582,26,238,198,4
W01000109,449,23,165,234,0
W01000110,432,12,24,119,5
W01000111,389,25,165,180,4
W01000112,610,14,104,131,2
W01001932,836,40,236,112,3
