geocode,all
E01007753,1.03
E01008019,17.66
E01008023,33.15
E01008024,15.65
E01008025,8.67
E01008027,48.59
E01013592,45.34
E01013593,40.26
E01013594,22.07
E01013597,42.65
E01013598,26.38
E01013599,33.39
E01013810,123.2
E01013811,113.67
E01013812,134.33
E01013813,106.44
E01013814,110.84
E01013815,31.82
E01013816,62.04
E01013817,78.7
E01013818,48.18
E01013819,71.94
E01013820,67.44
E01013821,77.48
E01013822,76.77
E01013823,69.5
E01013824,79.94
E01013825,52.35
E01013826,41.36
E01013827,40.82
E01013828,53.05
E01013829,42.31
E01013830,37.84
E01013831,41.23
E01013832,39.6
E01013833,21.75
E01013834,72.53
E01013835,60.71
E01013836,53.11
E01013837,51.04
E01013838,61.39
E01013839,83.07
E01013840,58.18
E01013841,67.68
E01013842,74.31
E01013843,53.79
E01013844,130.35
E01013845,171.37
E01013846,127.33
E01013847,112.45
E01013849,59.29
E01013850,56.49
E01013851,59.26
E01013852,62.05
E01013853,40.37
E01013854,45.79
E01013855,74.44
E01013856,53.18
E01013858,40.08
E01013859,42.75
E01013860,25.21
E01013861,20.03
E01013862,46.84
E01013863,37.38
E01013864,16.5
E01013865,56.01
E01013866,40.09
E01013867,40.84
E01013868,46.88
E01013870,11.95
E01013871,46.09
E01013872,78.83
E01013873,170.78
E01013874,21.33
E01013875,75.25
E01013876,24.19
E01013877,45.35
E01013878,31.56
E01013879,34.99
E01013880,11.79
E01013881,37.82
E01013882,30.91
E01013883,29.11
E01013884,48.98
E01013885,42.52
E01013886,27.11
E01013887,50.95
E01013888,58.16
E01013889,36.43
E01013890,103.07
E01013891,49.31
E01013892,49.18
E01013893,24.37
E01013894,34.17
E01013895,33.09
E01013896,25.3
E01013898,31.58
E01013901,24.67
E01013902,30.22
E01013903,17.86
E01013913,57.08
E01013914,65.1
E01013915,18.23
E01013916,77.55
E01013917,20.79
E01013918,155.81
E01013919,135.81
E01013920,9.85
E01013921,162.44
E01013924,194.11
E01013926,37.67
E01013928,4.95
E01013929,27.54
E01013930,49.3
E01013931,21.28
E01013932,38.76
E01013933,52.38
E01013934,43.81
E01013935,39.62
E01013936,35.02
E01013937,38.9
E01013938,40.63
E01013939,50.15
E01013940,68.1
E01013941,48.72
E01013942,84.45
E01013943,28.94
E01013944,71.91
E01013945,110.16
E01013947,106.84
E01013948,112.07
E01013953,200.12
E01013954,33.88
E01013957,68.09
E01013958,84.71
E01013959,93.1
E01013960,61.03
E01013961,95.48
E01013962,68.15
E01013963,57.1
E01013964,41.16
E01013965,55.46
E01013966,58.9
E01013967,27.05
E01013968,24.6
E01013969,68.8
E01013970,100.13
E01013971,76.57
E01013972,68.99
E01013973,39.36
E01013974,29.42
E01013975,25.73
E01013976,62.05
E01013977,13.79
E01013978,66.88
E01013979,19.88
E01013980,42.36
E01013981,32.45
E01013982,13.02
E01013983,49.24
E01013984,40.88
E01013985,51.7
E01019400,20.01
E01019401,8.34
E01019402,27.98
E01019403,46.97
E01019404,18.14
E01019420,5.12
E01019421,39.76
E01019422,7.16
E01019431,32.04
E01019432,12.43
E01019433,25.57
E01019434,36.26
E01019435,26.93
E01019436,30.24
E01019437,38.48
E01019438,59.87
E01019439,27.18
E01019440,38.39
E01019441,48.72
E01019442,4.48
E01019443,18.89
E01019444,11.26
E01019445,22.24
E01019451,3.81
E01019452,36.53
E01019453,11.31
E01019456,7.1
E01019457,23.86
E01019458,22.47
E01019459,44.56
E01019464,3.69
E01019465,4.63
E01019468,4.52
E01019469,51.66
E01019470,26.02
E01019471,8.91
E01019473,9.75
E01019474,41.94
E01019475,15.68
E01019476,5.52
E01019478,1.3
E01019479,10.17
E01019480,3.29
E01019481,11.87
E01019482,12.32
E01019483,17.02
E01019484,2.19
E01019485,2.29
E01019486,21.36
E01019487,20.41
E01019488,14.96
E01019489,30.05
E01019490,36.98
E01019491,8.73
E01019492,30.83
E01019493,28.41
E01019494,4.53
E01019495,1.76
E01019496,2.38
E01019497,11.63
E01019498,17.47
E01019499,7.39
E01019500,7.38
E01019501,12.78
E01019502,4.79
E01019503,3.15
E01019504,2.39
E01019505,28.92
E01019506,0.81
E01019507,22.25
E01019508,29.54
E01019509,17.57
E01019510,31.17
E01019511,6.13
E01019512,18.37
E01019513,6.22
E01019514,57.35
E01019515,50.96
