geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00008582,94,1,63,38,40
E00008583,18,1,24,124,15
E00008584,77,3,66,29,5
E00008609,31,1,31,59,4
E00008610,22,2,14,104,0
E00008612,26,0,13,93,0
E00008613,35,0,17,97,1
E00008616,34,1,41,83,17
E00008620,40,2,22,41,0
E00008621,24,1,43,56,0
E00008622,6,1,31,104,0
E00008623,9,0,9,95,1
E00008625,9,4,14,110,0
E00008626,8,0,7,113,1
E00008627,11,0,27,66,0
E00008628,18,1,9,96,0
E00008629,19,1,25,98,0
E00008630,19,1,43,34,1
E00008631,5,3,18,100,1
E00008632,24,3,21,83,34
E00008633,26,0,81,78,3
E00008635,31,2,150,26,4
E00008636,64,3,92,35,6
E00008637,50,0,64,55,2
E00008638,35,1,63,56,0
E00008639,37,5,92,50,0
E00008640,33,0,23,70,0
E00008643,54,1,39,33,1
E00008644,86,4,26,17,3
E00008646,12,2,9,116,2
E00008647,29,1,23,44,22
E00008648,71,0,22,31,0
E00008649,43,2,51,25,0
E00008650,69,1,33,44,2
E00008651,65,2,33,18,0
E00008652,45,1,10,48,0
E00008653,19,2,11,86,0
E00008654,80,2,19,5,0
E00008655,44,3,29,73,10
E00008656,66,2,19,18,0
E00008657,22,4,11,77,1
E00008658,63,0,11,27,0
E00008659,60,2,47,60,13
E00008661,112,1,76,16,1
E00008662,52,0,46,50,3
E00008663,40,0,27,64,2
E00008666,69,4,81,45,2
E00008667,33,1,52,59,3
E00008668,66,1,34,35,0
E00008670,66,0,30,22,5
E00008671,59,1,40,46,1
E00008672,80,3,24,23,0
E00008673,94,2,16,14,2
E00008674,65,1,105,26,5
E00008676,14,1,12,90,0
E00008678,67,1,34,11,9
E00008679,13,0,18,94,1
E00008680,24,2,20,83,9
E00008681,30,2,11,103,0
E00008682,62,2,77,28,2
E00008683,17,0,23,64,10
E00008684,23,2,16,88,0
E00008685,30,4,21,81,1
E00008686,81,1,61,44,7
E00008687,37,1,16,41,1
E00008689,34,2,29,74,1
E00008691,31,1,27,94,0
E00008692,53,1,54,66,2
E00008694,82,1,66,2,1
E00008695,68,3,54,46,0
E00008696,29,0,25,68,21
E00008698,32,0,34,55,1
E00008699,67,6,85,45,2
E00008700,38,3,46,52,0
E00008702,34,2,81,18,0
E00008704,44,1,11,38,2
E00008705,58,3,36,48,8
E00008706,39,3,36,55,0
E00008707,54,4,43,68,0
E00008708,35,0,23,88,1
E00008709,69,2,61,35,0
E00008710,54,2,33,29,1
E00008711,32,4,15,73,1
E00008712,33,2,75,69,0
E00008713,2,3,4,110,1
E00008714,41,2,45,92,4
E00008715,7,2,9,81,4
E00008716,1,1,2,93,0
