geocode,female,male
E02002805,2888,2813
E02002809,3425,3251
E02002827,3250,3181
E02002828,3843,3739
E02002829,5464,5145
E02002830,5010,5039
E02002831,3478,3354
E02002832,4142,3930
E02002833,4137,4023
E02002834,4842,4889
E02002835,6421,6207
E02002836,4819,4512
E02002837,3720,3725
E02002838,4105,3618
E02002839,3953,3685
E02002842,3762,3896
E02002843,6480,6569
E02002844,5968,5986
E02002845,5241,5109
E02002846,3756,3629
E02002847,5045,5229
E02002848,5355,5844
E02002849,6078,6354
E02002851,4108,3876
E02002852,3700,3398
E02002853,6304,6495
E02002854,4290,3934
E02002855,3199,3384
E02002856,5857,5764
E02002857,3146,3084
E02002858,3889,3575
E02002860,4007,3937
E02002861,4106,3646
E02002862,4416,3901
E02002863,3354,4458
E02002864,3008,2843
E02002865,4114,3788
E02002866,3727,3657
E02002867,4251,4169
E02002868,2995,2778
E02002869,3982,3443
E02002871,4000,3841
E02002872,4506,4226
E02002873,4678,4364
E02002874,3948,4010
E02002875,4282,3968
E02002876,4054,3903
E02002877,3732,3795
E02002878,4818,4165
E02002879,4565,4542
E02002880,4529,4110
E02002881,3252,2923
E02002882,3977,4224
E02002883,3768,3806
E02002884,2825,3306
E02002885,3864,4285
E02002886,4388,4397
E02002887,3405,3058
E02002888,3297,3257
E02002889,4059,4526
E02002890,5290,5880
E02002891,4216,4116
E02002892,3168,2903
E02002893,6297,7122
E02002894,3425,3420
E02002895,3566,4429
E02002896,4667,5347
E02002897,4049,3847
E02002898,4898,6022
E02002899,4957,4995
E02002901,2901,2834
E02002902,4426,4194
E02002903,3283,3060
E02002904,3151,2986
E02003237,3161,3055
E02003238,3037,2890
E02003239,3957,3941
E02003240,3168,3461
E02003241,3181,2957
E02003242,4093,3832
E02003243,4995,4746
E02003244,4548,4278
E02003245,3919,3739
E02003246,4402,4695
E02003247,4020,3842
E02003248,5205,5132
E02003249,5299,5264
E02003250,4777,5245
E02003251,3644,3474
E02003252,5126,5124
E02003253,4268,4124
E02003254,4439,4207
E02003255,4464,4343
E02003257,4460,4166
E02003747,5801,5396
E02003749,3015,2983
E02003753,5641,5400
E02003754,2914,2844
E02004029,3253,3206
E02004031,3871,3603
E02004032,4172,4089
E02004033,4442,4382
E02004036,5012,4907
E02004040,4561,4455
E02004041,3523,3506
E02004045,4569,4523
E02004046,3175,3046
E02004047,2893,2758
E02004048,3371,3316
E02004049,4031,3750
E02004050,3633,3412
E02004051,4581,4435
E02004052,4003,3865
E02004053,3956,3921
E02004054,4266,4362
E02004056,3964,3838
E02004057,3862,3813
E02004059,3778,3483
E02004060,3922,3710
E02004078,3708,3440
E02004080,4697,4698
E02004082,3245,3059
E02004083,3896,3864
E02004084,3235,2981
E02004085,4489,4199
E02004086,3819,3516
E02004087,4004,3814
E02004088,3864,3750
E02004089,3343,3362
E02004090,3122,3018
E02004091,4469,4420
E02004092,4884,4672
E02004105,4793,4652
E02004111,2822,2655
E02004113,4652,4539
E02004115,4560,4460
E02004117,3749,3563
E02004121,3351,3315
E02005334,2882,2758
E02005335,3592,3299
E02005336,3554,3552
E02005337,4925,4819
E02005338,5048,4805
E02005339,4278,4170
E02005340,4284,4560
E02005341,3577,3336
E02005342,3476,3249
E02005343,3409,3238
E02005344,3790,3671
E02005345,3047,3014
E02005346,5435,5843
E02005347,4625,5257
E02005348,2893,2936
E02005349,3566,3420
E02005350,3316,3203
E02005351,4622,6040
E02005352,3122,3034
E02005353,4810,4623
E02005354,4597,4491
E02005355,3387,3147
E02005356,3339,3154
E02005357,3672,3585
E02005358,5190,4985
E02005359,3046,2838
E02005360,3174,3168
E02005361,3387,3174
E02005362,3181,3062
E02005363,3742,3479
E02005364,2745,2555
E02005365,4900,4768
E02005366,3391,3137
E02005368,3148,3053
E02005369,5122,4677
E02005370,4463,4477
E02005371,5091,4954
E02005372,4664,4752
E02005377,4232,4054
E02005378,2664,2535
E02005379,3122,2943
E02005380,4249,4124
E02005381,4084,3925
E02005382,5098,4949
E02005383,4588,4434
E02005385,3018,2935
E02005386,4149,4226
E02005387,4592,4480
E02005388,2880,2810
E02005389,2973,2733
E02005390,4549,4313
E02005391,4907,4709
E02005392,4562,4344
E02005393,3615,3381
E02005394,4813,4570
E02005395,4470,4399
E02005396,3291,3315
E02005397,4095,4188
E02005398,3113,2982
E02005400,2825,2812
E02005403,3504,3363
E02005405,3542,3365
E02005406,3730,3663
E02005407,4367,4309
E02005409,5194,5154
E02005412,4292,3886
E02005414,4112,3662
E02005415,3878,3612
E02005416,4493,4309
E02005418,5178,4843
E02005419,4080,4051
E02005420,4329,3900
E02005422,3064,3021
E02005423,4955,4586
E02005430,3499,3368
E02005434,3664,3409
E02005439,5528,5713
E02005441,4236,4143
E02005442,3012,2724
E02005443,3565,3246
E02005444,5922,6032
E02005445,5777,5823
E02005446,4464,4009
E02005447,3347,3412
E02005448,3724,3468
E02005449,3988,3930
E02005450,4374,4112
E02005451,3899,3740
E02005452,5696,5277
E02005453,5409,5159
E02005455,6288,5992
E02005456,4960,4821
E02005457,4308,4036
E02005458,3383,3144
E02005459,4110,3895
E02005460,3039,3208
E02005461,3245,3016
E02005462,4690,4374
E02005463,4432,4175
E02005464,4162,4036
E02005465,4314,4126
E02005468,3789,3703
E02005469,3750,3666
E02005470,5312,5067
E02005471,4671,4409
E02005473,4784,4479
E02005475,3157,3052
E02005476,3711,3528
E02005477,4555,4289
E02005478,5224,4684
E02005479,4265,4012
E02005480,3794,3538
E02005481,5585,5378
E02005482,4958,4816
E02005483,4041,3788
E02005484,3509,3443
E02005485,3135,2920
E02005486,4406,3995
E02005487,4670,4529
E02005488,3235,3028
E02005489,3680,3371
E02005490,4798,4334
E02005491,5566,5003
E02005498,3670,3482
E02005499,4174,3894
E02005500,3445,3350
E02005501,3866,3492
E02005502,4418,4146
E02005612,3426,3250
E02005613,4476,4357
E02005614,3334,3372
E02005615,4389,4118
E02005616,2667,2632
E02005629,2863,2840
E02005630,4960,4957
E02005819,3130,3016
E02005820,2883,2845
E02005821,3255,3133
E02005822,4782,4749
E02005823,3957,3561
E02005824,4889,4838
E02005825,4090,3922
E02005826,3090,2982
E02005827,4196,4107
E02005828,3609,3500
E02005829,3424,3329
E02005830,3124,2987
E02005831,4394,4176
E02005832,4604,4320
E02005833,3773,3654
E02005834,3632,3546
E02005839,3187,2975
E02005840,4551,4499
E02005842,4410,4212
E02005843,3226,3177
E02005844,3836,3730
E02005846,3335,3156
E02005847,3414,3220
E02005848,3433,3366
E02005849,4406,4649
E02005850,3505,3387
E02005851,3019,2908
E02005852,3995,3935
E02005853,4588,4388
E02005856,3682,3588
E02005857,3188,3050
E02005858,3731,3719
E02005859,4568,4435
E02005860,4142,4197
E02005861,2730,2786
E02005862,3980,3843
E02005863,3754,3615
E02005864,4227,4011
E02005865,4037,3892
E02005866,4608,4340
E02005868,3351,3100
E02005869,3087,2750
E02005870,3408,3185
E02005871,3689,3443
E02005872,2975,2802
E02005873,5152,4882
E02005874,4245,4139
E02005875,3697,3512
E02005876,4598,4457
E02005877,3685,3680
E02005878,4819,4729
E02005879,3803,3595
E02005880,3166,3071
E02005881,2954,2808
E02005882,3998,3893
E02005883,3897,3821
E02005884,3091,3033
E02005885,4271,4011
E02005886,5346,5002
E02005887,4529,4581
E02005888,4162,4009
E02005889,5246,4928
E02005890,3369,3334
E02005891,3174,3149
E02005892,5955,5668
E02005893,5103,4920
E02005894,5067,4786
E02005895,4040,3946
E02005896,3730,3612
E02005897,4503,4423
E02005898,5510,5262
E02005899,5282,5365
E02005900,3879,3418
E02005901,4552,4320
E02005902,4286,3895
E02005903,5022,4735
E02005904,4193,4090
E02005905,3094,3784
E02005906,3186,3849
E02005907,4713,4418
E02005908,4609,4269
E02005909,4072,4120
E02005910,4465,4526
E02005911,4395,4178
E02005912,4563,4283
E02005913,3476,3352
E02005914,3701,3502
E02005915,2862,2843
E02005916,3721,3495
E02005917,2876,2865
E02005918,2645,2451
E02005919,3350,3029
E02005920,3792,3523
E02006803,4430,4368
E02006804,4160,3993
E02006815,4791,4393
E02006816,3544,3436
E02006817,4156,3955
E02006818,4241,4014
E02006819,4212,3897
E02006820,4872,4771
E02006827,3922,3721
E02006828,3443,3354
E02006834,4053,3658
E02006835,3041,2842
E02006850,5086,4769
E02006851,2819,3213
E02006864,4198,3805
E02006865,3776,3555
E02006866,3330,3143
E02006867,3807,3604
E02006877,4071,3830
E02006878,4538,4514
E02006903,5750,5314
E02006904,3021,4029
E02006905,3611,4008
E02006906,6260,6256
E02006911,7985,7686
