geocode,all
E01016849,36
E01016850,31
E01016851,34
E01016852,32
E01016853,34
E01016854,33
E01016855,35
E01016856,36
E01016857,36
E01016858,36
E01016859,45
E01016860,34
E01016861,37
E01016862,37
E01016863,42
E01016864,39
E01016865,28
E01016866,32
E01016867,35
E01016868,34
E01016869,37
E01016870,35
E01016871,36
E01016872,33
E01016873,36
E01016874,37
E01016875,36
E01016876,35
E01016877,38
E01016878,38
E01016879,39
E01016880,32
E01016881,38
E01016882,39
E01016883,53
E01016884,40
E01016885,33
E01016886,40
E01016887,44
E01016888,43
E01016889,27
E01016890,26
E01016891,28
E01016892,28
E01016893,33
E01016894,27
E01016895,35
E01016896,29
E01016897,33
E01016898,29
E01016899,20
E01016900,30
E01016901,34
E01016902,34
E01016903,28
E01016904,29
E01016905,33
E01016906,33
E01016907,23
E01016908,28
E01016909,24
E01016910,24
E01016911,35
E01016912,25
E01016913,23
E01016914,20
E01016915,23
E01016916,43
E01016917,41
E01016918,39
E01016919,37
E01016920,37
E01016921,36
E01016922,38
E01016923,43
E01016924,41
E01016925,38
E01016926,37
E01016927,40
E01016928,45
E01016929,41
E01016930,45
E01016931,43
E01016932,37
E01016933,38
E01016934,38
E01016935,38
E01016936,33
E01016937,31
E01016938,33
E01016939,37
E01016940,37
E01016941,32
E01016942,59
E01016943,34
E01016944,35
E01016945,32
E01016946,38
E01016947,35
E01016948,32
E01016949,38
E01016950,34
E01016951,34
E01016952,27
E01016953,33
E01016954,32
E01016955,32
E01016956,46
E01016957,38
E01016958,49
E01016959,51
E01016960,48
E01016961,43
E01016962,49
E01016963,37
E01016964,27
E01016966,26
E01016967,33
E01016968,32
E01016969,30
E01016970,31
E01016971,23
E01016972,30
E01016973,40
E01016974,37
E01016975,37
E01016976,42
E01016977,41
E01016978,38
E01016979,38
E01016980,40
E01016981,45
E01016982,43
E01016983,47
E01016984,46
E01016985,39
E01016986,42
E01016987,39
E01016988,40
E01016989,43
E01016990,36
E01016991,34
E01016992,42
E01016993,43
E01016994,36
E01016995,42
E01016996,36
E01016997,40
E01016998,44
E01016999,45
E01017000,43
E01017001,47
E01017002,39
E01017003,38
E01017004,36
E01017005,36
E01017006,38
E01017007,38
E01017008,47
E01017009,44
E01017010,44
E01017011,37
E01017012,40
E01021023,43
E01021024,43
E01021025,43
E01021026,53
E01021027,46
E01021028,39
E01021029,44
E01021030,47
E01021031,46
E01021032,49
E01021036,45
E01021037,35
E01021040,42
E01021041,47
E01021042,43
E01021043,37
E01021061,42
E01021064,51
E01021065,46
E01021066,46
E01021067,46
E01021068,43
E01030515,47
E01030528,47
E01030529,42
E01030531,43
E01030557,44
E01030575,35
E01030577,39
E01030578,42
E01030579,49
E01030580,34
E01030581,47
E01030582,34
E01030583,46
E01030586,38
E01030587,43
E01030588,38
E01030816,45
E01030817,46
E01030818,43
E01030819,46
E01030822,48
E01030823,48
E01030833,48
E01030835,42
E01030862,53
E01030864,46
E01030867,48
E01030868,42
E01030869,43
E01030870,49
E01030871,40
E01030872,45
E01030873,46
E01030874,34
E01030875,43
E01030876,56
E01030879,47
E01030880,43
E01030915,38
E01030923,41
E01030924,40
E01030925,43
E01030932,42
E01030937,39
E01030938,45
E01030939,43
E01030941,40
E01030942,45
E01030943,39
E01031338,45
E01031339,42
E01031340,50
E01031341,40
E01031342,55
E01031343,45
E01031344,44
E01031345,47
E01031346,48
E01031347,37
E01031348,34
E01031349,46
E01031350,40
E01031351,45
E01031352,47
E01031353,41
E01031354,48
E01031355,42
E01031356,41
E01031357,40
E01031358,42
E01031359,39
E01031360,43
E01031361,39
E01031362,42
E01031363,51
E01031364,39
E01031365,43
E01031366,40
E01031367,50
E01031368,46
E01031369,48
E01031370,39
E01031371,40
E01031372,42
E01031373,41
E01031374,44
E01031375,47
E01031376,54
E01031377,42
E01031378,48
E01031379,51
E01031381,59
E01031382,58
E01031386,43
E01031387,47
E01031388,41
E01031389,50
E01031390,49
E01031391,47
E01031392,54
E01031393,51
E01031394,40
E01031395,45
E01031396,43
E01031397,49
E01031398,48
E01031399,56
E01031400,45
E01031401,43
E01031402,47
E01031403,42
E01031404,33
E01031405,43
E01031406,38
E01031407,39
E01031408,37
E01031409,39
E01031410,42
E01031411,64
E01031412,58
E01031413,60
E01031414,46
E01031415,59
E01031416,53
E01031417,42
E01031418,54
E01031419,50
E01031420,55
E01031421,47
E01031422,64
E01031423,56
E01031424,63
E01031425,52
E01031426,51
E01031427,40
E01031428,37
E01031429,33
E01031430,43
E01031431,29
E01031432,39
E01031433,43
E01031434,39
E01031435,45
E01031436,38
E01031437,42
E01031438,42
E01031439,58
E01031440,59
E01031441,41
E01031442,35
E01031443,38
E01031444,33
E01031450,34
E01031451,38
E01031452,42
E01031453,46
E01031454,39
E01031455,48
E01031456,44
E01031457,62
E01031458,64
E01031459,43
E01031460,64
E01031461,57
E01031462,41
E01031463,46
E01031464,53
E01031465,47
E01031466,49
E01031467,43
E01031468,36
E01031469,47
E01031470,41
E01031471,44
E01031472,47
E01031473,41
E01031478,49
E01031479,52
E01031498,47
E01031514,53
E01031515,42
E01031516,50
E01031517,46
E01031518,48
E01031519,44
E01031544,45
E01031545,50
E01031546,30
E01031547,32
E01031548,33
E01031549,30
E01031550,33
E01031551,30
E01031552,33
E01031553,29
E01031554,32
E01031555,30
E01031556,31
E01031557,33
E01031558,33
E01031559,30
E01031560,47
E01031561,45
E01031562,41
E01031563,46
E01031564,41
E01031565,37
E01031566,43
E01031567,43
E01031568,33
E01031569,36
E01031570,40
E01031571,37
E01031572,42
E01031573,35
E01031574,34
E01031575,32
E01031576,33
E01031577,33
E01031578,36
E01031579,33
E01031580,33
E01031581,36
E01031582,33
E01031583,31
E01031584,36
E01031585,37
E01031586,33
E01031587,42
E01031588,41
E01031589,39
E01031590,40
E01031591,33
E01031592,40
E01031593,41
E01031594,36
E01031595,34
E01031596,34
E01031597,44
E01031598,36
E01031599,36
E01031600,40
E01031601,40
E01031603,35
E01031604,40
E01031605,35
E01031606,39
E01031607,38
E01031608,32
E01031609,37
E01031610,35
E01031611,47
E01031612,40
E01031613,41
E01031614,38
E01031615,49
E01031616,43
E01031617,47
E01031618,49
E01031619,39
E01031620,39
E01031621,62
E01031622,43
E01031623,53
E01031624,44
E01031625,44
E01031626,50
E01031627,49
E01031628,41
E01031629,53
E01031630,52
E01031631,49
E01031632,48
E01031633,47
E01031634,43
E01031635,41
E01031636,41
E01031637,40
E01031638,40
E01031639,45
E01031640,50
E01031641,54
E01031642,48
E01031643,45
E01031644,42
E01031645,39
E01031646,40
E01031647,41
E01031648,42
E01031649,40
E01031650,43
E01031651,38
E01031652,37
E01031653,38
E01031654,45
E01031655,36
E01031656,38
E01031657,45
E01031658,45
E01031659,45
E01031660,49
E01031661,48
E01031662,47
E01031663,40
E01031664,51
E01031665,49
E01031666,47
E01031667,42
E01031668,49
E01031669,38
E01031670,38
E01031671,42
E01031672,38
E01031673,38
E01031674,47
E01031675,46
E01031676,43
E01031677,41
E01031678,41
E01031679,18
E01031680,42
E01031681,37
E01031682,37
E01031683,36
E01031684,48
E01031685,52
E01031686,53
E01031687,42
E01031688,43
E01031689,38
E01031690,49
E01031691,44
E01031692,37
E01031693,45
E01031694,38
E01031697,46
E01031698,43
E01031699,37
E01031700,38
E01031701,38
E01031702,48
E01031703,53
E01031704,39
E01031705,35
E01031706,44
E01031707,47
E01031708,36
E01031709,42
E01031710,46
E01031711,40
E01031712,38
E01031713,47
E01031714,39
E01031715,39
E01031716,32
E01031717,36
E01031718,42
E01031719,42
E01031720,45
E01031721,53
E01031722,34
E01031723,48
E01031724,40
E01031725,45
E01031726,39
E01031727,46
E01031728,45
E01031731,39
