geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00073747,5,12,126,7,8,3,0,0,2
E00073749,3,10,121,4,8,3,1,0,1
E00075091,6,6,139,6,13,3,0,1,0
E00075547,6,9,170,4,15,8,1,0,3
E00075548,4,4,121,9,7,2,0,0,9
E00075549,5,4,127,4,8,2,3,0,9
E00075551,1,5,148,3,25,2,1,0,6
E00075552,5,2,132,5,6,1,0,0,3
E00075553,2,4,113,9,8,2,0,0,5
E00075554,2,4,162,9,2,4,2,0,7
E00075555,2,4,162,6,6,4,1,0,1
E00075556,4,4,140,4,11,1,1,4,3
E00075557,4,1,121,6,2,4,0,0,1
E00113236,12,3,57,34,3,1,2,0,0
W00008044,1,2,106,6,20,1,3,0,2
W00008045,1,2,146,1,6,2,4,0,8
W00008047,0,5,157,8,21,2,1,0,6
W00008048,2,2,182,6,17,2,1,1,3
W00008049,4,7,152,18,15,5,1,0,6
W00008050,1,0,63,5,2,2,0,0,2
W00008051,2,1,117,20,6,3,0,0,4
W00008052,2,9,115,17,9,4,0,0,3
W00008053,2,3,91,20,4,0,1,1,1
W00008054,3,1,182,14,16,0,2,0,11
W00008055,0,0,123,6,14,0,2,0,2
W00008056,1,1,54,5,1,0,0,0,2
W00008085,4,2,87,16,5,2,0,0,4
W00008086,1,3,124,16,3,4,0,1,1
W00008087,1,1,87,12,8,4,0,1,2
W00008088,2,3,69,12,2,4,1,0,2
W00008089,1,0,113,13,6,2,1,0,4
W00008113,3,1,84,11,3,2,0,1,4
W00008114,4,1,88,18,1,2,1,1,2
W00008115,3,2,108,21,2,2,0,0,1
W00008213,2,4,118,10,11,0,1,0,4
W00008214,3,4,147,12,26,5,0,1,9
W00008215,3,2,146,10,12,3,2,0,4
W00008216,5,1,156,5,10,3,1,0,4
W00008217,2,1,64,4,1,0,1,1,0
W00008218,6,6,138,13,7,2,2,0,4
W00008219,0,2,59,9,26,0,5,0,1
W00008236,5,4,125,7,3,2,0,0,10
W00008237,0,2,175,10,16,4,1,1,18
W00008238,4,7,139,16,2,1,1,1,12
W00008239,1,1,170,11,11,6,1,0,20
W00008240,0,3,117,5,7,2,1,0,7
W00008267,1,2,102,23,8,0,0,0,4
W00008268,5,3,114,16,5,3,0,1,5
W00008269,2,4,101,19,9,2,1,1,8
W00008270,4,5,111,23,1,0,0,0,4
W00008271,1,3,93,18,8,3,1,0,4
W00008272,3,4,109,18,7,1,0,0,7
W00008273,1,5,74,9,6,1,0,0,3
W00008274,0,3,73,22,2,1,0,2,3
W00008275,3,2,96,19,6,1,1,0,6
W00008276,4,4,116,13,3,2,0,0,1
W00008277,6,4,122,11,3,5,0,0,4
W00008284,2,0,204,7,18,2,0,0,13
W00008286,2,2,169,3,5,3,1,2,8
W00008315,5,7,95,28,2,3,0,2,5
W00008316,7,1,113,20,6,1,3,0,8
W00008317,3,1,81,14,0,2,0,1,6
W00008318,5,2,123,8,3,3,2,0,8
W00008319,2,2,124,10,4,1,0,0,6
