geocode,asian,black,mixed,other,white
E02003352,234,27,122,19,5414
E02003353,289,199,144,46,8011
E02003354,532,103,182,33,9017
E02003355,241,158,139,16,5815
E02003357,577,230,200,56,7861
E02003358,545,305,232,44,7956
E02003359,280,106,120,24,5879
E02003360,473,319,206,34,8461
E02003361,305,148,165,34,6758
E02003362,225,180,113,17,6046
E02003363,262,136,108,20,6166
E02003364,327,77,129,21,6099
E02003365,181,44,104,26,6315
E02003366,839,98,130,53,6408
E02003367,86,18,88,13,6057
E02003369,82,28,108,8,5855
E02003370,211,98,144,19,6076
E02003371,138,81,124,16,5586
E02003372,340,190,233,28,6866
E02003373,130,47,100,9,8337
E02003374,355,190,144,21,5018
E02003375,115,42,97,7,5527
E02003377,194,61,159,28,9794
E02003378,190,46,92,25,7372
E02003379,284,88,101,21,6333
E02003380,83,67,104,7,7590
E02003381,100,36,84,22,5713
E02003382,138,60,124,10,7253
E02003383,157,52,92,15,6602
E02003385,505,80,127,34,6790
E02003386,176,69,117,14,7589
E02003387,201,28,132,38,8734
E02003388,150,54,93,5,5430
E02003389,534,132,183,60,6872
E02003390,319,50,170,35,7027
E02003391,447,115,210,40,7421
E02003392,624,340,334,58,6763
E02003393,287,213,198,24,7108
E02003394,690,713,408,29,5696
E02003395,2122,1025,398,119,5789
E02003396,961,861,426,59,6903
E02003397,369,376,247,27,6425
E02003398,3316,910,388,146,5757
E02003399,2945,973,525,309,7084
E02003400,1454,376,310,96,6227
E02003401,1164,845,339,54,5904
E02003402,1991,685,343,175,6349
E02003403,727,615,342,46,6818
E02003404,1202,751,349,105,5481
E02003405,1307,880,622,84,7038
E02003406,702,610,388,34,5725
E02003421,939,22,101,57,4471
E02003422,255,55,171,31,10978
E02003423,890,47,146,33,4951
E02003424,1036,72,165,87,6756
E02003425,1903,159,278,150,8363
E02003426,741,82,200,70,8493
E02003427,1363,153,182,76,5766
E02003428,637,106,185,62,8032
E02003429,693,77,150,31,6532
E02003439,82,15,70,17,5237
E02003440,324,39,172,18,8280
E02003441,598,78,141,47,6770
E02003442,276,69,114,45,6603
E02003443,568,115,125,68,5098
E02003444,2144,286,251,172,6037
E02003445,644,146,157,42,7342
E02003446,1121,213,180,88,6886
E02003447,895,178,258,68,8039
E02003448,341,34,89,56,6152
E02003449,1095,155,180,135,5899
E02003450,1314,369,335,174,8446
E02003451,287,57,213,19,7363
E02003452,183,47,88,32,5750
E02003453,248,41,98,27,6098
E02003454,337,40,109,16,7110
E02003455,190,42,160,32,6291
E02003456,255,67,135,19,6348
E02003457,252,43,181,31,9257
E02003458,284,59,126,36,7519
E02003712,828,416,210,41,6330
E02003713,134,47,129,15,5640
E02003715,174,52,126,19,6339
E02003716,173,28,95,6,5229
E02003717,180,62,161,27,8369
E02003718,148,69,131,27,5151
E02004675,76,31,78,10,7222
E02004676,92,29,94,10,7782
E02004677,67,23,81,15,7053
E02004678,78,17,63,15,7250
E02004679,111,37,106,12,8158
E02004680,306,68,119,24,6289
E02004681,846,397,285,27,9694
E02004682,389,130,155,28,7196
E02004683,511,150,161,31,6045
E02004684,377,222,230,35,8277
E02004685,860,94,170,34,5792
E02004686,1079,96,169,66,6575
E02004687,212,90,141,19,6613
E02004688,254,105,160,19,7141
E02004689,36,22,48,7,5363
E02004690,351,90,109,42,7281
E02004691,123,37,94,7,7557
E02004692,185,33,69,7,6991
E02004693,287,130,153,15,6579
E02004694,56,10,58,8,6616
E02004695,344,81,212,34,8300
E02004696,75,17,58,9,6114
E02004751,160,20,113,9,7862
E02004752,127,34,100,17,8040
E02004753,402,137,161,47,9368
E02004754,64,8,74,15,5893
E02004755,797,68,242,57,10444
E02004756,181,37,142,22,7952
E02004757,140,23,121,16,7757
E02004758,198,43,174,34,7435
E02004759,144,25,100,14,7824
E02004760,135,56,136,33,7391
E02004761,100,55,94,3,6389
E02004802,887,77,141,40,5709
E02004803,1499,153,229,68,5603
E02004804,442,96,109,14,6552
E02004805,561,79,148,38,7434
E02004806,388,89,157,25,7514
E02004807,786,135,190,37,7904
E02004808,763,236,289,66,9028
E02004809,1990,589,195,160,5882
E02004810,695,144,202,54,6444
E02004811,928,126,167,45,6183
E02004812,596,61,136,34,5647
E02004813,220,83,94,26,5620
E02005966,249,86,128,25,7555
E02005967,152,48,65,40,5426
E02005968,103,111,95,13,7348
E02005969,152,50,126,21,8792
E02005970,200,93,103,10,5229
E02005971,114,18,34,10,5555
E02005972,72,25,90,2,7793
E02005973,127,17,94,19,5293
E02005974,131,18,106,17,5797
E02005975,105,31,110,21,7643
E02005976,90,12,90,22,5916
E02005977,47,16,83,9,5581
E02005992,92,39,87,21,8775
E02006347,201,71,85,35,6788
E02006353,170,67,111,7,5789
E02006357,98,68,57,12,5921
E02006419,680,81,181,47,6938
E02006420,586,75,124,97,6529
E02006422,287,50,105,49,5558
E02006423,1304,159,245,117,8524
E02006424,407,72,121,49,5531
E02006425,722,79,115,33,5229
E02006426,236,48,97,17,5319
E02006427,288,88,101,68,6556
E02006439,97,14,73,11,5656
E02006440,126,29,90,37,6844
E02006441,156,44,107,23,7287
E02006442,130,10,73,58,5656
E02006444,145,32,79,38,6443
E02006447,101,22,79,26,6002
