geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00083429,5,2,137,14,24,4,0,0,19
E00083430,5,4,103,22,21,1,0,2,39
E00083431,3,1,135,20,7,2,0,0,21
E00083432,4,2,48,25,2,1,1,0,5
E00083433,7,4,136,13,14,1,0,0,43
E00083434,4,2,94,17,16,0,1,1,32
E00083435,2,2,107,21,28,0,0,1,24
E00083436,1,0,108,14,17,2,1,0,24
E00083437,5,2,117,19,15,1,1,0,15
E00083438,1,4,123,18,19,2,0,0,31
E00083439,5,4,117,17,10,1,1,2,17
E00083440,4,2,117,19,16,0,2,0,24
E00083441,3,3,93,37,14,0,1,1,20
E00083442,5,5,105,35,8,1,2,1,17
E00083443,4,4,98,13,19,0,0,2,21
E00083444,3,2,119,31,11,4,1,3,21
E00083445,1,2,91,16,9,1,0,0,21
E00083446,7,2,103,17,18,0,1,0,28
E00083447,4,4,85,26,1,2,2,0,26
E00083448,2,1,122,16,18,1,0,0,22
E00083449,7,4,62,32,7,1,0,0,18
E00083450,3,1,94,25,23,1,1,0,24
E00083451,5,2,125,15,22,1,0,0,28
E00083452,5,1,106,13,10,1,1,1,28
E00083453,4,1,92,33,9,0,3,0,18
E00083454,0,2,84,14,16,1,2,0,18
E00083455,1,1,107,7,35,0,1,0,14
E00083456,2,1,94,6,33,2,0,0,22
E00083457,0,0,43,12,15,0,4,1,8
E00083458,5,0,152,12,26,2,0,3,18
E00083459,0,0,56,1,8,0,0,1,5
E00083460,4,2,121,4,7,1,0,1,10
E00083461,4,1,110,9,15,1,1,0,30
E00083462,1,1,81,6,7,0,0,0,6
E00083463,1,1,122,7,17,0,3,0,25
E00083464,6,2,120,19,24,1,0,0,26
E00083465,1,1,98,11,27,1,3,0,28
E00083466,5,0,118,3,25,0,0,0,17
E00083467,0,0,90,7,36,0,1,0,25
E00083468,3,1,78,11,8,0,0,0,8
E00083469,5,5,121,8,4,1,0,0,7
E00083470,1,0,62,13,23,0,3,0,14
E00083471,1,0,95,15,35,1,0,1,26
E00083472,3,4,110,2,39,0,0,0,27
E00083473,0,0,110,8,46,2,2,0,20
E00083474,2,0,120,33,27,0,1,0,36
E00083475,4,0,117,10,17,0,1,0,19
E00083476,2,3,48,6,5,1,1,2,27
E00083477,2,1,98,23,14,0,0,0,10
E00083478,0,0,130,10,27,0,2,0,17
E00083480,0,0,107,9,24,1,1,0,14
E00083481,5,2,134,23,8,0,1,1,12
E00083482,8,4,130,32,11,1,1,4,22
E00083483,1,3,117,15,10,0,0,1,19
E00083484,2,1,120,11,19,1,3,0,22
E00083485,3,0,96,7,21,0,1,0,10
E00083486,5,2,113,22,11,3,1,1,18
E00083487,2,0,110,6,9,0,0,0,5
E00083488,3,5,55,18,6,2,0,0,16
E00083489,2,1,108,28,13,2,1,0,21
E00083490,3,3,89,38,13,1,1,1,37
E00083491,7,9,137,59,8,2,2,1,50
E00083492,3,2,89,24,17,0,1,1,22
E00083493,4,1,144,28,5,3,2,1,21
E00083494,10,0,120,21,8,0,2,0,24
E00083495,8,1,124,13,17,0,4,0,33
E00083496,6,4,116,37,17,4,0,2,39
E00083497,3,3,86,12,6,0,0,1,5
E00083498,4,1,98,14,8,0,0,1,12
E00083609,3,2,188,9,13,2,2,3,17
E00083610,3,4,187,10,10,7,1,0,15
E00083611,5,7,119,10,4,2,0,2,3
E00083614,0,4,141,6,18,1,1,0,11
E00083621,4,3,139,11,27,2,0,2,9
E00083622,3,5,101,13,2,1,0,4,3
E00083623,5,7,131,14,7,1,1,0,13
E00083624,6,7,91,11,4,2,3,2,15
E00083658,3,2,132,8,16,1,0,0,21
E00083659,5,5,111,21,13,0,3,1,10
E00083660,1,1,144,11,14,1,2,2,14
E00083661,4,0,140,12,27,1,0,2,32
E00083662,10,0,152,4,28,1,2,1,22
E00083663,3,2,88,7,12,2,0,1,6
E00083664,7,1,105,19,11,2,0,8,13
E00083665,2,1,95,12,1,3,2,2,11
E00083666,5,4,102,17,6,1,1,0,11
E00083667,4,2,125,15,11,1,2,4,15
E00083668,1,1,124,16,6,0,0,2,14
E00083669,6,0,135,30,13,1,1,1,18
E00083670,6,1,101,29,6,1,2,0,13
E00083671,3,4,130,20,11,2,0,0,10
E00083672,2,0,69,17,1,1,0,3,11
E00083673,3,4,120,13,19,2,0,2,7
E00083674,1,0,114,5,14,2,2,1,5
E00083675,3,4,137,14,22,1,3,0,12
E00083676,2,0,107,7,9,1,0,0,5
E00083677,2,2,90,5,8,1,0,0,4
E00083678,5,3,126,26,5,2,0,2,1
E00083679,1,0,93,8,12,0,0,0,11
E00083695,0,0,81,3,14,0,0,0,8
E00083696,3,1,83,4,1,3,1,0,3
E00083698,2,1,91,12,22,0,1,0,11
E00083699,3,2,109,6,21,0,0,0,15
E00083700,9,3,122,15,17,1,0,0,14
E00083701,4,0,90,31,15,0,5,0,3
E00083708,0,1,119,2,16,1,1,0,13
E00083716,1,2,119,8,13,1,0,0,16
E00083717,4,3,105,29,23,3,2,0,14
E00083718,2,2,117,30,10,3,1,2,13
E00083719,6,1,117,38,6,0,2,1,15
E00083720,2,3,136,19,14,1,1,0,19
E00083721,3,1,115,6,28,1,0,0,11
E00083724,4,1,103,3,24,1,1,0,9
E00083725,0,1,124,13,20,1,0,0,11
E00083726,5,1,107,13,10,2,1,1,18
E00083727,3,3,119,7,22,1,3,0,12
E00083728,3,2,123,14,14,3,4,1,17
E00083729,8,4,140,34,27,0,1,0,24
E00083730,4,4,113,28,12,1,1,2,15
E00083733,8,6,128,39,11,2,2,3,15
E00083734,3,2,108,15,13,0,1,2,20
