geocode,all
E00053353,0.9
E00053357,22.22
E00053359,54.44
E00053360,53.04
E00053361,37.87
E00053362,9.48
E00053363,44.96
E00053364,32.54
E00053365,37.71
E00053366,35.98
E00053369,50.6
E00053370,39.77
E00053371,65.96
E00053372,57.73
E00053373,38.48
E00053374,46.61
E00053375,58.11
E00053376,10.96
E00053377,46.2
E00053378,25.99
E00053379,11.71
E00053380,41.8
E00053381,76.8
E00053382,21.66
E00053383,21.08
E00053384,35.71
E00053385,22.23
E00053386,28.83
E00053401,38.73
E00053403,43.15
E00053404,24.63
E00053405,31.59
E00053406,17.21
E00053407,45.06
E00053408,19.99
E00053410,47.97
E00053411,12.83
E00053412,72.29
E00053414,36.08
E00053415,7.21
E00053416,141.74
E00053417,44.26
E00053418,36.98
E00053419,95.9
E00053420,0.54
E00053421,75.33
E00053422,68.32
E00053424,73.38
E00053425,95.62
E00053426,57.52
E00053427,24.96
E00053428,54.61
E00053429,34.62
E00053430,8.63
E00053431,66.81
E00053432,7.22
E00053433,17.04
E00053434,188.14
E00053435,49.78
E00053436,46.75
E00053437,12.54
E00053438,22.19
E00053439,6.53
E00053449,2.89
E00053451,68.22
E00053453,111.67
E00053454,70.08
E00053455,33.83
E00053456,17.76
E00053457,46.27
E00053458,1.16
E00053459,11.06
E00053460,52.81
E00053461,1.43
E00053462,3.5
E00053463,4.7
E00053464,5.81
E00053465,34.23
E00053466,46.02
E00053467,17.48
E00053468,46.9
E00053469,42.96
E00053470,70.83
E00053471,82.01
E00053472,83.14
E00053473,3.14
E00053474,71.51
E00053475,16.16
E00053476,60.84
E00053477,6.21
E00053478,62.62
E00053479,15.87
E00053480,43.81
E00053481,47.63
E00053482,12.88
E00053483,34.54
E00053484,68.51
E00053485,39.5
E00053486,30.44
E00053487,31.85
E00053488,39.72
E00053489,0.47
E00053490,2.76
E00053491,21.67
E00053492,9.58
E00053493,21.26
E00053494,71.9
E00053495,17.69
E00053496,52.75
E00053497,46.82
E00053498,1.0
E00053499,11.69
E00053500,0.74
E00053501,7.23
E00053502,33.96
E00053503,39.28
E00053641,77.08
E00053642,71.4
E00053643,13.43
E00053644,12.7
E00053645,71.06
E00053646,38.57
E00053647,61.04
E00053648,44.4
E00053649,60.96
E00053650,48.13
E00053651,25.89
E00053652,50.36
E00053653,61.17
E00053654,74.07
E00053655,44.12
E00053656,21.37
E00053657,16.5
E00053658,82.45
E00053659,70.57
E00053660,109.83
E00053661,60.92
E00053663,29.11
E00053664,64.56
E00053665,37.45
E00053666,33.26
E00053667,58.66
E00053668,84.73
E00053670,90.39
E00053671,24.05
E00053672,82.15
E00053673,51.5
E00053674,106.5
E00053675,93.92
E00053676,58.62
E00053677,94.27
E00053678,64.35
E00053679,33.23
E00053680,27.0
E00053681,17.84
E00053682,50.9
E00053683,2.45
E00053684,119.85
E00053685,69.23
E00053686,8.64
E00053786,149.86
E00053787,86.74
E00053788,70.46
E00053789,40.34
E00053790,52.89
E00053791,51.96
E00053792,59.62
E00053793,85.71
E00053794,77.08
E00053795,34.43
E00053796,57.35
E00053797,69.35
E00053798,72.07
E00053799,64.65
E00053800,75.33
E00053801,60.95
E00053802,16.66
E00053803,31.5
E00053804,33.02
E00053805,247.71
E00053806,290.57
E00053807,66.48
E00053808,99.09
E00053809,16.39
E00053810,266.01
E00053811,238.46
E00053812,91.88
E00053813,190.11
E00053814,69.91
E00053815,26.32
E00053816,20.93
E00053817,48.77
E00053818,69.37
E00053819,48.02
E00053820,25.27
E00053821,92.89
E00053822,72.78
E00053823,65.05
E00053824,65.87
E00053825,44.44
E00053826,44.77
E00053827,77.64
E00053828,108.09
E00053829,92.22
E00053830,178.95
E00053831,67.2
E00053832,125.66
E00053833,96.5
E00053834,71.73
E00053836,63.43
E00053837,14.33
E00053838,120.4
E00053839,49.34
E00053840,11.4
E00053841,45.41
E00053842,53.92
E00053843,96.71
E00053844,49.7
E00053845,58.17
E00053846,94.08
E00053847,31.84
E00053848,50.46
E00053849,55.09
E00053850,67.5
E00053851,43.45
E00053852,60.47
E00053853,63.58
E00053854,32.68
E00053855,31.0
