geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00043835,19,34,24,28,36,36,52,18,22
E00043836,27,43,37,25,57,50,24,12,30
E00043837,18,16,8,17,17,14,33,20,70
E00043838,25,42,38,31,53,45,30,13,22
E00043839,28,42,26,34,48,24,32,18,34
E00043841,27,49,33,23,50,58,38,14,38
E00043842,2,7,11,4,12,17,19,14,66
E00043844,19,21,16,30,24,32,20,15,29
E00043901,17,47,15,14,52,58,40,27,53
E00043902,31,31,37,17,37,40,29,13,28
E00043903,33,35,21,30,46,48,38,14,80
E00043908,15,14,18,20,30,50,41,17,31
E00043909,18,32,21,23,42,58,36,14,42
E00043910,16,40,26,23,53,48,35,23,52
E00043911,23,33,30,35,40,49,47,21,21
E00043913,24,24,26,24,32,17,22,9,12
E00043914,30,49,22,25,43,24,21,6,15
E00043917,90,52,64,43,38,34,13,4,10
E00043918,82,53,46,40,38,40,17,3,7
E00043919,56,58,58,39,40,53,30,14,13
E00043920,46,20,38,35,35,20,19,1,7
E00043921,52,39,46,31,46,17,23,13,67
E00043922,32,39,39,43,44,63,33,6,15
E00043923,30,47,27,28,59,43,24,8,29
E00043924,23,21,21,34,36,42,45,17,30
E00043925,54,87,50,42,65,44,32,8,13
E00043926,25,35,18,28,44,27,30,10,58
E00044107,23,15,24,17,31,42,29,14,37
