geocode,female,male
W00005185,158,151
W00005189,73,73
W00005191,161,132
W00005192,187,170
W00005318,113,118
W00005319,156,166
W00005320,158,186
W00005321,139,118
W00005322,110,105
W00005324,168,138
W00005325,134,109
W00005326,98,123
W00005327,273,265
W00005329,111,106
W00005330,176,168
W00005331,162,186
W00005332,129,122
W00005333,153,157
W00005334,147,149
W00005335,142,136
W00005338,162,163
W00005509,294,292
W00005510,101,109
W00005511,123,136
W00005512,132,146
W00005513,61,64
W00005514,112,107
W00005515,94,81
W00005516,211,204
W00006104,177,180
W00006105,158,179
W00006106,164,131
W00006107,159,150
W00006108,120,121
W00006109,145,157
W00006110,123,111
W00006111,155,126
W00006112,147,143
W00006113,152,148
W00006114,167,154
W00006115,155,151
W00006116,174,142
W00006117,131,136
W00006118,119,129
W00006119,142,139
W00006120,296,269
W00006121,138,127
W00006122,184,208
W00006123,65,65
W00006124,125,102
W00006125,178,166
W00006126,117,132
W00006127,180,164
W00006128,216,216
W00006129,178,163
W00006174,145,135
W00006175,138,112
W00006176,168,145
W00006177,118,111
W00006178,97,111
W00006179,152,155
W00006180,149,128
W00006181,166,158
W00006182,127,139
W00006183,140,123
W00006184,157,127
W00006185,174,171
W00006186,158,135
W00006187,165,152
W00006188,131,138
W00006189,152,142
W00006190,140,148
W00006191,101,87
W00006192,145,125
W00006193,120,120
W00006209,235,201
W00006210,161,131
W00006211,185,163
W00006212,145,130
W00006213,112,125
W00006214,181,181
W00006215,195,173
W00006216,110,121
W00006217,137,134
W00006218,159,153
W00006219,157,147
W00006230,157,157
W00006233,159,138
W00006234,147,145
W00006235,123,125
W00006236,151,167
W00006237,137,136
W00006238,131,127
W00006265,191,166
W00006266,111,94
W00006268,158,164
W00006269,208,199
W00006270,137,131
W00006271,134,128
W00006272,167,166
W00006273,222,214
W00006274,218,224
W00006275,199,165
W00006276,179,162
W00006277,112,119
W00006278,133,149
W00006279,236,229
W00006280,160,150
W00006281,153,162
W00006282,110,89
W00006283,230,206
W00006284,237,219
W00006286,155,136
W00006287,137,125
W00006289,141,128
W00006290,179,186
W00006291,157,137
W00006292,132,143
W00006293,148,147
W00006294,159,157
W00006295,166,167
W00006296,146,152
W00006297,151,145
W00006298,155,155
W00006299,165,135
W00006309,148,163
W00006314,174,134
W00006316,251,241
W00006400,138,161
W00006401,161,166
W00006402,166,162
W00006403,102,117
W00006404,143,116
W00006405,147,151
W00006406,162,161
W00006407,115,101
W00006408,131,138
W00006409,155,148
W00006410,126,123
W00006411,146,156
W00006412,154,177
W00006413,144,154
W00006414,155,137
W00006415,173,144
W00006416,168,152
W00006417,172,159
W00006418,147,126
W00006429,204,195
W00006430,193,193
W00006431,139,114
W00006432,253,271
W00006433,152,134
W00006434,135,132
W00006435,230,215
W00006436,228,202
W00006437,142,120
W00006438,145,118
W00006439,319,275
W00006440,280,281
W00006441,139,122
W00006442,176,182
W00006443,149,136
W00006444,167,149
W00006445,309,285
W00006446,120,119
W00006447,155,137
W00006448,189,197
W00006449,184,177
W00006450,161,147
W00006451,111,122
W00006453,176,174
W00006454,154,144
W00006455,128,131
W00006456,157,158
W00006457,167,130
W00006458,174,158
W00006459,122,168
W00006460,146,148
W00006461,171,167
W00006462,182,145
W00006463,136,143
W00006466,148,170
W00006467,224,169
W00006468,142,143
W00006469,141,162
W00006470,153,163
W00006471,160,162
W00006472,165,160
W00006473,107,111
W00006474,109,112
W00006475,123,127
W00006476,148,154
W00006484,156,148
W00006485,215,179
W00006486,141,127
W00006487,154,145
W00006488,149,136
W00006489,150,142
W00006490,132,120
W00006491,130,104
W00006492,138,130
W00006493,153,128
W00006494,128,142
W00006495,188,140
W00006496,169,161
W00006497,145,132
W00006498,165,163
W00006499,131,116
W00006527,120,86
W00006528,216,226
W00006529,139,132
W00006530,141,145
W00006531,177,164
W00006532,166,156
W00006533,148,140
W00006534,184,143
W00006535,116,135
W00006562,161,149
W00006563,291,290
W00006564,255,203
W00006565,159,163
W00006566,222,194
W00006567,151,135
W00006568,131,109
W00006569,175,177
W00006570,138,127
W00006571,126,113
W00006572,142,132
W00006573,201,200
W00006574,144,133
W00006575,152,157
W00006576,124,131
W00006577,159,162
W00006578,156,156
W00006579,170,139
W00006580,153,145
W00006581,159,148
W00006583,142,142
W00006584,181,192
W00006585,104,126
W00006586,248,221
W00006587,167,151
W00006588,144,145
W00006589,187,165
W00006590,146,144
W00006591,246,226
W00006592,183,147
W00006593,120,117
W00006594,149,135
W00006697,147,169
W00006698,177,156
W00006699,156,115
W00006700,154,148
W00006701,167,167
W00006702,151,144
W00006703,148,132
W00006704,148,147
W00006705,162,157
W00006706,148,138
W00006707,109,115
W00006708,153,139
W00009893,148,139
W00009895,228,208
W00009896,186,172
W00009898,147,168
W00009899,160,170
W00009900,152,162
W00009901,169,183
W00009902,179,163
W00009906,95,102
W00009908,197,196
W00009910,136,142
W00009913,151,148
W00009914,171,182
W00009915,147,160
W00009949,247,260
W00009950,155,154
W00009969,65,63
