geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00025604,14,5,53,82,3
E00025605,8,4,3,121,0
E00025607,20,1,9,86,0
E00025608,34,6,16,117,1
E00025611,15,1,44,122,2
E00025612,29,2,18,84,0
E00025613,12,6,6,135,0
E00025614,1,3,5,98,0
E00025615,26,2,24,99,0
E00025616,6,1,6,88,1
E00025617,34,5,70,83,1
E00025618,23,2,8,104,0
E00025619,27,4,8,88,0
E00025620,15,3,30,102,0
E00025621,19,6,12,95,0
E00025622,8,6,7,103,0
E00025623,29,0,52,60,1
E00025625,15,4,12,104,0
E00025626,1,6,7,132,1
E00025628,24,7,21,110,0
E00025629,21,6,26,72,0
E00025630,36,6,18,77,3
E00025631,37,0,44,46,0
E00025632,20,2,13,37,0
E00025633,8,1,88,25,0
E00025634,21,3,5,81,0
E00025635,19,3,5,69,0
E00025636,31,6,87,93,0
E00025765,34,3,7,102,0
E00025772,12,3,10,87,2
E00025787,29,2,10,104,1
E00025788,37,3,8,118,0
E00025790,32,7,15,111,0
E00025791,24,3,7,91,0
E00025833,17,0,25,84,0
E00025842,28,2,50,41,0
E00025948,20,6,3,107,0
E00025949,36,7,3,58,0
E00025968,27,0,3,70,0
E00025969,20,0,12,68,0
E00025970,21,4,11,61,0
E00025976,18,1,3,60,0
E00025987,67,3,97,46,0
E00025988,7,0,150,9,0
E00025989,4,0,6,122,0
E00026078,74,0,44,1,0
E00026079,104,0,25,0,1
E00026081,63,0,31,51,0
E00026082,79,0,32,4,1
E00026083,93,0,37,1,1
E00026085,73,0,16,36,0
E00026086,80,5,31,1,16
E00026087,93,2,55,10,1
E00026088,85,0,47,3,0
E00026089,103,0,17,0,0
E00026090,85,1,56,4,1
E00026097,101,1,12,1,0
E00026098,93,0,24,1,0
E00026099,77,1,34,0,0
E00026100,50,1,109,2,0
E00026101,60,0,30,24,0
E00026103,93,0,21,0,0
E00026104,26,2,63,37,1
E00026105,88,0,23,5,0
E00026107,87,2,32,4,0
E00026109,41,0,115,8,1
E00026110,22,1,64,39,0
E00026112,39,2,147,22,0
E00026113,34,4,115,3,0
E00026114,57,0,108,0,0
E00026115,52,1,62,16,1
E00026118,41,2,88,12,1
E00026119,53,0,59,3,0
E00026121,94,0,43,3,0
E00026122,80,1,20,9,4
E00026123,60,0,55,25,0
E00026124,64,1,75,3,1
E00026125,117,2,15,3,0
E00026126,72,1,29,32,0
E00026127,36,1,81,20,0
E00026218,50,2,9,53,1
E00026219,4,5,127,32,1
E00026220,85,2,30,3,0
E00026221,31,2,12,68,0
E00026222,43,5,143,40,7
E00026223,47,3,8,97,0
E00026224,34,2,10,121,0
E00026225,66,4,18,91,0
E00026226,31,2,90,31,0
E00026227,25,0,10,81,0
E00026228,64,1,52,42,1
E00026230,65,0,57,6,2
E00026231,31,0,11,56,0
E00026232,63,1,30,5,0
E00026233,67,3,35,56,1
E00026234,62,0,34,39,0
E00026235,82,0,36,27,2
E00026236,26,4,8,71,0
E00026237,37,2,64,40,0
E00026238,92,2,25,16,0
E00026239,71,3,85,44,3
E00026241,50,2,7,83,0
E00026242,36,3,18,87,16
E00026243,77,2,56,8,0
E00026244,21,5,7,81,0
E00026245,65,5,125,36,0
E00026246,60,1,17,68,1
E00026247,52,2,14,65,1
E00026248,90,4,93,14,3
E00026250,48,1,8,76,0
E00026251,9,2,118,2,1
E00026252,118,1,85,2,0
E00026253,3,1,120,2,0
E00026254,29,3,14,74,10
E00026255,55,1,54,3,1
E00026378,39,7,45,126,0
E00026379,40,0,15,74,0
E00026381,11,1,13,101,0
E00026383,64,3,80,35,2
E00026384,9,2,19,99,1
E00026386,59,3,88,86,0
E00026387,6,3,8,118,0
E00026390,5,2,72,18,1
E00026392,3,4,4,142,0
E00026393,30,1,44,1,0
E00026395,28,5,9,93,0
