geocode,bad,fair,good
E00088611,17,39,177
E00088612,13,28,280
E00088613,14,46,404
E00088614,43,81,162
E00088615,16,30,255
E00088616,16,46,371
E00088617,7,29,229
E00088618,7,57,359
E00088619,19,40,192
E00088620,10,24,228
E00088621,26,38,143
E00088622,18,34,161
E00088623,7,25,301
E00088624,9,36,225
E00088625,32,68,172
E00088626,9,48,325
E00088627,10,42,280
E00088663,12,36,281
E00088664,9,32,322
E00088665,19,29,268
E00088666,12,50,436
E00088668,16,43,250
E00088669,7,28,319
E00088670,7,44,286
E00088673,6,40,219
E00088674,23,42,297
E00088675,14,48,291
E00088679,9,27,271
E00088680,32,38,156
E00088682,9,37,234
E00088688,12,29,281
E00088690,8,40,249
E00088692,18,32,222
E00088693,15,45,305
E00088694,8,49,244
E00088695,7,24,278
E00088696,4,34,355
E00088697,9,23,199
E00088698,21,47,252
E00088699,8,15,149
E00088700,9,39,220
E00088701,23,37,241
E00088702,4,19,267
E00088704,12,25,237
E00088705,10,48,247
E00088706,12,21,272
E00088707,33,34,301
E00088708,3,14,275
E00088709,15,44,300
E00088710,9,37,252
E00088711,13,57,218
E00088712,15,34,242
E00088713,5,29,243
E00088714,9,58,196
E00088715,10,39,277
E00088717,16,34,349
E00088718,14,28,341
E00088719,34,65,200
E00088720,10,41,253
E00088723,11,35,266
E00088725,10,38,350
E00088726,30,52,343
E00088734,11,42,274
E00088738,4,30,268
E00088739,12,31,400
E00088741,15,35,240
E00088777,10,53,227
E00088778,15,59,271
E00088779,15,17,158
E00088780,17,66,264
E00088781,5,18,114
E00088783,27,29,86
E00088784,16,63,397
E00088785,14,35,289
E00088786,9,21,282
E00088787,60,44,270
E00088788,16,39,264
E00088789,21,46,192
E00088790,10,46,224
E00088791,15,29,227
E00088792,22,34,247
E00088793,12,26,317
E00088794,12,49,338
E00088795,8,26,275
E00088796,13,37,270
E00088797,5,22,248
E00088798,16,58,213
E00088816,14,36,251
E00088817,11,40,286
E00088818,24,61,190
E00088819,16,49,252
E00088820,12,22,198
E00088821,16,39,238
E00088822,15,46,193
E00088823,16,37,291
E00088824,11,32,266
E00088825,13,33,322
E00088827,16,45,285
E00088828,14,50,320
E00088829,10,50,223
E00088830,22,62,220
E00088831,21,39,262
E00088832,8,33,202
E00088833,11,46,198
E00088834,16,31,271
E00088835,20,63,168
E00088836,13,45,291
E00088837,20,51,273
E00088854,14,34,187
E00088855,3,35,309
E00088856,18,32,290
E00088857,7,35,279
E00088858,6,42,282
E00088859,13,46,296
E00088860,12,30,272
E00088861,7,35,279
E00088862,12,36,239
E00088863,7,30,281
E00088864,16,43,282
E00088865,17,33,273
E00088866,12,41,378
E00088867,4,21,290
E00088868,19,32,347
E00088869,8,32,256
E00088870,14,55,339
E00088871,57,58,268
E00088872,5,29,265
E00088873,15,40,243
E00088874,2,28,314
E00088875,22,44,367
E00088876,27,56,341
E00088877,8,33,293
E00088878,10,46,191
E00088879,24,54,148
E00088880,13,36,279
E00088881,18,49,271
E00088882,59,61,243
E00088883,14,46,217
E00088884,9,41,198
E00088885,7,30,292
E00088886,3,39,305
E00088887,5,23,307
E00088888,14,46,307
E00088889,8,37,391
E00088890,7,43,251
E00088891,5,22,274
E00088892,8,14,270
E00088893,9,31,253
E00088894,11,21,242
E00088895,11,33,324
E00088896,3,35,291
E00088897,6,30,126
E00088898,7,19,247
E00088899,12,25,282
E00088900,12,47,322
E00088901,10,43,286
E00088902,13,33,303
E00088903,4,40,248
E00088904,7,36,211
E00088905,3,22,261
E00088906,9,18,287
E00088907,7,24,311
E00088908,8,37,246
E00088909,15,38,176
E00088910,6,34,206
E00088911,8,29,250
E00088912,11,28,278
E00088913,13,49,334
E00088914,32,47,252
E00088938,11,48,332
E00088939,20,34,344
E00088940,9,23,259
E00088950,3,26,232
E00088951,8,48,315
E00089093,5,28,324
E00089094,7,19,159
E00089095,9,23,220
E00089096,17,41,175
E00089097,3,3,114
E00089098,5,24,245
E00089099,10,17,306
E00089102,11,20,216
E00089103,16,29,236
E00089126,8,21,251
E00089127,5,24,266
E00089128,9,25,240
E00089129,14,43,384
E00089130,6,26,200
E00089131,11,17,160
E00089132,13,28,189
E00089133,8,36,262
E00089134,10,33,315
E00089135,3,19,221
E00089329,4,19,155
E00089330,6,26,230
E00089331,11,35,236
E00089481,6,32,347
E00171396,4,28,265
E00171397,6,23,281
E00171398,13,43,249
E00171399,8,19,288
E00171400,6,18,214
E00171401,6,16,281
E00171402,2,12,256
E00171403,12,15,260
E00171404,5,12,276
E00171405,1,25,325
E00171406,3,12,341
E00171407,2,14,216
E00171408,6,21,262
E00171409,5,15,299
E00171410,6,16,314
E00171411,1,19,287
E00171413,9,29,250
E00171414,9,35,283
E00171415,18,37,268
