geocode,bad,fair,good
W01000506,105,254,1063
W01000507,96,221,879
W01000508,104,205,869
W01000509,149,313,1322
W01000510,125,251,850
W01000511,114,181,879
W01000519,126,274,1227
W01000522,102,251,940
W01000524,121,298,1555
W01000529,116,241,1259
W01000531,157,321,1357
W01000532,137,328,1514
W01000533,132,235,1072
W01000544,70,171,841
W01000545,155,333,1557
W01000546,101,232,795
W01000547,80,196,904
W01000551,89,200,1021
W01000553,92,208,932
W01000554,113,238,1475
W01000555,70,207,1139
W01000556,69,200,880
W01000557,90,178,1264
W01000558,169,289,1600
W01000559,107,250,1094
W01000560,58,181,968
W01000561,67,182,1007
W01000562,87,229,1380
W01000563,98,163,946
W01000564,98,207,906
W01000565,102,346,1425
W01000566,101,271,1174
W01000567,149,308,1531
W01000568,170,307,1824
W01000569,65,176,1086
W01000570,81,184,1209
W01000571,195,361,1704
W01000572,104,236,1510
W01000573,148,295,2053
W01000574,109,262,1506
W01000575,196,391,1930
W01000576,173,428,1661
W01000577,96,233,1269
W01000578,105,232,1334
W01000579,124,314,1914
W01000580,115,298,1923
W01000581,85,212,1167
W01000582,74,258,1327
W01000583,59,179,1207
W01000584,136,310,1637
W01000585,73,196,1139
W01000586,151,313,1738
W01000587,130,351,1522
W01000588,116,321,1720
W01000589,90,188,874
W01000590,97,237,753
W01000591,61,192,934
W01000592,111,196,997
W01000593,198,408,2157
W01000594,202,360,1692
W01000595,147,328,1448
W01000596,110,213,1186
W01000597,63,211,887
W01000598,178,361,1680
W01000599,152,351,1647
W01000600,187,269,1202
W01000601,168,288,1088
W01000602,104,231,971
W01000603,127,307,1463
W01000604,106,205,1203
W01000605,143,242,1449
W01000606,186,279,1185
W01000607,218,290,1552
W01000608,119,256,1059
W01000609,173,418,1817
W01000610,104,325,1281
W01000611,84,268,1312
W01000612,105,284,1452
W01000613,144,358,1716
W01000614,66,224,1115
W01000615,128,255,1152
W01000616,59,199,835
W01000617,75,219,1193
W01000618,75,227,1575
W01000619,162,324,1626
W01000620,95,166,769
W01000621,128,249,1177
W01000622,83,195,1258
W01000623,108,247,1618
W01000624,116,333,1866
W01000632,152,244,1061
W01000633,191,304,917
W01000634,149,246,982
W01000637,140,233,1054
W01000638,81,173,939
W01000639,86,203,1072
W01000640,48,168,945
W01000641,157,407,1511
W01000642,107,348,1270
W01000643,102,268,1319
W01000644,70,180,1607
W01000645,105,263,1329
W01000646,183,402,1629
W01000648,87,220,1173
W01000649,72,233,1233
W01000670,195,338,1086
W01000671,171,350,1383
W01000672,132,250,1247
W01000673,73,204,945
W01000674,116,297,1674
W01000685,133,277,1179
W01000688,142,307,1359
W01000689,104,273,1242
W01000693,97,203,779
W01000694,82,210,1010
W01000695,192,223,1119
W01000696,135,290,1143
W01000700,146,331,1529
W01000710,160,337,1774
W01000711,260,410,1360
W01000720,133,270,1229
W01000721,66,202,1095
W01000722,95,221,988
W01000723,106,231,1033
W01000728,134,310,1628
W01000729,178,222,865
W01000730,143,214,919
W01000735,141,314,1817
