geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015023,389,3,57,236,1
E01015024,473,3,102,64,6
E01015025,607,2,40,5,1
E01015026,359,6,97,289,18
E01015027,495,7,45,98,2
E01015028,232,16,54,335,5
E01015029,366,7,187,153,3
E01015030,263,8,49,431,6
E01015031,308,6,351,5,3
E01015032,209,6,579,8,2
E01015033,563,3,48,12,0
E01015034,429,8,67,12,0
E01015035,551,4,65,14,0
E01015036,452,7,88,108,0
E01015037,414,12,56,113,6
E01015038,578,5,104,23,2
E01015039,283,3,116,59,0
E01015040,291,3,68,227,0
E01015041,410,5,158,65,4
E01015042,423,6,180,40,1
E01015043,186,11,189,287,2
E01015044,354,8,339,32,1
E01015045,188,10,231,291,28
E01015046,110,21,74,703,23
E01015047,147,8,126,351,1
E01015048,134,8,110,331,9
E01015049,275,2,308,8,1
E01015050,119,4,532,7,3
E01015051,205,3,304,8,1
E01015052,162,9,476,157,2
E01015053,123,2,299,155,2
E01015054,68,3,323,121,13
E01015055,308,4,66,213,12
E01015056,480,9,117,126,14
E01015057,274,12,70,288,13
E01015058,223,5,56,274,1
E01015059,419,5,113,87,15
E01015060,412,5,92,133,2
E01015061,286,28,238,61,1
E01015062,275,4,398,30,4
E01015063,373,8,91,160,2
E01015064,656,4,36,16,1
E01015065,325,11,120,179,0
E01015066,535,3,54,12,1
E01015067,581,3,20,7,2
E01015068,555,2,54,13,4
E01015069,391,11,84,182,6
E01015070,601,7,208,223,39
E01015071,430,8,104,153,1
E01015072,350,6,55,194,2
E01015073,322,14,57,233,16
E01015074,324,12,52,278,1
E01015075,331,11,78,228,0
E01015076,526,3,75,23,1
E01015077,494,7,71,173,3
E01015078,197,6,18,263,0
E01015079,522,8,34,64,0
E01015080,101,7,29,334,0
E01015081,308,13,58,244,3
E01015082,289,12,50,341,1
E01015083,317,15,50,305,0
E01015084,418,8,45,145,4
E01015085,549,5,58,100,4
E01015086,268,18,54,281,0
E01015087,265,5,31,258,1
E01015088,163,7,50,382,18
E01015089,472,9,120,126,14
E01015090,477,1,71,17,1
E01015091,478,3,30,116,2
E01015092,271,10,98,104,0
E01015093,338,18,49,227,2
E01015094,333,7,43,211,2
E01015095,435,6,48,148,8
E01015096,282,4,34,291,1
E01015097,773,8,40,5,4
E01015098,458,5,177,6,1
E01015099,469,5,152,3,5
E01015100,391,5,187,27,2
E01015101,568,6,34,8,0
E01015102,517,4,179,51,12
E01015103,481,4,127,7,5
E01015104,540,4,36,9,3
E01015105,508,5,99,6,3
E01015106,381,10,57,83,0
E01015107,441,1,67,51,33
E01015108,521,5,193,41,2
E01015109,500,0,117,16,8
E01015110,541,3,54,7,4
E01015111,500,2,169,25,7
E01015112,474,1,61,16,7
E01015113,569,4,49,2,3
E01015114,515,3,65,36,3
E01015115,349,18,41,284,5
E01015116,486,5,54,54,4
E01015117,455,1,47,85,4
E01015118,608,6,41,13,8
E01015119,543,1,64,18,13
E01015120,493,7,47,55,6
E01015121,599,6,32,8,0
E01015122,559,6,61,15,1
E01015123,558,9,122,26,6
E01015124,609,6,53,22,2
E01015125,528,1,38,51,2
E01015126,586,5,34,11,1
E01015127,486,5,69,53,3
E01015128,606,6,101,40,5
E01015129,460,4,173,32,5
E01015130,451,4,140,14,7
E01015131,598,5,36,4,0
E01015132,464,16,89,97,2
E01015133,600,6,32,10,1
E01015134,506,6,119,36,11
E01015135,492,9,67,54,8
E01015136,507,12,96,9,4
E01015137,520,4,89,40,2
E01015138,578,9,96,9,7
E01015139,442,11,88,67,5
E01015140,511,5,123,13,1
E01015141,641,6,67,30,2
E01015142,475,7,98,22,0
E01015143,411,8,79,112,2
E01015144,334,7,95,172,5
E01015145,97,4,46,520,1
E01015146,259,5,90,321,1
E01015147,404,8,32,57,2
E01015148,379,11,84,171,16
E01015149,166,8,37,412,0
E01015150,464,10,56,106,2
E01015151,188,11,393,313,9
E01015152,139,7,223,577,1
E01015153,138,9,347,407,2
E01015155,104,13,185,632,0
E01015156,184,18,309,246,1
E01015157,387,16,534,228,28
E01015158,387,15,717,212,3
E01015159,467,10,58,230,2
E01015160,560,4,49,8,3
E01015161,379,3,74,182,2
E01015162,319,4,57,252,1
E01015163,406,5,56,125,1
E01015164,427,11,168,107,21
E01015165,499,4,109,29,2
E01015166,374,9,84,330,24
E01015167,437,5,178,60,3
E01015168,468,8,237,99,2
E01015169,379,8,386,84,3
E01015170,314,8,189,233,4
E01015171,368,9,340,90,2
E01015172,416,8,355,39,4
E01015173,461,12,227,38,22
E01015174,558,7,92,15,9
E01015175,352,5,265,35,3
E01015176,332,4,93,159,0
E01015177,464,1,255,4,3
E01015178,355,7,420,20,8
E01015179,291,12,326,19,11
E01015180,318,15,278,247,13
E01015181,382,20,520,55,8
E01015182,389,7,222,182,37
E01015183,418,7,67,81,9
E01015184,551,6,45,8,10
E01015185,446,7,147,77,4
E01015186,369,5,272,32,3
E01015187,544,13,126,16,6
E01015188,518,3,110,35,1
E01015189,353,3,190,15,3
E01015190,507,4,119,70,8
E01015191,396,0,158,31,77
E01015192,345,8,92,142,2
E01015193,404,0,79,64,5
E01015194,415,3,55,129,4
E01015195,436,11,61,130,1
E01015196,246,4,57,278,8
E01015197,592,6,37,2,0
E01015198,666,12,55,5,2
E01015199,585,2,36,5,0
E01015200,331,6,62,41,2
E01015201,450,7,75,47,1
E01015202,517,3,56,22,3
E01015203,488,3,47,7,2
E01015204,415,7,191,5,4
E01015205,545,2,79,11,2
E01015206,481,3,121,21,3
E01015207,498,5,124,22,0
E01015208,769,5,65,7,1
E01015209,388,6,222,7,2
E01015210,363,3,142,129,2
E01015211,503,3,70,9,1
E01015212,401,7,169,8,1
E01015213,445,4,73,42,5
E01015214,359,1,241,27,2
E01015215,453,4,143,6,2
E01015216,378,1,230,14,2
E01015217,318,7,378,73,2
E01015218,407,5,133,37,4
E01015219,427,4,139,115,3
E01015220,533,3,67,14,1
E01015221,463,8,102,55,6
E01015222,477,6,97,10,41
E01015223,432,1,48,6,23
E01015224,490,6,122,4,1
E01015225,458,6,70,62,1
E01015226,534,8,59,0,2
E01015227,556,7,55,4,0
E01015228,511,8,209,4,5
E01015229,373,10,169,55,2
E01015230,588,11,34,2,4
E01015231,211,4,452,188,1
E01015232,400,9,422,11,0
E01015233,348,9,321,16,7
E01015234,339,5,174,76,1
E01015235,518,7,300,15,5
E01015236,474,11,121,34,7
E01015237,375,4,117,19,4
E01015238,410,4,177,14,6
E01015239,413,21,316,38,3
E01015240,479,22,247,39,3
E01015241,456,9,131,30,1
E01015242,298,5,119,93,3
E01015243,491,5,82,15,1
E01015244,548,5,62,18,8
E01015245,430,6,69,97,1
E01015246,477,8,96,17,2
E01015247,522,10,114,76,13
E01015248,400,10,167,74,6
E01015249,343,12,57,180,27
E01015250,442,5,148,5,8
E01015251,376,2,49,34,0
E01015252,609,5,287,82,18
E01015253,405,1,199,37,3
E01015254,523,5,43,37,2
E01015255,175,19,542,87,0
E01015256,352,14,612,52,4
E01015257,277,8,91,188,2
E01015258,472,4,183,180,46
E01015259,381,4,165,29,6
E01015260,353,6,368,52,4
E01015261,430,17,319,112,40
E01015262,352,3,66,97,7
E01015263,298,3,85,234,4
E01015264,553,4,46,14,1
E01015265,508,2,64,73,6
E01015266,247,12,79,274,6
E01015267,447,11,386,5,3
E01015268,535,5,278,55,2
E01015269,492,7,252,31,14
E01015270,516,5,309,48,4
E01015271,607,12,83,0,2
E01018750,739,12,129,50,23
E01018751,313,21,172,188,3
E01018752,614,8,150,67,19
E01018753,587,10,54,22,13
E01018754,439,12,69,156,8
E01018755,547,7,88,10,2
E01018756,586,16,88,48,7
E01018757,742,10,142,42,3
E01018758,730,11,127,156,6
E01018759,454,13,106,53,3
E01018760,385,9,65,53,2
E01018761,484,15,75,118,3
E01018762,419,15,86,27,2
E01018763,323,8,70,45,1
E01018764,504,7,80,24,1
E01018765,505,20,62,82,2
E01018766,548,27,138,140,5
E01018767,261,13,76,295,2
E01018768,534,5,132,96,14
E01018769,540,9,177,102,4
E01018770,261,12,63,213,3
E01018771,320,21,296,65,2
E01018772,602,10,73,16,4
