geocode,female,male
E01000001,698,767
E01000002,669,767
E01000003,632,714
E01000005,457,528
E01000156,972,903
E01000157,799,742
E01000158,771,699
E01000160,1004,1057
E01000161,876,945
E01000162,814,785
E01000163,795,763
E01000164,864,822
E01000165,913,949
E01000177,838,790
E01000178,930,861
E01000180,881,726
E01000181,866,845
E01000182,841,850
E01000184,721,693
E01000185,751,696
E01000208,821,773
E01000315,892,823
E01000316,1195,1117
E01000318,936,904
E01000322,932,785
E01000323,969,1013
E01000324,904,882
E01000842,757,687
E01000843,901,777
E01000844,869,903
E01000845,775,689
E01000846,802,699
E01000847,871,815
E01000848,815,773
E01000849,821,748
E01000850,775,919
E01000851,1056,1327
E01000852,862,725
E01000853,833,798
E01000854,796,1037
E01000855,884,880
E01000856,830,815
E01000857,742,705
E01000858,951,910
E01000859,829,757
E01000860,686,621
E01000861,756,818
E01000862,841,871
E01000863,700,781
E01000864,804,733
E01000865,757,748
E01000866,1088,942
E01000867,820,788
E01000868,698,744
E01000869,1057,1053
E01000870,914,779
E01000882,768,745
E01000886,741,704
E01000887,781,705
E01000888,812,793
E01000889,872,798
E01000890,834,806
E01000891,823,752
E01000892,963,880
E01000893,821,745
E01000894,709,680
E01000896,870,822
E01000897,838,759
E01000898,893,836
E01000900,942,859
E01000901,1038,939
E01000902,764,687
E01000903,730,709
E01000904,1057,1063
E01000905,1093,951
E01000906,850,682
E01000907,767,663
E01000908,895,686
E01000909,848,766
E01000910,754,718
E01000911,821,738
E01000912,855,734
E01000913,870,840
E01000914,834,928
E01000915,742,785
E01000916,854,942
E01000917,884,1004
E01000918,965,1125
E01000919,930,1084
E01000920,906,1040
E01000921,1026,940
E01000922,786,761
E01000923,805,689
E01000924,852,785
E01000925,827,736
E01000926,925,866
E01000927,902,836
E01000928,838,843
E01000936,941,898
E01000937,769,735
E01000938,828,924
E01000939,630,593
E01000940,559,571
E01000941,590,640
E01000942,1068,1043
E01000943,532,522
E01000944,731,1168
E01000945,969,852
E01000946,811,705
E01000947,881,1073
E01000948,846,890
E01000949,879,754
E01000950,715,716
E01000951,778,760
E01000952,899,830
E01000953,881,762
E01000954,875,781
E01000955,830,765
E01000956,789,743
E01000957,845,884
E01000958,1245,1019
E01000959,864,806
E01000963,1040,883
E01000967,756,653
E01001390,955,1016
E01001391,763,801
E01001392,903,921
E01001393,1044,1068
E01001394,851,802
E01001395,863,727
E01001396,733,680
E01001397,949,975
E01001427,960,880
E01001431,785,764
E01001432,958,949
E01001458,909,836
E01001499,850,800
E01001500,778,749
E01001501,953,897
E01001527,766,797
E01001528,772,673
E01001529,738,808
E01001530,632,658
E01001535,752,730
E01001553,836,761
E01001554,974,817
E01001555,894,889
E01001556,821,758
E01001557,809,777
E01001558,833,780
E01001559,1084,967
E01001560,833,766
E01001562,933,783
E01001714,758,732
E01001715,631,690
E01001716,622,696
E01001717,643,579
E01001718,856,931
E01001719,576,563
E01001720,892,844
E01001722,1050,978
E01001723,944,1000
E01001724,1135,1084
E01001725,960,949
E01001726,703,654
E01001727,963,957
E01001728,1077,938
E01001729,986,1035
E01001730,931,990
E01001731,1147,1153
E01001732,882,833
E01001733,899,923
E01001734,889,932
E01001735,858,774
E01001736,848,808
E01001737,900,942
E01001738,877,881
E01001739,1088,1002
E01001740,806,760
E01001741,795,695
E01001742,969,841
E01001744,973,906
E01001745,1135,1114
E01001746,873,783
E01001747,1052,1085
E01001748,1098,1208
E01001749,879,838
E01001750,933,905
E01001751,740,807
E01001752,1124,1183
E01001753,804,825
E01001754,1142,1237
E01001755,918,870
E01001756,1080,1075
E01001757,926,791
E01001758,1060,1027
E01001759,891,913
E01001760,892,862
E01001761,915,864
E01001762,904,861
E01001763,848,794
E01001764,839,849
E01001765,868,849
E01001767,811,792
E01001768,924,901
E01001769,820,774
E01001770,856,882
E01001772,509,537
E01001773,1026,1026
E01001774,1076,1019
E01001775,905,871
E01001776,691,748
