geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E02001514,25,174,2264,312,95,29,12,10,44
E02001522,22,223,2425,332,65,31,19,11,73
E02001528,20,240,3465,302,148,32,17,13,56
E02001530,24,177,1889,296,67,19,11,7,80
E02001533,37,201,2530,327,68,22,19,5,91
E02001534,25,255,3212,369,140,28,21,19,115
E02001539,111,144,1763,193,89,16,16,5,49
E02001540,88,274,3795,458,272,30,27,24,90
E02001541,153,165,3458,639,171,26,21,12,186
E02001542,59,215,2097,247,121,31,16,11,46
E02001543,57,289,2483,393,94,21,12,18,82
E02001544,79,286,2936,191,98,27,16,11,65
E02001545,81,169,3370,213,178,18,17,11,168
E02001546,65,188,2597,500,196,20,45,7,45
E02001547,116,428,3156,427,115,36,21,36,186
E02001548,101,382,1976,314,83,29,20,29,132
E02001549,93,150,2277,224,98,18,8,15,60
E02001550,110,305,2506,336,106,19,14,38,106
E02001551,92,297,1963,363,79,13,7,25,87
E02001552,127,278,2763,324,94,20,25,25,53
E02001553,165,392,2860,593,126,22,10,44,100
E02001554,94,259,2323,291,99,18,5,17,64
E02001555,90,165,2233,142,77,32,9,5,28
E02001556,156,384,2466,617,91,28,25,63,53
E02001557,181,346,2929,829,214,23,38,61,136
E02001558,26,125,2356,120,175,16,16,9,66
E02001559,78,154,3109,224,190,14,12,20,74
E02001560,162,503,2242,933,104,31,43,71,96
E02001561,103,302,1702,464,59,13,9,27,58
E02001562,77,226,1746,155,82,15,8,18,43
E02001563,92,220,2602,175,179,17,15,16,102
E02001564,44,143,3074,145,216,16,26,10,43
E02001565,54,131,2652,158,187,14,12,20,102
E02001566,89,324,2746,468,90,20,19,28,74
E02001567,108,423,2764,337,97,39,15,33,60
E02001568,22,187,1744,258,60,15,14,9,83
E02001569,61,249,2648,572,70,17,15,20,149
E02001570,31,249,1709,298,72,21,16,7,75
E02001571,42,189,2237,190,133,20,18,10,43
E02001572,35,355,2055,462,72,23,17,29,23
E02001573,41,339,2509,321,91,30,11,8,42
E02001574,54,248,2526,163,91,16,9,5,41
E02001575,101,387,1917,277,53,24,14,23,20
E02001576,37,151,2150,234,184,18,18,5,50
E02001577,26,102,2320,179,231,6,15,1,56
E02001578,48,251,3639,356,137,28,21,11,60
E02001579,36,232,2855,458,136,21,11,22,77
E02001580,38,258,2722,366,94,27,21,12,162
E02001581,24,152,2063,187,49,17,4,11,88
E02001582,24,416,2315,177,70,28,18,15,36
E02001583,20,347,1948,173,45,19,12,17,30
E02001585,43,343,1849,246,60,18,15,17,32
E02001586,18,522,2625,250,76,22,11,28,49
