geocode,asian,black,mixed,other,white
E01013600,139,145,64,16,1557
E01013601,96,112,58,24,1394
E01013602,154,168,78,18,1428
E01013603,254,197,95,23,1152
E01013604,133,122,62,6,1340
E01013605,517,86,79,34,1058
E01013606,599,69,43,21,1012
E01013607,1069,124,74,150,1156
E01013608,104,26,52,9,1356
E01013609,60,23,35,7,1450
E01013610,98,43,46,4,1508
E01013611,119,68,53,14,1327
E01013612,80,20,54,3,1385
E01013613,70,44,88,12,1432
E01013614,84,37,65,10,1365
E01013615,378,37,60,12,1039
E01013616,205,62,92,27,1211
E01013617,886,177,114,35,1336
E01013618,222,182,70,5,1085
E01013619,233,345,101,52,1013
E01013620,154,327,117,55,1159
E01013621,202,426,92,63,1108
E01013622,241,353,77,59,905
E01013623,794,183,63,43,1080
E01013624,787,58,59,29,531
E01013625,1545,43,43,24,209
E01013626,1557,51,36,29,182
E01013627,1143,20,5,22,111
E01013628,905,73,63,30,463
E01013629,1408,53,37,20,197
E01013630,1535,31,23,51,185
E01013631,131,92,53,6,1266
E01013632,47,148,77,13,1586
E01013633,134,95,58,24,1339
E01013634,114,89,54,15,1261
E01013635,488,49,58,44,852
E01013636,616,32,32,69,611
E01013637,74,95,88,15,1696
E01013638,37,172,52,7,1461
E01013639,117,78,73,11,1185
E01013640,30,319,72,21,1508
E01013641,255,63,54,54,1183
E01013642,243,49,68,45,1416
E01013643,341,36,67,41,1359
E01013646,956,221,117,118,1348
E01013647,643,366,91,116,1288
E01013648,814,279,149,74,1372
E01013649,347,57,43,50,1044
E01013650,165,34,64,18,1527
E01013651,712,144,69,77,714
E01013652,676,229,63,44,779
E01013653,681,165,143,44,866
E01013654,1169,412,114,63,441
E01013655,1073,220,86,108,552
E01013656,1494,98,40,45,151
E01013657,1393,108,62,74,182
E01013658,1452,106,47,70,195
E01013659,1679,67,64,68,130
E01013660,984,140,105,83,502
E01013661,764,227,87,57,581
E01013662,1489,58,34,95,116
E01013663,1318,85,29,119,247
E01013664,802,195,90,31,716
E01013665,1243,105,72,64,353
E01013666,924,28,26,35,575
E01013667,753,86,76,21,632
E01013668,916,127,49,52,437
E01013669,964,10,31,74,350
E01013670,793,39,46,46,868
E01013671,966,71,49,86,632
E01013672,692,23,37,70,549
E01013673,36,64,58,2,1397
E01013674,47,42,44,2,1486
E01013675,22,43,49,10,1510
E01013676,45,102,89,5,1730
E01013677,27,28,68,4,1407
E01013678,118,51,71,11,1393
E01013679,59,169,96,26,1209
E01013680,416,91,71,36,1474
E01013681,222,117,81,15,1378
E01013682,86,103,75,10,1513
E01013683,215,162,121,35,1564
E01013684,217,187,93,51,1413
E01013685,224,38,48,2,1164
E01013686,432,46,31,30,1311
E01013687,109,88,75,25,1276
E01013688,118,53,70,5,1204
E01013689,605,96,69,23,1044
E01013690,128,85,61,11,1255
E01013691,99,148,76,28,1308
E01013692,89,140,84,9,1091
E01013693,64,153,75,24,1161
E01013694,381,50,75,29,1112
E01013695,172,55,76,8,1214
E01013696,1265,82,80,153,862
E01013697,1335,205,87,112,900
E01013698,278,48,63,12,1136
E01013699,728,52,65,32,832
E01013700,329,43,43,30,1072
E01013702,407,39,55,35,1037
E01013703,266,16,30,27,951
E01013704,250,18,47,32,1089
E01013705,434,78,65,54,948
E01013706,322,17,57,36,1196
E01013707,325,38,67,30,1138
E01013709,863,55,36,110,512
E01013710,319,49,65,47,929
E01013711,301,39,52,65,1168
E01013712,377,39,48,40,1008
E01013713,1385,33,19,28,78
E01013714,1562,21,12,13,116
E01013715,1185,25,14,10,80
E01013716,1634,47,12,15,104
E01013717,1124,74,51,22,298
E01013718,1325,33,18,15,196
E01013719,1423,25,31,3,80
E01013720,1070,38,28,10,200
E01013721,263,72,58,9,1196
E01013722,166,89,61,11,1426
E01013723,95,91,41,15,1140
E01013725,76,112,44,17,1151
E01013726,61,113,58,48,1447
E01013727,38,103,58,9,1283
E01013728,75,123,67,10,1341
E01013729,57,27,32,5,1175
E01013730,76,102,65,28,1303
E01013731,73,201,106,36,1203
E01013732,916,85,67,75,964
E01013733,545,35,81,21,943
E01013734,1125,39,22,23,275
E01013735,1130,32,16,21,129
E01013736,467,72,34,24,1111
E01013737,1189,14,22,48,164
E01013738,1290,17,7,35,199
E01013739,1146,28,35,31,297
E01013740,1235,30,29,15,204
E01013741,1251,24,30,62,308
E01013742,1644,92,17,18,51
E01013743,1458,57,36,22,72
E01013744,1858,61,10,32,22
E01013745,1461,73,30,53,63
E01013746,1412,187,77,88,93
E01013747,1561,125,40,60,119
E01013748,1352,368,58,104,135
E01013749,1234,81,10,68,223
E01013750,1341,67,23,34,57
E01013751,1698,95,30,37,102
E01013752,1350,79,21,50,70
E01013753,1297,194,43,56,127
E01013754,801,787,81,58,332
E01013755,903,826,90,112,285
E01013756,1098,80,76,100,581
E01013757,1241,39,31,94,259
E01013758,1325,75,20,63,158
