geocode,asian,black,mixed,other,white
E00106461,12,1,14,0,453
E00106462,3,0,0,1,382
E00106463,0,0,7,0,246
E00106464,6,1,7,0,484
E00106465,9,1,3,5,396
E00106466,1,11,3,0,298
E00106467,6,8,3,0,227
E00106468,1,1,1,1,280
E00106469,2,1,1,2,305
E00106470,14,1,6,0,276
E00106471,1,0,0,0,228
E00106472,2,4,5,2,341
E00106473,14,6,2,9,374
E00106474,7,3,1,3,565
E00106475,10,0,13,4,511
E00106476,1,1,5,4,259
E00106477,4,4,7,0,358
E00106478,3,5,1,0,323
E00106479,0,1,4,0,316
E00106480,0,0,3,0,298
E00106481,2,1,3,0,312
E00106482,7,2,0,0,247
E00106483,4,1,12,1,147
E00106484,6,6,3,0,295
E00106485,0,7,6,0,230
E00106486,6,12,5,1,281
E00106487,1,3,12,1,251
E00106488,1,6,17,0,284
E00106489,10,0,4,0,303
E00106490,7,0,2,1,183
E00106491,4,0,8,0,226
E00106492,2,0,9,10,299
E00106493,3,4,9,1,282
E00106494,3,1,11,2,313
E00106495,4,5,9,2,222
E00106496,5,4,8,6,263
E00106497,3,7,7,3,228
E00106498,2,2,2,0,353
E00106499,2,0,7,1,285
E00106500,4,7,8,0,255
E00106501,2,0,2,4,208
E00106502,3,1,10,0,191
E00106503,4,2,11,4,343
E00106504,11,2,5,1,215
E00106505,3,0,9,4,278
E00106506,7,16,12,2,288
E00106507,5,1,19,0,264
E00106508,4,2,10,0,274
E00106509,6,3,5,1,214
E00106510,10,3,8,1,268
E00106511,5,7,9,0,221
E00106512,5,1,6,1,275
E00106513,0,5,3,1,297
E00106514,4,0,11,0,292
E00106515,10,7,5,0,270
E00106516,3,8,8,2,366
E00106517,23,14,10,6,261
E00106518,7,8,8,0,227
E00106519,9,2,3,0,226
E00106520,21,5,13,1,214
E00106521,13,2,6,3,171
E00106522,12,2,9,2,300
E00106523,5,1,5,0,226
E00106524,3,7,7,0,248
E00106525,10,2,1,2,208
E00106526,32,5,6,1,288
E00106527,11,2,8,2,269
E00106528,1,0,0,0,119
E00106529,3,2,10,1,271
E00106530,5,4,6,0,236
E00106531,13,3,7,0,299
E00106532,9,0,6,2,246
E00106533,14,12,17,1,315
E00106534,0,3,10,0,180
E00106535,1,1,13,2,212
E00106536,13,1,3,4,232
E00106537,2,5,3,0,193
E00106538,9,5,7,0,160
E00106539,13,7,6,3,130
E00106541,4,5,1,7,173
E00106542,24,17,21,3,431
E00106545,21,12,5,4,184
E00106546,16,7,11,5,176
E00106547,17,7,10,1,205
E00106548,7,2,6,5,162
E00106549,18,8,6,5,142
E00106550,24,5,8,2,232
E00106551,21,0,10,2,160
E00106552,36,7,16,2,230
E00106553,10,6,9,3,265
E00106554,11,4,5,1,248
E00106555,5,1,9,7,204
E00106556,2,5,6,2,260
E00106557,12,7,4,2,223
E00106558,2,2,6,0,130
E00106559,39,3,1,5,230
E00106560,11,4,8,1,142
E00106561,38,8,11,4,253
E00106562,32,20,8,3,171
E00106563,6,11,3,2,121
E00106564,0,3,4,0,171
E00106565,7,14,10,4,175
E00106566,7,1,3,0,235
E00106567,18,3,14,15,325
E00106568,22,1,6,5,247
E00106569,6,1,6,2,282
E00106570,19,4,13,3,300
E00106571,0,0,2,0,265
E00106572,18,7,6,5,316
E00106573,28,2,3,0,235
E00106574,24,7,5,1,185
E00106575,20,0,6,0,324
E00106576,2,0,6,0,261
E00106577,6,2,1,2,215
E00106578,19,2,2,2,276
E00106579,3,0,1,0,227
E00106580,11,0,0,5,232
E00106581,3,0,3,1,269
E00106582,2,2,10,0,407
E00106583,15,8,10,4,254
E00106584,9,6,7,1,229
E00106585,18,9,9,3,319
E00106586,12,8,9,11,416
E00106587,8,1,11,1,209
E00106588,1,3,9,2,215
E00106589,11,8,7,3,258
E00106590,21,8,8,1,241
E00106591,7,6,4,2,218
E00106592,1,3,7,0,266
E00106593,12,8,11,0,211
E00106594,11,8,5,2,256
E00106595,19,2,4,2,203
E00106596,22,9,12,2,299
E00106597,7,8,13,4,288
E00106598,13,4,8,0,250
E00106599,8,6,5,5,413
E00106600,10,3,12,3,327
E00106601,12,7,9,0,298
E00106602,19,9,20,1,255
E00106603,17,1,11,5,261
E00106604,11,9,11,3,250
E00106605,14,12,17,0,506
E00106606,1,0,2,0,257
E00106607,2,10,6,0,280
E00106608,6,2,15,0,488
E00106609,8,6,7,1,403
E00106610,0,1,6,1,362
E00106611,1,0,9,0,274
E00106612,2,1,17,0,293
E00106613,6,7,2,0,251
E00106614,0,2,6,4,266
E00106615,6,3,6,1,295
E00106616,5,7,5,0,289
E00106617,5,0,15,3,323
E00106618,2,3,5,0,257
E00106619,4,3,1,0,192
E00106620,4,0,5,0,207
E00106621,2,0,8,1,296
E00106622,3,0,1,1,280
E00106623,0,9,12,0,286
E00106624,8,2,9,2,339
E00106625,14,3,3,0,310
E00106626,5,5,0,0,293
E00106627,2,3,7,0,230
E00106628,15,6,12,2,360
E00106629,12,4,7,1,317
E00106630,8,4,6,1,279
E00106631,2,4,8,2,296
E00106632,6,3,11,0,217
E00106633,13,4,6,9,265
E00106634,8,2,9,0,389
E00106635,6,0,3,0,253
E00106636,7,0,5,0,254
E00106637,7,1,9,2,360
E00106638,10,1,6,0,359
E00106639,3,1,2,5,263
E00106640,12,4,4,1,315
E00106641,0,0,3,2,286
E00106642,1,2,12,1,356
E00106643,1,2,1,2,166
E00106644,9,4,2,0,228
E00106645,0,0,3,0,281
E00106646,1,7,4,0,316
E00106647,0,2,4,3,282
E00106648,7,0,10,0,355
E00106649,6,1,12,0,222
E00106650,1,0,5,2,193
E00106651,0,1,1,0,196
E00106652,1,2,3,2,245
E00106653,5,5,8,5,297
E00106654,1,4,3,0,345
E00106655,3,0,6,1,342
E00106656,2,2,1,0,264
E00106657,0,2,2,2,235
E00106658,1,9,4,1,217
E00106659,1,3,0,1,197
E00106660,7,1,3,0,304
E00106661,2,7,2,4,317
E00106662,0,1,3,0,312
E00106663,14,11,11,2,278
E00106664,6,2,2,1,256
E00106665,1,2,1,0,286
E00106666,0,6,3,0,267
E00106667,6,4,5,1,267
E00106668,6,8,5,0,289
E00106669,3,1,4,4,286
E00106670,2,4,9,0,362
E00106671,0,7,1,1,242
E00106672,6,2,8,0,327
E00106673,0,0,2,0,269
E00106674,1,0,5,1,392
E00106675,3,3,11,0,290
E00106676,2,8,5,7,347
E00106677,9,4,5,1,233
E00106678,2,0,1,0,269
E00106679,0,0,0,0,185
E00106680,11,1,8,0,324
E00106681,2,1,1,0,309
E00106682,5,0,5,0,399
E00106683,2,2,4,3,315
E00106684,2,1,0,0,256
E00106685,0,0,3,1,205
E00106686,0,0,8,4,267
E00106687,1,0,0,0,256
E00106688,5,0,6,1,244
E00106689,5,0,2,1,258
E00106690,3,4,14,3,330
E00106691,2,1,6,4,276
E00106692,5,0,4,7,383
E00106693,9,1,3,1,221
E00106694,1,1,0,5,266
E00106697,14,0,19,1,315
E00106698,2,0,4,0,266
E00106699,11,3,15,6,283
E00106700,12,3,11,2,313
E00106701,0,0,0,0,198
E00106702,8,8,11,0,224
E00106703,4,2,8,1,263
E00106704,5,1,4,1,293
E00106705,9,1,7,0,315
E00106706,3,2,4,0,280
E00106707,4,1,5,1,273
E00106708,4,1,4,1,309
E00106709,12,4,23,1,302
E00106710,3,3,7,1,325
E00106711,19,0,5,2,280
E00106712,2,0,7,2,273
E00106713,1,2,5,0,201
E00106714,2,1,3,3,228
E00106715,4,1,7,0,288
E00106716,5,1,8,1,323
E00106717,6,3,6,2,322
E00106718,0,1,7,0,244
E00106719,4,1,11,0,336
E00106720,4,2,7,1,279
E00106721,7,3,18,2,280
E00106722,2,0,8,0,315
E00106723,8,0,4,1,324
E00106724,3,2,6,0,322
E00106725,3,4,9,4,537
E00106726,0,0,3,1,271
E00106727,5,6,8,2,342
E00106728,2,5,6,0,251
E00106729,0,5,1,0,227
E00106730,1,4,2,1,369
E00106731,5,2,5,0,257
E00106732,2,1,7,2,299
