geocode,asian,black,mixed,other,white
E00063413,251,5,2,3,151
E00063416,50,5,3,7,142
E00063716,27,0,1,1,225
E00063717,61,2,7,0,320
E00063718,81,6,2,3,285
E00063719,32,4,6,0,401
E00063720,33,0,1,1,304
E00126160,229,0,9,3,181
E00126161,144,2,13,6,285
E00126162,81,3,6,1,112
E00126163,77,1,0,5,120
E00126164,10,0,7,0,282
E00126165,4,0,1,1,240
E00126166,5,0,1,0,264
E00126167,2,0,3,0,235
E00126168,122,1,11,0,137
E00126169,182,7,3,0,204
E00126170,96,1,6,0,195
E00126171,87,1,5,0,177
E00126172,90,4,11,4,145
E00126173,3,0,0,0,129
E00126174,184,0,12,8,212
E00126175,11,1,1,0,402
E00126176,11,0,1,0,190
E00126177,7,0,6,0,248
E00126178,88,7,3,7,158
E00126179,7,1,6,1,204
E00126180,1,0,4,2,164
E00126181,1,0,1,0,231
E00126182,6,0,4,1,310
E00126183,0,2,3,0,279
E00126184,17,0,0,0,319
E00126185,3,0,1,0,310
E00126186,0,0,3,0,328
E00126187,44,4,7,0,318
E00126188,0,0,3,0,284
E00126189,7,0,3,0,375
E00126190,0,0,0,1,247
E00126191,0,0,2,1,361
E00126192,4,0,4,0,322
E00126193,0,0,0,0,246
E00126194,1,0,0,0,312
E00126195,3,1,4,1,272
E00126196,3,0,0,0,261
E00126197,0,0,5,0,336
E00126198,9,4,2,0,388
E00126199,5,0,1,0,386
E00126200,5,0,0,0,279
E00126201,1,0,0,0,236
E00126202,9,0,2,0,276
E00126203,6,4,2,1,303
E00126204,12,0,3,0,299
E00126205,13,4,8,0,348
E00126206,8,1,0,0,179
E00126207,1,0,2,0,142
E00126208,4,0,0,0,261
E00126209,7,0,4,0,252
E00126210,6,0,1,0,229
E00126211,4,1,10,0,228
E00126212,2,0,1,0,320
E00126213,1,0,1,1,237
E00126214,0,0,3,0,199
E00126215,4,0,2,0,263
E00126216,1,0,2,0,253
E00126217,2,0,4,0,235
E00126218,3,0,0,0,470
E00126219,4,1,1,0,251
E00126220,7,4,1,0,241
E00126221,3,1,1,0,191
E00126222,1,0,0,1,310
E00126223,0,0,1,1,266
E00126224,0,0,0,0,265
E00126225,1,0,3,0,343
E00126226,5,0,0,0,312
E00126227,0,0,1,0,295
E00126228,2,0,0,0,242
E00126229,0,0,0,0,189
E00126230,5,0,1,0,259
E00126231,1,0,1,0,303
E00126232,0,0,0,0,193
E00126233,2,0,1,0,250
E00126234,0,0,2,0,333
E00126235,1,0,0,1,285
E00126236,0,0,0,0,238
E00126237,5,0,1,0,316
E00126238,2,1,3,0,349
E00126239,1,0,1,0,203
E00126240,0,0,0,0,205
E00126241,1,0,0,0,362
E00126242,16,4,9,1,321
E00126243,6,4,1,0,270
E00126244,2,0,3,0,215
E00126245,5,1,0,0,360
