geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01012662,93,90,118,124,156,207,250,134,287
E01012663,176,173,153,159,207,179,235,104,216
E01012664,200,185,178,168,252,204,204,80,168
E01012665,98,137,99,130,189,201,311,152,325
E01012666,112,142,151,157,191,215,194,85,211
E01012667,153,197,156,157,238,172,203,79,208
E01012668,124,190,122,169,245,198,199,91,232
E01012669,143,175,211,208,230,227,274,94,222
E01012670,195,162,205,174,169,152,112,31,48
E01012671,125,135,209,154,236,262,178,44,42
E01012672,82,149,155,160,243,232,179,50,32
E01012673,160,240,214,136,212,161,131,44,69
E01012674,188,260,231,225,249,230,143,48,71
E01012675,286,187,268,210,212,164,120,45,61
E01012676,134,175,159,184,212,188,148,57,113
E01012677,134,182,177,158,222,200,135,49,124
E01012678,185,152,192,161,267,220,127,33,49
E01012679,235,222,214,175,236,147,99,34,86
E01012680,250,221,239,216,227,183,128,49,80
E01012681,91,144,240,215,310,269,182,50,49
E01012682,178,161,190,187,233,172,155,53,104
E01012683,166,169,185,220,253,181,158,54,59
E01012684,224,148,230,183,208,174,123,61,106
E01012685,254,171,244,214,195,169,133,46,63
E01012686,228,245,164,178,233,163,141,48,72
E01012687,206,204,174,175,211,198,141,37,79
E01012688,87,114,103,101,177,150,212,94,193
E01012689,141,106,158,140,167,179,177,89,136
E01012690,210,194,209,245,245,234,213,67,110
E01012691,233,239,244,207,286,197,238,67,157
E01012692,205,185,201,211,255,217,209,77,160
E01012693,158,147,167,161,248,184,206,100,179
E01012694,190,159,157,167,192,168,149,75,123
E01012695,197,186,167,200,226,156,129,40,94
E01012696,254,190,232,202,216,171,140,63,95
E01012697,125,139,136,124,192,192,241,86,142
E01012698,235,212,213,186,196,183,158,53,84
E01012699,193,185,181,214,263,211,245,95,138
E01012700,226,208,217,206,251,244,229,79,165
E01012701,152,186,170,176,193,196,175,64,141
E01012702,130,115,131,130,176,170,234,126,242
E01012703,128,174,125,161,196,166,235,98,216
E01012704,226,201,228,231,318,294,248,91,156
E01012705,210,210,183,187,223,190,196,73,152
E01012706,189,222,159,244,283,183,165,87,113
E01012707,118,133,170,148,203,153,122,73,108
E01012708,159,169,145,214,207,163,148,48,106
E01012709,268,193,271,231,237,146,142,40,84
E01012710,128,163,133,123,195,153,139,52,176
E01012711,148,188,161,160,248,160,169,57,93
E01012712,183,235,184,202,299,220,179,73,123
E01012713,245,244,237,274,326,222,175,72,123
E01012714,180,132,202,190,245,193,252,96,191
E01012715,168,204,208,175,246,205,183,60,106
E01012716,130,184,125,153,232,182,187,69,217
E01012717,131,194,149,128,263,223,226,108,238
E01012718,111,151,104,109,205,208,310,130,293
E01012719,153,141,148,125,227,150,186,89,227
E01012720,275,260,185,200,225,174,130,45,107
E01012721,235,256,191,214,257,185,196,60,85
E01012722,131,142,237,171,234,159,120,46,44
E01012723,142,161,183,161,243,196,158,70,121
E01012724,144,183,142,133,207,184,150,52,67
E01012725,114,197,107,135,221,195,201,90,208
E01012726,179,208,160,162,283,191,252,89,281
E01012727,145,197,133,158,287,216,201,79,194
E01012728,156,190,163,193,254,165,173,73,187
E01012729,135,146,144,161,181,196,282,141,214
E01012730,129,212,186,131,293,264,209,87,129
E01012731,169,188,173,186,247,180,211,86,162
E01012732,168,174,170,141,236,210,275,107,207
E01012733,129,127,152,131,162,133,101,39,53
E01012734,186,157,204,186,222,171,153,56,95
E01012735,93,108,201,167,192,163,143,70,185
E01012736,55,115,186,148,245,299,196,56,82
E01012737,115,165,246,218,212,196,162,50,93
E01012738,180,168,194,154,195,134,142,46,59
E01012739,196,211,186,165,223,132,146,51,73
E01012740,110,163,185,135,234,206,182,78,209
E01012741,147,144,177,150,181,193,154,61,155
E01012742,110,121,168,121,165,179,136,49,93
E01012743,222,257,242,203,224,200,173,65,121
E01012744,239,168,269,191,213,178,159,73,119
E01012745,201,188,210,187,250,209,206,91,140
E01012746,243,235,233,228,249,190,211,80,141
E01012747,142,187,128,154,249,210,179,95,171
E01012748,164,164,225,208,243,246,220,66,120
E01012749,177,201,202,202,260,242,227,76,168
E01012750,193,221,214,190,262,225,194,89,152
E01012751,94,144,226,178,248,227,190,58,100
E01012752,102,148,153,125,204,177,222,66,170
E01012753,106,172,112,134,226,143,146,35,115
E01012754,141,144,164,155,186,149,159,41,58
E01012755,156,159,162,167,229,221,165,65,151
E01019138,130,121,179,143,167,166,200,72,84
E01019139,130,127,255,210,238,162,127,50,55
E01019140,166,135,156,135,157,107,106,39,50
E01019141,138,137,199,164,175,134,130,42,109
E01019142,238,144,256,165,212,172,129,45,70
E01019143,187,224,226,188,230,167,166,64,160
E01019147,183,229,221,211,261,174,142,50,104
E01019148,129,158,126,149,193,260,204,98,87
E01019149,138,223,152,156,292,220,171,68,85
E01019150,163,188,179,191,252,201,168,85,112
E01019151,161,186,121,171,196,167,211,100,174
E01019152,100,143,95,110,201,183,152,73,159
E01019153,72,146,69,94,185,167,149,61,131
E01019154,54,105,56,67,142,195,268,97,269
E01019155,55,77,58,92,131,168,304,136,358
E01019156,162,153,223,167,176,163,193,56,130
E01019157,180,174,246,169,212,181,133,50,99
E01019158,176,148,226,151,154,124,121,35,58
