geocode,all
E01005355,65.95
E01005356,39.46
E01005357,10.48
E01005358,62.69
E01005361,28.58
E01005387,55.25
E01005388,48.15
E01005397,11.84
E01005410,1.19
E01005411,8.85
E01005412,10.83
E01005414,0.7
E01005415,10.94
E01005416,3.36
E01005417,6.14
E01005418,54.69
E01005420,37.13
E01005421,33.92
E01005422,33.82
E01005428,62.47
E01005432,29.42
E01005441,22.28
E01005442,38.07
E01005443,3.14
E01005444,73.44
E01005445,66.28
E01005446,33.13
E01005447,22.46
E01005448,57.12
E01005449,26.21
E01005450,93.51
E01005452,13.85
E01005453,18.28
E01005454,28.48
E01005455,96.12
E01005456,68.4
E01005516,51.23
E01005517,25.38
E01005518,1.82
E01005519,13.28
E01005520,11.14
E01005521,0.89
E01005522,49.8
E01005523,33.99
E01005557,43.21
E01005558,51.8
E01005561,1.14
E01005562,21.85
E01010868,7.84
E01010869,42.32
E01010870,9.84
E01010871,26.75
E01010872,23.01
E01010873,40.96
E01010875,21.47
E01010876,47.78
E01010877,5.16
E01010878,8.57
E01010879,3.95
E01010880,27.19
E01010881,2.88
E01010882,6.36
E01010883,0.67
E01010884,3.82
E01010885,10.95
E01010886,0.69
E01010888,45.4
E01010889,15.26
E01010890,8.97
E01010891,21.72
E01010892,8.36
E01010893,72.67
E01010894,19.83
E01010895,19.79
E01010896,2.76
E01010897,2.82
E01010898,21.42
E01010899,37.39
E01010900,25.67
E01010901,11.09
E01010902,16.61
E01010903,12.23
E01010904,26.35
E01010905,8.17
E01010906,13.18
E01010907,5.75
E01010908,8.77
E01010909,15.97
E01010910,32.52
E01010917,3.85
E01010918,0.8
E01010919,25.11
E01010920,1.16
E01010921,16.25
E01010922,9.39
E01010923,26.97
E01010924,38.64
E01010927,5.99
E01010928,17.76
E01010929,54.94
E01010930,42.06
E01010934,4.09
E01010935,23.16
E01010936,6.19
E01010937,15.67
E01010938,60.7
E01010939,26.85
E01010940,33.05
E01010941,38.91
E01010942,42.24
E01010943,80.99
E01010944,56.42
E01010945,19.07
E01010946,17.21
E01010947,15.05
E01010948,24.7
E01010949,23.97
E01010950,50.02
E01010951,60.49
E01010952,4.37
E01010953,2.38
E01010954,6.36
E01010955,0.36
E01010956,1.81
E01010957,2.79
E01010958,32.93
E01010959,25.73
E01010960,36.79
E01010961,31.34
E01010964,69.32
E01010965,86.85
E01010966,61.78
E01010967,22.09
E01010968,44.84
E01010969,68.29
E01010970,26.45
E01010971,30.77
E01010972,34.85
E01010973,18.99
E01010974,62.51
E01010975,44.73
E01010976,32.29
E01010977,18.13
E01010978,31.19
E01010979,26.48
E01010980,84.59
E01010981,34.22
E01010982,26.27
E01010983,28.34
E01010984,17.13
E01010985,0.96
E01010988,2.4
E01010989,15.28
E01010990,9.42
E01010991,4.78
E01010992,43.29
E01010993,17.45
E01010994,18.06
E01010995,55.53
E01010996,138.79
E01010997,7.95
E01010998,32.12
E01010999,37.83
E01011000,66.95
E01011001,94.52
E01011002,81.39
E01011003,81.86
E01011007,24.21
E01011038,45.64
E01011039,32.81
E01011040,60.63
E01011041,34.15
E01011042,27.58
E01011043,77.94
E01011044,65.87
E01011045,62.02
E01011046,11.36
E01011047,5.97
E01011070,1.3
E01011071,4.83
E01011072,16.09
E01011073,27.33
E01011074,12.59
E01011075,0.42
E01011076,3.9
E01011077,19.1
E01011078,21.92
E01011079,53.9
E01011080,72.96
E01011081,49.56
E01011082,146.53
E01011083,29.57
E01011084,56.28
E01011085,19.16
E01011086,5.72
E01011087,17.07
E01011088,32.61
E01011096,57.2
E01011098,61.65
E01011101,54.43
E01011102,5.99
E01011105,46.26
E01011106,11.58
E01011107,9.38
E01011145,46.89
E01011146,34.58
E01011147,29.04
E01011148,52.82
E01011149,27.84
E01011150,23.13
E01011151,4.7
E01011152,18.35
E01011153,41.49
E01011154,33.32
E01011155,28.22
E01011168,10.61
E01011169,5.03
E01011170,4.0
E01011171,19.37
E01011172,45.85
E01011173,30.54
E01011174,2.27
E01011175,19.01
E01011176,5.8
E01011177,1.46
E01011178,16.83
E01011179,4.92
E01011180,12.64
E01011181,11.88
E01011182,0.59
E01011183,1.6
E01011184,13.01
E01011185,13.96
E01011186,8.36
E01011187,18.8
E01011188,12.6
E01011189,2.93
E01011201,53.28
E01011202,45.56
E01011203,52.93
E01011204,24.42
E01011205,5.23
E01011206,57.21
E01011207,22.16
E01011208,43.86
E01011209,11.89
E01011210,21.15
E01011211,25.49
E01011222,12.96
E01011223,19.0
E01011224,30.79
E01011225,47.49
E01011226,9.47
E01011227,48.21
E01011228,22.3
E01011229,34.37
E01011230,76.68
E01011231,75.52
E01011232,34.25
E01011233,33.0
E01011234,56.82
E01011235,35.62
E01011236,37.61
E01011237,41.49
E01011238,24.53
E01011239,57.37
E01011240,63.16
E01032558,27.75
E01032559,16.67
E01032920,35.39
E01032922,29.08
E01032923,45.87
