geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007136,384,4,69,241,1
E01007144,384,35,114,10,2
E01007148,637,5,21,1,0
E01007149,600,3,17,1,0
E01007150,559,1,29,3,1
E01007164,560,7,99,71,0
E01007165,528,2,39,1,0
E01007166,585,3,40,6,2
E01007167,429,4,54,127,1
E01007168,482,11,61,221,2
E01007169,540,9,89,112,11
E01007170,553,5,48,28,0
E01007171,557,2,44,10,4
E01007172,532,8,29,38,1
E01007182,565,7,106,58,0
E01007185,527,6,125,41,0
E01007186,609,2,42,2,5
E01007187,627,6,18,1,1
E01007188,582,4,26,2,2
E01007189,669,4,40,3,1
E01007190,601,4,33,0,3
E01007191,520,1,12,1,0
E01018309,471,5,48,132,1
E01018310,234,13,34,315,2
E01018311,185,9,55,399,1
E01018312,354,8,42,179,1
E01018313,465,6,30,77,3
E01018314,332,8,51,305,3
E01018315,380,5,43,55,7
E01018316,234,7,32,308,8
E01018317,202,12,42,479,9
E01018319,588,12,266,125,2
E01018320,568,6,34,5,3
E01018321,421,4,67,38,1
E01018322,469,3,25,8,1
E01018323,437,6,66,52,1
E01018324,465,2,59,4,2
E01018325,518,3,23,42,0
E01018326,424,34,454,243,20
E01018327,364,9,348,453,2
E01018328,184,6,253,22,1
E01018329,283,17,495,196,64
E01018330,310,3,133,7,6
E01018331,300,8,390,13,3
E01018332,368,6,41,61,0
E01018333,558,6,93,6,0
E01018334,598,6,35,11,1
E01018335,524,74,222,45,9
E01018336,485,1,27,11,1
E01018337,452,10,52,34,7
E01018339,698,13,92,87,3
E01018340,465,7,87,98,2
E01018341,431,7,50,28,1
E01018342,510,11,306,38,1
E01018343,304,10,319,151,2
E01018344,594,10,287,28,0
E01018345,424,5,40,42,1
E01018346,481,2,43,16,0
E01018347,370,14,49,179,0
E01018348,737,6,116,10,25
E01018351,166,17,26,445,2
E01018352,610,4,171,51,8
E01018353,493,8,62,65,0
E01018354,351,10,68,213,6
E01018358,394,8,46,26,1
E01018359,386,1,17,9,2
E01018360,529,10,194,38,0
E01018361,400,4,182,22,1
E01018362,541,10,52,19,13
E01018363,435,2,38,2,2
E01018364,303,8,64,376,4
E01018365,713,9,63,70,2
E01018366,594,4,38,11,0
E01018367,601,10,63,116,3
E01018374,539,9,194,39,4
E01018375,475,6,309,10,2
E01018376,523,7,64,33,3
E01018377,580,6,27,45,1
E01018378,295,12,35,180,2
E01018379,505,6,29,62,3
E01018380,419,6,29,59,0
E01018381,425,3,77,8,4
E01018382,463,11,119,180,15
E01018383,521,8,51,19,2
E01018384,553,4,52,9,3
E01018385,741,10,79,24,1
E01018518,608,5,49,6,3
E01018519,369,6,217,75,3
E01018520,241,2,150,98,1
E01018521,236,16,26,223,0
E01018522,334,9,35,211,2
E01018523,293,6,35,266,0
E01018524,161,16,31,394,2
E01018525,234,10,46,234,1
E01018526,608,1,53,2,2
E01018527,601,3,46,3,1
E01018528,464,2,27,3,0
E01018529,615,7,24,2,0
E01018530,504,5,34,11,9
E01018531,581,6,69,1,10
E01018532,557,15,82,197,2
E01018533,591,2,26,4,0
E01018534,534,12,164,480,5
E01018535,437,8,48,133,2
E01018536,622,11,90,18,2
E01018537,776,12,65,41,2
E01018538,228,10,23,190,0
E01018539,270,11,30,170,1
E01018540,504,4,52,50,1
E01018541,478,9,68,69,2
E01018542,137,6,40,310,1
E01018543,353,9,95,145,2
E01018544,573,7,53,10,2
E01018545,738,5,67,14,3
E01018546,400,4,92,150,0
E01018547,470,9,39,72,18
E01018548,448,8,42,193,11
E01018549,503,5,57,89,2
E01018550,137,3,36,304,1
E01018551,234,11,49,395,5
E01018552,371,7,64,186,13
E01018553,368,17,73,212,16
E01018554,929,5,49,2,8
E01018555,449,1,24,3,2
E01018556,545,14,29,46,1
E01018557,384,7,36,235,0
E01018558,453,3,36,7,1
E01018559,446,3,15,4,0
E01018560,438,7,23,2,1
E01018561,454,3,18,0,0
E01018562,480,2,40,2,0
E01018563,285,19,153,566,17
E01018564,532,25,286,249,27
E01018565,561,4,27,25,1
E01018566,562,4,25,0,1
E01018567,551,2,28,9,0
E01018568,500,2,57,5,11
E01018569,508,3,17,17,0
E01018570,422,11,62,25,1
E01018571,502,4,76,44,4
E01028860,591,16,57,52,4
E01028863,375,10,50,60,2
E01028864,468,8,65,64,6
E01028865,588,6,80,46,2
E01028866,371,7,187,27,1
E01028867,346,14,76,163,13
E01028872,409,26,97,28,0
E01028902,416,9,53,19,1
E01028903,366,7,40,223,0
E01028904,402,7,53,112,3
E01028905,383,7,108,229,3
