geocode,all
E00130017,50.99
E00130018,2.45
E00130019,36.87
E00130020,6.05
E00130021,0.62
E00130022,39.86
E00130023,0.77
E00130024,8.86
E00130131,8.58
E00130132,3.82
E00130133,1.23
E00130134,52.16
E00130135,50.07
E00130136,0.71
E00130137,0.59
E00130213,0.26
E00130214,1.08
E00130215,48.91
E00130216,9.63
E00130217,14.83
E00130218,1.34
E00130219,41.44
E00130220,1.25
E00130221,7.24
E00130222,21.26
E00130223,0.92
E00130224,4.3
E00130225,5.06
E00130226,6.99
E00130227,3.97
E00130228,19.44
E00130229,18.23
E00130230,4.4
E00130231,11.69
E00130232,1.2
E00130233,57.44
E00130234,61.95
E00130235,27.3
E00130236,38.88
E00130773,56.25
E00130775,2.94
E00130776,27.2
E00130778,60.75
E00130781,39.01
E00130782,55.07
E00130783,5.33
E00130789,0.45
E00130996,2.81
E00130997,0.91
E00130998,0.91
E00130999,4.74
E00131000,0.88
E00131001,1.21
E00131006,1.48
E00131012,0.62
E00131025,64.63
E00131026,45.12
E00131027,46.26
E00131028,49.32
E00131030,69.07
E00131031,23.18
E00131032,1.97
E00131033,59.32
E00131034,24.37
E00131035,72.73
E00131036,60.47
E00131037,70.52
E00131038,72.92
E00131039,59.09
E00131040,10.12
E00131041,0.96
E00131042,28.23
E00131043,4.72
E00131044,20.87
E00131045,8.74
E00131046,71.59
E00131047,65.57
E00131048,10.59
E00131049,33.14
E00131050,50.44
E00131051,15.67
E00131052,51.27
E00131053,46.38
E00131054,41.2
E00131055,11.8
E00131056,41.19
E00131057,27.86
E00131058,29.28
E00131059,21.43
E00131060,12.08
E00131061,51.11
E00131062,38.69
E00131063,4.31
E00131064,3.84
E00131065,15.19
E00131066,21.34
E00131067,27.13
E00131068,29.39
E00131069,42.61
E00131070,55.06
E00131071,41.46
E00131072,49.88
E00131073,37.21
E00131074,53.99
E00131075,8.05
E00131076,1.03
E00131077,32.44
E00131078,48.84
E00131079,17.18
E00131080,3.96
E00131081,54.21
E00131082,58.81
E00131083,22.19
E00131084,67.26
E00131085,61.63
E00131086,58.99
E00131087,4.25
E00131088,6.19
E00131089,17.22
E00131090,47.03
E00131091,66.33
E00131092,36.39
E00131093,57.77
E00131094,36.7
E00131095,40.25
E00131096,44.77
E00131097,61.31
E00131098,26.37
E00131099,46.93
E00131100,30.62
E00131101,39.14
E00131102,62.99
E00131115,55.78
E00131116,54.13
E00131118,38.35
E00131119,1.99
E00131120,39.56
E00131121,6.66
E00131122,12.55
E00131123,41.03
E00131124,62.48
E00131125,48.27
E00131126,11.89
E00131127,57.1
E00131128,53.35
E00131129,66.53
E00131130,50.07
E00131131,13.97
E00131132,40.27
E00131133,32.95
E00131134,51.62
E00131135,35.65
E00131136,43.97
E00131137,40.39
E00131138,32.63
E00131139,53.74
E00131140,4.06
E00131141,12.18
E00131142,67.91
E00131143,17.95
E00131144,98.04
E00131166,28.62
E00131167,42.32
E00131168,48.39
E00131169,63.48
E00131170,31.1
E00131171,130.12
E00131172,26.55
E00131173,25.84
E00131174,49.25
E00131175,53.02
E00131176,89.87
E00131177,19.8
E00131178,55.28
E00131179,42.69
E00131180,11.48
E00131181,57.3
E00131182,35.12
E00131183,20.87
E00131184,57.28
E00131185,50.43
E00131186,38.47
E00131187,65.19
E00131191,20.94
E00131192,70.14
E00131193,47.61
E00131196,44.59
E00131197,57.53
E00131198,2.85
E00131199,31.71
E00131200,71.3
E00131201,42.01
E00131202,64.27
E00131203,60.93
E00131205,53.69
E00131206,61.92
E00131207,37.18
E00131208,30.62
E00131209,64.69
E00131210,59.78
E00131211,31.04
E00131212,66.87
E00131213,3.19
E00131214,55.41
E00131215,18.44
E00131216,34.42
E00131217,70.68
E00131218,56.92
E00131219,2.61
E00131220,52.21
E00131221,37.26
E00131222,36.17
E00131223,20.53
E00131224,30.47
E00131225,13.46
E00131226,51.02
E00131227,20.93
E00131228,59.97
E00131229,23.93
E00131230,53.76
E00131231,40.59
E00131232,46.6
E00131233,78.71
E00131234,23.29
E00131235,39.36
E00131236,63.71
E00131237,39.88
E00131238,25.42
E00131239,16.06
E00131240,34.98
E00131241,56.51
E00131242,68.99
E00131243,29.59
E00131244,52.46
E00131245,22.49
E00131246,57.26
E00131247,50.19
E00131248,52.39
E00131249,44.62
E00131250,36.38
E00131251,57.59
E00131252,66.18
E00131253,57.78
E00131254,75.18
E00131255,83.73
E00131256,20.75
E00131257,61.03
E00131258,2.3
E00131259,61.81
E00131260,1.5
E00131261,67.03
E00131307,1.12
E00158943,0.19
E00158945,0.97
E00158946,0.32
E00158947,0.24
E00158948,9.09
E00168313,37.41
E00168314,34.75
E00170659,62.95
E00170660,40.64
E00170661,63.92
E00170662,55.0
E00170663,3.39
E00170664,50.64
E00170665,42.63
E00170666,8.68
E00170667,25.79
E00170668,48.75
E00170669,65.39
E00170670,96.62
E00170671,13.36
E00170672,65.11
E00170673,54.82
E00170674,41.92
E00170675,0.77
E00170676,9.4
E00170683,60.5
