geocode,all
E00106461,40.0
E00106462,51.0
E00106463,41.0
E00106464,48.0
E00106465,41.0
E00106466,44.0
E00106467,41.0
E00106468,32.0
E00106469,37.0
E00106470,52.0
E00106471,48.0
E00106472,47.0
E00106473,42.0
E00106474,41.0
E00106475,38.0
E00106476,29.0
E00106477,35.0
E00106478,60.0
E00106479,54.0
E00106480,35.0
E00106481,44.0
E00106482,57.0
E00106483,29.0
E00106484,43.0
E00106485,26.0
E00106486,29.0
E00106487,47.0
E00106488,37.0
E00106489,43.0
E00106490,41.0
E00106491,52.0
E00106492,35.0
E00106493,36.0
E00106494,45.0
E00106495,42.0
E00106496,38.0
E00106497,36.0
E00106498,50.0
E00106499,33.0
E00106500,33.0
E00106501,35.0
E00106502,32.0
E00106503,32.0
E00106504,36.0
E00106505,42.0
E00106506,46.0
E00106507,45.0
E00106508,52.0
E00106509,47.0
E00106510,41.0
E00106511,33.0
E00106512,37.0
E00106513,46.0
E00106514,36.0
E00106515,33.0
E00106516,36.0
E00106517,31.0
E00106518,34.0
E00106519,33.0
E00106520,34.0
E00106521,35.0
E00106522,44.0
E00106523,40.0
E00106524,31.0
E00106525,62.0
E00106526,30.0
E00106527,40.0
E00106528,55.0
E00106529,34.0
E00106530,29.0
E00106531,32.0
E00106532,38.0
E00106533,30.0
E00106534,43.0
E00106535,36.0
E00106536,32.0
E00106537,51.0
E00106538,44.0
E00106539,38.0
E00106541,33.0
E00106542,29.0
E00106545,42.0
E00106546,39.0
E00106547,36.0
E00106548,40.0
E00106549,37.0
E00106550,34.0
E00106551,46.0
E00106552,36.0
E00106553,37.0
E00106554,39.0
E00106555,54.0
E00106556,34.0
E00106557,39.0
E00106558,42.0
E00106559,42.0
E00106560,41.0
E00106561,35.0
E00106562,35.0
E00106563,39.0
E00106564,69.0
E00106565,43.0
E00106566,44.0
E00106567,36.0
E00106568,35.0
E00106569,45.0
E00106570,43.0
E00106571,57.0
E00106572,39.0
E00106573,33.0
E00106574,31.0
E00106575,34.0
E00106576,54.0
E00106577,59.0
E00106578,39.0
E00106579,64.0
E00106580,55.0
E00106581,61.0
E00106582,46.0
E00106583,36.0
E00106584,41.0
E00106585,41.0
E00106586,32.0
E00106587,43.0
E00106588,44.0
E00106589,38.0
E00106590,38.0
E00106591,39.0
E00106592,50.0
E00106593,42.0
E00106594,38.0
E00106595,42.0
E00106596,37.0
E00106597,38.0
E00106598,31.0
E00106599,32.0
E00106600,42.0
E00106601,38.0
E00106602,41.0
E00106603,30.0
E00106604,30.0
E00106605,32.0
E00106606,34.0
E00106607,37.0
E00106608,27.0
E00106609,44.0
E00106610,28.0
E00106611,38.0
E00106612,33.0
E00106613,38.0
E00106614,37.0
E00106615,34.0
E00106616,29.0
E00106617,33.0
E00106618,34.0
E00106619,44.0
E00106620,35.0
E00106621,42.0
E00106622,40.0
E00106623,38.0
E00106624,46.0
E00106625,31.0
E00106626,71.0
E00106627,35.0
E00106628,49.0
E00106629,43.0
E00106630,50.0
E00106631,47.0
E00106632,43.0
E00106633,29.0
E00106634,42.0
E00106635,45.0
E00106636,54.0
E00106637,42.0
E00106638,52.0
E00106639,52.0
E00106640,52.0
E00106641,34.0
E00106642,38.0
E00106643,62.0
E00106644,52.0
E00106645,60.0
E00106646,37.0
E00106647,47.0
E00106648,41.0
E00106649,49.0
E00106650,46.0
E00106651,50.0
E00106652,50.0
E00106653,42.0
E00106654,42.0
E00106655,42.0
E00106656,40.0
E00106657,36.0
E00106658,33.0
E00106659,43.0
E00106660,38.0
E00106661,46.0
E00106662,42.0
E00106663,30.0
E00106664,48.0
E00106665,40.0
E00106666,50.0
E00106667,40.0
E00106668,43.0
E00106669,37.0
E00106670,30.0
E00106671,40.0
E00106672,39.0
E00106673,56.0
E00106674,36.0
E00106675,44.0
E00106676,42.0
E00106677,25.0
E00106678,50.0
E00106679,67.0
E00106680,39.0
E00106681,48.0
E00106682,53.0
E00106683,54.0
E00106684,48.0
E00106685,61.0
E00106686,51.0
E00106687,50.0
E00106688,49.0
E00106689,50.0
E00106690,41.0
E00106691,48.0
E00106692,63.0
E00106693,47.0
E00106694,45.0
E00106697,36.0
E00106698,42.0
E00106699,33.0
E00106700,41.0
E00106701,72.0
E00106702,45.0
E00106703,49.0
E00106704,44.0
E00106705,42.0
E00106706,36.0
E00106707,34.0
E00106708,40.0
E00106709,44.0
E00106710,36.0
E00106711,32.0
E00106712,42.0
E00106713,42.0
E00106714,28.0
E00106715,33.0
E00106716,35.0
E00106717,38.0
E00106718,35.0
E00106719,32.0
E00106720,40.0
E00106721,29.0
E00106722,37.0
E00106723,38.0
E00106724,37.0
E00106725,33.0
E00106726,32.0
E00106727,23.0
E00106728,30.0
E00106729,25.0
E00106730,44.0
E00106731,43.0
E00106732,38.0
E00106733,49.0
E00106734,47.0
E00106735,39.0
E00106736,37.0
E00106737,41.0
E00106738,47.0
E00106739,33.0
E00106740,42.0
