geocode,asian,black,mixed,other,white
E01017013,37,10,21,3,1534
E01017014,17,6,14,2,1551
E01017015,27,14,37,3,1386
E01017016,18,10,21,2,1536
E01017017,37,11,22,5,1447
E01017018,15,6,21,4,1555
E01017019,96,28,63,18,1793
E01017020,61,41,56,15,2120
E01017021,33,8,19,3,1395
E01017022,120,39,42,26,1196
E01017023,48,44,43,8,1551
E01017024,174,55,72,16,1493
E01017025,190,53,105,20,1698
E01017026,115,34,83,14,1710
E01017027,180,27,75,18,1494
E01017028,309,97,66,46,1659
E01017029,83,48,39,13,1569
E01017030,214,60,110,19,1585
E01017031,205,56,76,25,1577
E01017032,241,115,72,47,2132
E01017034,73,80,40,33,1666
E01017035,174,84,51,78,1197
E01017036,118,44,44,16,1346
E01017037,117,41,71,14,1249
E01017038,99,56,36,25,1415
E01017039,318,42,54,53,1287
E01017040,140,51,43,32,1213
E01017041,64,5,26,16,1287
E01017042,53,28,24,13,1294
E01017043,128,15,46,5,1271
E01017044,101,13,21,9,1393
E01017045,80,21,36,1,1229
E01017046,100,6,20,5,1577
E01017047,41,3,13,3,1587
E01017048,12,7,27,9,1521
E01017049,28,8,22,7,1433
E01017050,81,13,36,13,1406
E01017051,104,19,32,9,1743
E01017052,66,8,16,13,1316
E01017053,65,14,26,2,1242
E01017054,59,9,11,0,1333
E01017055,77,8,19,8,1463
E01017056,22,5,20,4,1320
E01017057,50,8,27,1,1431
E01017058,44,38,19,6,1624
E01017059,31,1,33,3,1475
E01017060,19,6,23,0,1501
E01017061,32,2,18,3,1639
E01017062,20,1,22,3,1575
E01017063,37,12,13,7,1542
E01017064,80,4,19,3,1549
E01017066,33,8,30,7,1747
E01017067,21,30,20,7,1392
E01017068,55,25,62,3,1628
E01017069,105,8,216,8,1563
E01017070,75,28,61,8,1348
E01017071,129,34,126,18,1395
E01017072,112,24,44,22,1425
E01017073,99,33,47,38,1520
E01017074,78,76,50,10,1648
E01017075,110,32,49,8,1430
E01017076,65,20,37,1,1504
E01017077,95,45,69,20,1500
E01017078,77,49,48,21,1375
E01017079,155,50,54,22,1298
E01017080,249,82,92,36,1589
E01017081,121,49,55,18,1411
E01017082,127,57,80,5,1475
E01017083,79,20,43,4,1588
E01017084,78,13,17,7,1314
E01017085,110,15,15,5,1283
E01017086,25,15,11,6,1268
E01017087,103,7,41,3,1305
E01017088,89,23,20,16,1563
E01017089,37,41,26,13,1487
E01017090,83,23,77,9,1365
E01017091,87,76,46,11,1326
E01017092,67,17,30,3,1376
E01017093,116,61,27,5,1408
E01017094,50,22,46,8,1431
E01017095,73,46,52,2,1638
E01017096,29,12,20,6,1337
E01017097,79,39,42,13,1464
E01017098,68,15,63,8,1291
E01017099,118,23,46,13,1431
E01017100,46,3,29,10,1371
E01017101,66,16,34,6,1428
E01017102,135,42,43,20,1330
E01017103,103,38,37,31,1043
E01017104,7,8,17,1,1130
E01017105,57,29,27,3,1286
E01017106,40,30,28,4,1396
E01017107,122,19,38,3,1355
E01017108,48,25,24,7,1447
E01017109,30,17,27,5,1279
E01017110,148,14,37,8,1258
E01017111,73,25,45,15,1296
E01017112,54,7,34,5,1738
E01017113,25,7,20,4,1454
E01017114,52,26,25,0,1248
E01017115,33,8,14,1,1303
E01017116,42,34,22,9,1489
E01017117,27,21,35,0,1487
E01017118,76,6,26,0,1456
E01017119,34,5,44,0,1647
E01017120,26,11,33,3,1419
E01017121,117,36,28,31,1494
E01017122,131,37,52,15,1508
E01017123,103,40,51,46,1762
E01017124,127,25,61,18,1516
E01017125,183,45,43,32,1493
E01017126,145,25,81,14,1496
E01017127,156,55,64,48,1601
E01017128,243,45,79,25,1260
E01017129,261,80,81,25,1471
E01017130,363,71,84,46,1353
E01017131,196,41,81,43,1606
E01017132,565,136,114,87,1787
E01017133,318,59,70,33,1388
E01017135,159,44,54,32,1396
E01017139,456,113,93,73,1671
E01017142,181,52,58,123,1953
E01017144,232,38,41,28,879
E01017145,246,17,13,66,1085
E01017146,344,42,47,80,1710
E01017148,446,56,48,68,1567
E01017149,343,33,27,43,954
E01017153,999,130,54,40,408
E01017154,612,295,120,64,1198
E01017155,856,125,59,48,610
E01017156,1145,175,43,19,431
E01017157,153,28,50,33,1312
E01017158,206,51,59,34,1541
E01017159,217,27,59,30,1341
E01017160,159,42,53,33,1194
E01017162,16,7,20,7,1385
E01017163,26,29,42,4,1448
E01017164,34,21,39,2,1407
E01017165,19,12,31,0,1396
E01017166,25,25,48,1,1408
E01017167,53,16,49,12,1397
E01017168,37,19,29,2,1608
E01017169,24,9,29,8,1484
E01017170,18,10,30,2,1512
E01017171,131,46,47,10,1606
E01017172,185,52,44,23,1472
E01017173,56,21,36,3,1320
E01017174,71,9,23,3,1212
E01017175,48,5,40,4,1448
E01017176,18,38,35,5,1521
E01017177,69,20,32,9,1380
E01017178,43,18,37,4,1421
E01017179,45,27,37,14,1338
E01017198,17,9,31,1,1376
E01017199,48,28,38,5,1505
E01017200,53,22,27,2,1668
E01017201,47,23,22,8,1268
E01017202,33,15,53,9,1565
E01017203,79,20,26,10,1499
E01017204,41,19,22,3,1466
E01017205,31,11,32,4,1287
E01017206,66,19,39,2,1486
E01017217,77,11,15,15,1426
E01017218,11,11,35,2,1294
E01017219,63,36,34,7,1589
E01017220,29,27,31,17,1739
E01017221,50,15,27,7,1525
E01017222,35,20,41,1,1430
E01017223,58,16,40,10,1554
E01017224,35,14,21,0,1283
E01017225,34,13,21,14,1470
E01017226,158,12,22,61,1231
E01017227,145,23,30,14,1107
E01017228,129,48,53,23,1299
E01017231,316,42,46,33,1272
E01017232,95,4,34,23,1104
E01017233,144,33,56,8,1372
E01017234,226,47,57,26,1508
E01017235,180,41,49,40,1276
E01017255,23,13,27,1,1530
E01017256,38,16,29,14,1932
E01017257,27,31,16,5,1481
E01017258,11,9,42,2,1494
E01017259,15,4,28,1,1403
E01017260,9,8,12,4,1349
E01017261,17,19,46,4,1629
E01017262,12,8,27,1,1287
E01017263,21,11,22,17,1358
E01017264,539,69,85,35,1854
E01017265,49,16,18,7,1542
E01017266,239,46,33,22,1102
E01017267,215,43,37,18,925
E01017270,97,30,18,2,1208
E01017271,89,26,28,5,938
E01017272,96,11,38,20,1248
E01017273,21,21,26,0,1367
E01017274,2,14,29,4,1441
E01017275,15,9,29,4,1586
E01017276,53,45,47,4,1569
E01017277,11,11,36,8,1436
E01017278,14,18,24,6,1273
E01017279,33,17,34,3,1604
E01017280,17,10,26,3,1338
E01017281,13,12,40,12,1567
E01017300,67,0,70,3,2094
E01017301,17,1,7,6,1035
E01017302,26,5,35,1,1680
E01017303,29,1,17,5,1166
E01017304,4,1,9,1,1389
E01017305,21,0,21,0,1344
E01017306,8,0,12,4,1326
E01017307,10,2,21,3,1913
E01017308,13,0,17,3,1733
E01017309,18,1,9,1,1613
E01017316,6,1,7,3,1665
E01017329,11,1,28,2,2269
E01022571,9,3,17,5,1169
E01022572,19,10,15,3,1197
E01022573,33,8,22,11,2374
E01022574,39,5,16,13,1327
E01022575,62,3,18,2,1437
E01022576,51,1,28,15,1429
E01022577,31,11,9,10,1422
E01022578,32,15,40,4,2910
E01022579,38,5,6,2,1068
E01022580,64,3,15,1,1171
E01022582,6,3,13,0,1389
E01022583,22,18,13,1,1630
E01022584,36,15,19,2,1710
E01022585,17,3,21,1,1573
E01022586,22,9,28,2,1630
E01022587,23,10,28,1,1657
E01022588,23,0,5,5,1578
