geocode,female,male
E01005355,774,737
E01005356,697,638
E01005357,726,698
E01005358,881,762
E01005361,872,824
E01005387,717,714
E01005388,714,640
E01005397,750,709
E01005410,766,784
E01005411,812,736
E01005412,837,853
E01005414,626,669
E01005415,600,548
E01005416,690,695
E01005417,765,698
E01005418,758,752
E01005420,896,782
E01005421,908,801
E01005422,812,691
E01005428,844,892
E01005432,762,737
E01005441,836,756
E01005442,727,681
E01005443,716,680
E01005444,802,702
E01005445,795,742
E01005446,713,680
E01005447,868,762
E01005448,739,733
E01005449,645,573
E01005450,859,811
E01005452,694,678
E01005453,677,643
E01005454,737,712
E01005455,764,822
E01005456,809,780
E01005516,739,674
E01005517,788,718
E01005518,703,722
E01005519,768,790
E01005520,908,850
E01005521,751,676
E01005522,713,631
E01005523,980,956
E01005557,628,584
E01005558,835,809
E01005561,710,652
E01005562,787,738
E01010868,801,801
E01010869,890,804
E01010870,753,750
E01010871,866,820
E01010872,836,791
E01010873,634,590
E01010875,919,815
E01010876,826,802
E01010877,761,764
E01010878,856,900
E01010879,939,895
E01010880,764,718
E01010881,874,778
E01010882,766,682
E01010883,770,763
E01010884,868,734
E01010885,737,693
E01010886,562,551
E01010888,806,725
E01010889,904,838
E01010890,909,883
E01010891,889,848
E01010892,971,933
E01010893,751,669
E01010894,821,793
E01010895,705,735
E01010896,826,802
E01010897,839,832
E01010898,818,833
E01010899,741,667
E01010900,809,786
E01010901,872,781
E01010902,845,771
E01010903,892,775
E01010904,693,702
E01010905,983,882
E01010906,704,707
E01010907,712,724
E01010908,1045,1041
E01010909,825,696
E01010910,658,617
E01010917,942,872
E01010918,885,810
E01010919,846,745
E01010920,815,855
E01010921,835,805
E01010922,992,919
E01010923,828,773
E01010924,563,623
E01010927,860,797
E01010928,769,646
E01010929,1179,1190
E01010930,845,731
E01010934,1005,962
E01010935,810,750
E01010936,1042,958
E01010937,786,774
E01010938,757,670
E01010939,892,874
E01010940,729,708
E01010941,716,630
E01010942,795,810
E01010943,770,725
E01010944,698,681
E01010945,828,790
E01010946,721,658
E01010947,750,740
E01010948,758,693
E01010949,782,763
E01010950,717,723
E01010951,782,729
E01010952,834,712
E01010953,744,723
E01010954,1215,1174
E01010955,711,760
E01010956,785,754
E01010957,759,726
E01010958,807,664
E01010959,904,872
E01010960,846,846
E01010961,584,579
E01010964,825,804
E01010965,715,758
E01010966,847,844
E01010967,736,768
E01010968,950,873
E01010969,857,840
E01010970,943,898
E01010971,1007,899
E01010972,828,765
E01010973,870,803
E01010974,780,744
E01010975,832,701
E01010976,894,900
E01010977,782,733
E01010978,643,660
E01010979,741,772
E01010980,762,737
E01010981,731,741
E01010982,710,626
E01010983,818,792
E01010984,638,649
E01010985,707,709
E01010988,775,699
E01010989,737,764
E01010990,832,804
E01010991,793,783
E01010992,856,853
E01010993,876,810
E01010994,793,934
E01010995,631,720
E01010996,803,800
E01010997,752,703
E01010998,819,792
E01010999,753,745
E01011000,1055,1005
E01011001,825,815
E01011002,876,869
E01011003,566,648
E01011007,689,797
E01011038,922,791
E01011039,919,889
E01011040,935,944
E01011041,769,770
E01011042,780,810
E01011043,1111,1235
E01011044,772,770
E01011045,857,1031
E01011046,671,661
E01011047,793,756
E01011070,796,778
E01011071,817,861
E01011072,811,802
E01011073,753,751
E01011074,994,918
E01011075,737,702
E01011076,756,720
E01011077,796,816
E01011078,895,859
E01011079,950,937
E01011080,951,973
E01011081,833,976
E01011082,858,978
E01011083,910,872
E01011084,977,842
E01011085,840,714
E01011086,831,797
E01011087,813,775
E01011088,747,667
E01011096,829,732
E01011098,708,824
E01011101,908,830
E01011102,711,703
E01011105,1087,954
E01011106,758,727
E01011107,752,1061
E01011145,764,766
E01011146,781,776
E01011147,784,749
E01011148,863,793
E01011149,932,928
E01011150,825,791
E01011151,819,817
E01011152,862,846
E01011153,855,860
E01011154,822,766
E01011155,923,938
E01011168,858,773
E01011169,721,727
E01011170,914,924
E01011171,686,702
E01011172,558,458
E01011173,685,636
E01011174,945,906
E01011175,729,721
E01011176,735,697
E01011177,917,828
E01011178,950,907
E01011179,885,886
E01011180,968,949
E01011181,887,901
E01011182,858,876
E01011183,1003,996
E01011184,743,729
E01011185,799,766
E01011186,812,796
E01011187,905,853
E01011188,873,844
E01011189,821,782
E01011201,921,810
E01011202,824,741
E01011203,942,863
E01011204,767,718
E01011205,826,779
E01011206,869,810
E01011207,774,721
E01011208,835,771
E01011209,805,751
E01011210,970,982
E01011211,820,771
E01011222,844,924
E01011223,1044,938
E01011224,928,798
E01011225,899,889
E01011226,793,767
E01011227,827,792
E01011228,765,734
E01011229,1311,1570
E01011230,1002,1092
E01011231,791,742
E01011232,818,821
E01011233,850,803
E01011234,765,722
E01011235,800,1014
E01011236,730,1010
E01011237,845,816
E01011238,795,847
E01011239,824,803
E01011240,932,767
E01032558,780,667
E01032559,1424,1376
E01032920,908,962
E01032922,1272,1205
E01032923,1141,1172
