geocode,employee,inactive,self-employed,student,unemployed
E01014370,644,564,105,81,48
E01014371,735,470,195,68,42
E01014372,904,527,190,86,69
E01014373,579,246,200,40,41
E01014374,463,300,136,21,28
E01014375,411,261,220,20,23
E01014376,491,346,189,14,18
E01014377,438,345,128,15,15
E01014379,722,663,276,197,42
E01014380,294,2043,145,452,9
E01014381,393,456,140,63,19
E01014382,788,525,352,38,25
E01014383,363,229,135,21,9
E01014384,473,279,138,37,31
E01014385,495,280,181,22,17
E01014386,467,226,118,25,14
E01014387,416,283,84,49,23
E01014388,421,284,131,27,23
E01014389,426,338,122,52,15
E01014390,535,356,70,35,74
E01014391,581,274,162,28,27
E01014392,361,237,149,18,14
E01014393,551,244,116,24,15
E01014394,670,306,161,38,49
E01014395,431,311,93,47,22
E01014396,542,273,89,28,31
E01014397,482,251,90,50,33
E01014398,559,300,101,37,23
E01014399,646,341,133,34,46
E01014400,771,369,159,52,46
E01014401,609,352,94,41,49
E01014402,696,332,116,39,33
E01014403,593,327,105,39,28
E01014404,588,345,99,31,54
E01014405,777,447,167,155,26
E01014407,433,467,73,74,29
E01014409,585,330,146,40,29
E01014410,679,311,168,50,36
E01014411,854,361,230,37,43
E01014412,560,286,187,67,21
E01014413,419,423,178,32,19
E01014414,615,423,128,88,51
E01014415,783,409,205,64,37
E01014416,625,355,126,52,18
E01014417,623,418,166,68,31
E01014418,492,297,202,23,19
E01014419,486,229,119,37,14
E01014420,716,266,112,25,37
E01014421,644,233,89,41,23
E01014422,613,313,103,32,15
E01014423,589,252,88,31,37
E01014424,724,377,109,35,12
E01014425,767,449,138,48,31
E01014426,526,283,93,24,32
E01014427,551,300,115,54,32
E01014428,565,265,105,48,19
E01014429,625,250,142,72,23
E01014430,572,310,85,37,23
E01014431,521,264,80,34,30
E01014432,476,298,85,50,31
E01014433,562,219,95,37,39
E01014434,820,348,147,51,30
E01014435,363,706,35,275,15
E01014436,478,521,73,162,22
E01014437,539,303,92,53,33
E01014438,477,324,77,80,29
E01014439,662,372,95,23,36
E01014440,889,323,131,44,41
E01014441,658,354,117,27,33
E01014442,804,297,115,28,24
E01014443,662,294,152,40,27
E01014444,670,221,143,34,31
E01014445,641,317,99,39,46
E01014446,412,235,162,27,16
E01014447,536,259,128,36,23
E01014448,574,335,115,30,62
E01014449,676,193,109,29,32
E01014450,486,300,74,24,50
E01014451,587,229,71,29,36
E01014452,493,322,138,33,17
E01014453,445,274,116,30,10
E01014454,571,285,88,34,18
E01014455,539,264,69,36,36
E01014456,620,333,92,46,23
E01014457,573,301,105,38,33
E01014458,465,334,51,43,44
E01014459,519,335,123,20,35
E01014460,446,269,113,26,20
E01014461,481,249,49,41,35
E01014462,527,320,56,45,76
E01014463,486,364,61,38,52
E01014464,449,328,57,42,78
E01014465,630,274,148,56,33
E01014466,463,272,135,35,70
E01014467,733,343,170,38,37
E01014468,646,363,143,82,35
E01014469,497,230,65,23,37
E01014470,830,217,87,33,25
E01014471,748,262,97,28,36
E01014472,657,232,84,26,14
E01014473,465,573,88,205,28
E01014474,434,350,76,94,28
E01014475,522,864,84,455,19
E01014476,507,421,70,174,23
E01014477,521,329,108,49,25
E01014478,457,228,73,31,27
E01014479,459,299,127,30,17
E01014480,491,228,103,32,19
E01014481,501,524,96,135,19
E01014482,365,361,161,22,14
E01014483,456,456,150,87,45
E01014484,493,605,67,172,29
E01014485,773,301,197,39,83
E01014486,841,477,195,84,180
E01014487,844,435,175,201,58
E01014488,855,350,250,78,81
E01014489,1017,492,251,120,152
E01014491,827,322,236,95,60
E01014492,581,357,69,23,44
E01014493,666,275,57,30,51
E01014494,688,292,81,31,27
E01014495,715,323,79,35,42
E01014496,785,249,83,31,58
E01014497,584,350,55,34,75
E01014498,610,304,36,43,70
E01014499,678,287,78,48,54
E01014500,762,264,86,23,36
E01014501,602,453,102,36,47
E01014502,788,353,91,23,55
E01014504,761,228,131,29,47
E01014505,1003,219,127,42,39
E01014506,732,240,94,45,33
E01014507,781,277,132,96,32
E01014508,624,513,123,98,63
E01014509,1071,285,136,154,52
E01014510,865,355,125,124,44
E01014511,624,227,141,51,20
E01014512,626,270,147,71,22
E01014513,671,248,152,53,16
E01014514,956,291,145,110,37
