geocode,female,male
E00084364,191,164
E00084380,143,146
E00084381,159,186
E00084382,122,127
E00084383,166,141
E00084384,142,130
E00084390,216,187
E00084568,153,135
E00084569,182,159
E00084570,137,122
E00084571,74,85
E00084572,154,168
E00084573,142,126
E00084574,191,198
E00084575,157,146
E00084576,153,164
E00084577,152,165
E00084578,207,205
E00084579,154,139
E00084580,152,134
E00084582,136,140
E00084583,271,207
E00084584,175,160
E00084585,149,156
E00084586,157,108
E00084587,180,155
E00084588,182,172
E00084589,165,172
E00084590,117,138
E00084591,177,183
E00084592,161,143
E00084593,150,148
E00084594,167,167
E00084595,176,147
E00084596,185,166
E00084597,159,146
E00084598,123,117
E00084599,107,94
E00084600,159,155
E00084601,140,138
E00084602,122,132
E00084603,159,136
E00084604,171,155
E00084605,191,170
E00084606,123,115
E00084607,165,163
E00084608,171,176
E00084609,181,155
E00084610,186,154
E00084611,183,177
E00084612,193,189
E00084613,160,167
E00084615,163,150
E00084616,151,152
E00084617,187,173
E00084618,160,162
E00084619,185,193
E00084620,136,150
E00084621,208,168
E00084622,159,168
E00084623,129,119
E00084626,171,141
E00084627,118,122
E00084628,163,153
E00084629,219,226
E00084630,149,151
E00084631,149,165
E00084632,154,149
E00084633,131,130
E00084635,121,101
E00084691,168,150
E00084692,135,136
E00084693,154,140
E00084694,154,144
E00084695,163,147
E00084696,184,144
E00084697,157,144
E00084698,234,143
E00084699,200,176
E00084700,171,182
E00084701,186,152
E00084702,179,162
E00084703,119,115
E00084704,181,173
E00084705,167,131
E00084706,145,120
E00084707,144,153
E00084708,163,169
E00084709,167,157
E00084710,160,171
E00084711,173,169
E00084712,176,170
E00084713,177,187
E00084715,123,111
E00084716,109,95
E00084717,164,145
E00084718,145,156
E00084719,180,174
E00084720,169,155
E00084721,158,131
E00084722,191,172
E00084723,137,148
E00084724,168,167
E00084725,154,143
E00084726,160,155
E00084727,163,161
E00084728,117,116
E00084729,123,126
E00084730,147,170
E00084731,168,165
E00084732,145,169
E00084733,145,137
E00084734,179,172
E00084735,166,150
E00084736,169,161
E00084737,182,184
E00084745,177,159
E00084746,123,143
E00084747,173,163
E00084748,204,172
E00084751,156,165
E00084752,145,166
E00084756,264,251
E00084757,189,159
E00084758,172,185
E00084760,149,132
E00084763,151,147
E00084764,132,129
E00084765,108,101
E00084766,123,116
E00084769,159,156
E00084771,68,60
E00084772,92,64
E00084778,169,155
E00084780,158,156
E00084781,132,129
E00084782,124,126
E00084783,181,170
E00084784,198,174
E00084785,133,165
E00084786,152,154
E00084787,159,154
E00084788,173,174
E00084789,189,178
E00084790,222,161
E00084791,171,156
E00084792,121,118
E00084793,147,156
E00084794,180,190
E00084795,189,173
E00084796,111,86
E00084797,244,236
E00084798,185,140
E00084799,238,202
E00084800,187,163
E00084801,216,188
E00084802,134,115
E00084803,131,157
E00084804,117,121
E00084805,178,209
E00084806,120,131
E00084807,180,175
E00084808,153,149
E00084809,134,151
E00084810,120,122
E00084811,171,167
E00084815,32,72
E00084831,75,59
E00084832,182,163
E00084833,150,139
E00084836,138,160
E00084839,137,135
E00084847,164,149
E00084848,159,120
E00084849,149,133
E00084850,123,111
E00084851,188,154
E00084852,174,163
E00084853,127,138
E00084854,159,164
E00084855,148,132
E00084856,135,141
E00084857,148,133
E00084858,157,134
E00084859,195,185
E00084860,172,152
E00084932,161,168
E00084933,146,133
E00084934,163,134
E00084935,109,118
E00084936,138,148
E00084937,155,127
E00084938,223,180
E00084939,158,161
E00084940,195,193
E00084941,155,144
E00084942,149,122
E00084944,184,143
E00084945,153,162
E00084946,128,125
E00084947,177,171
E00084948,183,188
E00084949,150,137
E00084950,157,157
E00084954,196,229
E00084955,157,182
E00084957,164,154
E00084958,169,187
E00084959,172,205
E00084960,166,168
E00084961,182,174
E00084962,205,198
E00084963,154,150
E00084964,165,158
E00084965,153,162
E00084966,173,161
E00084967,168,158
E00138749,141,134
E00138750,118,128
E00138751,113,133
E00138752,229,228
E00138753,169,172
E00138754,140,139
E00138853,149,139
E00138854,163,174
E00138855,124,152
E00138856,216,207
E00138857,156,146
E00138858,123,126
E00169282,147,179
E00169283,104,102
E00169284,76,65
E00175374,154,148
E00175375,74,82
E00175376,211,124
E00175404,123,102
E00175405,209,196
E00175410,125,123
E00175411,103,105
E00175412,124,121
E00175455,163,160
E00175456,192,189
E00175457,142,150
E00175458,160,137
E00175459,116,108
E00175460,115,119
E00175461,127,132
E00175462,87,87
E00175463,132,137
E00175464,128,138
E00175465,146,148
E00175466,120,131
