geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00094642,97,2,30,3,3
E00094643,80,2,37,2,0
E00094644,29,6,11,71,0
E00094645,41,1,14,68,0
E00094646,83,2,27,2,1
E00094647,61,7,64,9,0
E00094648,97,2,13,4,2
E00094650,70,3,37,9,0
E00094651,132,0,11,1,1
E00094652,61,4,3,2,0
E00094653,100,0,18,2,1
E00094655,145,2,19,7,10
E00094656,119,3,18,16,0
E00094657,51,0,43,29,3
E00094658,118,1,15,2,0
E00094660,114,3,6,2,0
E00094661,122,0,23,0,0
E00094663,107,2,16,6,0
E00094665,94,0,2,0,3
E00094666,140,5,10,5,2
E00094667,110,1,6,7,0
E00094670,123,3,8,0,0
E00094674,99,3,13,3,2
E00094676,134,1,22,9,11
E00094677,135,0,17,12,6
E00094678,87,3,27,31,1
E00094679,121,2,5,3,0
E00094680,136,1,6,6,2
E00094681,114,3,23,8,1
E00094682,129,2,41,15,0
E00094683,159,2,12,1,0
E00094684,100,2,38,4,0
E00094685,104,0,22,8,0
E00094686,131,0,11,5,2
E00094687,56,6,17,101,0
E00094688,120,0,20,5,0
E00094689,102,1,14,13,2
E00094690,92,5,11,10,1
E00094691,119,0,23,1,0
E00094692,81,2,43,8,0
E00094693,128,4,22,15,2
E00094694,67,1,18,17,0
E00094695,86,1,12,3,0
E00094696,107,1,33,2,2
E00094697,95,3,9,29,0
E00094698,96,1,25,28,0
E00094699,121,1,20,3,1
E00094700,87,1,14,3,0
E00094701,81,6,6,19,1
E00094702,75,4,15,5,1
E00094703,33,1,13,52,1
E00094704,53,3,22,2,1
E00094705,52,2,12,9,0
E00094706,115,1,8,1,0
E00094707,96,6,9,15,0
E00094708,80,1,32,4,0
E00094709,80,4,6,41,1
E00094710,126,5,17,4,1
E00094711,105,1,13,11,0
E00094712,88,2,14,1,0
E00094713,84,0,12,11,0
E00094714,191,2,19,0,0
E00094715,120,1,40,0,0
E00094716,80,4,12,43,0
E00094717,123,3,18,2,1
E00094719,95,3,15,0,0
E00094720,66,1,6,7,1
E00094721,48,2,20,0,1
E00094722,45,0,1,2,0
E00094723,97,5,6,13,1
E00094724,104,2,13,1,0
E00094725,53,4,30,35,0
E00094726,140,8,6,24,0
E00094727,26,2,23,2,0
E00094728,33,3,24,1,0
E00094729,88,2,11,14,0
E00094730,66,0,28,12,0
E00094731,48,2,1,55,0
E00094732,98,5,17,27,0
E00094733,115,3,15,8,5
E00094734,74,10,19,21,0
E00094735,49,3,17,67,1
E00094736,117,0,15,4,2
E00094737,128,3,28,48,5
E00094738,102,2,25,2,0
E00094739,58,4,27,29,1
E00094740,130,1,68,22,1
E00094741,84,2,19,18,1
E00094742,77,0,38,14,4
E00094743,104,1,18,35,1
E00094744,43,3,16,79,0
E00094745,23,4,11,101,0
E00094746,105,2,41,28,3
E00094747,43,1,19,10,1
E00094748,62,1,13,30,0
E00094749,103,0,20,4,0
E00094750,107,0,10,2,0
E00094751,136,2,19,1,1
E00094752,86,3,25,2,0
E00094753,55,0,65,7,2
E00094754,133,1,9,4,2
E00094755,107,0,40,10,0
E00094756,93,5,37,9,0
E00094757,46,2,11,72,0
E00094758,55,6,117,8,0
E00094759,121,3,7,3,0
E00094760,56,5,5,69,1
E00094761,102,3,19,4,0
E00094762,31,7,52,39,0
E00094763,52,5,7,62,2
E00094764,110,1,19,4,1
E00094765,74,6,46,2,0
E00094766,111,3,21,0,0
E00094767,108,5,23,1,2
E00094768,108,1,18,2,0
E00094769,94,2,21,3,0
E00094770,95,2,25,0,0
E00094771,104,2,8,2,0
E00094772,59,3,30,14,0
E00094773,99,0,16,1,1
E00094774,118,1,6,1,1
E00094775,63,6,18,26,0
E00094776,52,6,3,63,0
E00094777,65,4,9,34,1
E00094778,105,2,15,0,0
E00094779,80,3,13,26,2
E00094780,123,1,13,1,0
E00094781,88,0,29,6,1
E00094782,72,1,22,29,0
E00094783,28,4,12,58,1
E00094784,87,0,24,13,1
E00094785,99,4,51,29,1
E00094786,98,4,18,20,4
E00094787,119,0,9,2,0
E00094788,110,2,19,2,1
E00094789,94,6,19,4,1
E00094790,77,2,16,35,0
E00094791,173,6,16,6,2
E00094792,83,0,23,11,0
E00094793,120,4,37,8,0
E00094794,110,1,18,1,0
E00094795,47,4,8,48,0
E00094796,126,5,54,25,3
E00094797,128,2,20,16,1
E00094798,113,1,18,3,2
E00094799,144,2,16,1,0
E00094800,69,6,8,38,1
E00094801,125,1,11,3,0
E00094802,78,1,21,9,0
