geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00085295,2,40,109,19,7,2,1,2,6
E00085296,4,30,77,9,7,3,1,1,4
E00085298,4,25,64,14,5,1,0,2,5
E00085303,3,27,25,13,3,3,1,0,13
E00085323,5,39,136,12,8,6,1,1,2
E00085324,2,18,97,9,6,0,1,1,6
E00085325,7,40,100,8,4,3,1,1,6
E00085326,2,28,105,12,8,1,1,2,5
E00085327,9,19,43,11,5,1,0,1,3
E00085328,2,17,15,5,4,1,0,0,6
E00085329,1,20,33,17,2,0,0,0,9
E00085330,0,11,19,6,1,2,0,1,0
E00085340,5,36,52,8,1,1,3,2,7
E00085341,2,31,53,5,3,1,0,0,4
E00085342,2,34,68,11,3,0,1,0,5
E00085343,6,46,67,14,2,1,2,1,4
E00085344,2,28,59,15,5,1,1,0,2
E00085345,9,41,58,12,3,2,0,0,1
E00085346,3,46,72,17,1,2,1,1,2
E00085347,1,23,60,10,5,2,1,0,2
E00085348,7,38,63,12,8,0,1,1,5
E00085349,2,30,59,13,1,3,0,4,0
E00085350,2,24,25,11,1,1,0,0,2
E00085352,3,35,63,13,2,0,1,1,4
E00085354,3,31,94,19,3,1,1,0,8
E00085409,4,24,82,10,3,3,4,3,3
E00085410,6,32,118,20,9,1,1,2,8
E00085411,1,19,109,17,22,2,0,1,9
E00085412,6,21,142,14,16,2,0,1,10
E00085413,6,27,100,4,9,1,0,2,10
E00085414,2,26,113,15,3,4,0,1,7
E00085415,4,25,104,11,16,2,2,3,9
E00085416,8,23,100,5,3,2,0,1,4
E00085417,3,26,122,14,7,1,0,0,13
E00085418,2,25,101,19,3,5,1,0,5
E00085419,3,19,97,17,9,2,1,2,12
E00085420,6,33,103,11,7,1,3,0,6
E00085421,2,30,113,18,13,2,1,2,5
E00085422,5,19,81,7,13,2,1,0,10
E00085423,3,28,79,16,5,0,0,1,6
E00085424,2,27,110,14,8,3,2,1,1
E00085425,3,29,77,9,14,1,0,3,6
E00085426,4,23,107,16,18,2,0,0,16
E00085427,2,20,96,11,5,5,4,1,4
E00085428,3,13,80,15,7,1,1,0,8
E00085429,4,19,95,17,9,0,0,1,8
E00085430,5,21,84,7,12,0,0,1,7
E00085431,3,32,93,7,6,1,1,1,7
E00085432,6,24,82,11,19,2,0,1,14
E00085433,6,7,31,6,7,0,1,1,4
E00085434,3,22,110,9,11,1,0,0,6
E00085435,4,10,90,9,3,2,0,0,5
E00085436,4,15,80,15,20,0,0,0,14
E00085437,3,25,102,7,9,0,1,0,6
E00085438,5,15,100,5,12,3,0,0,4
E00085439,4,15,111,8,7,2,0,1,6
E00085440,4,10,89,14,15,0,2,0,13
E00085441,6,20,112,10,4,1,0,0,8
E00085442,6,18,85,11,13,2,2,0,9
E00085443,4,18,99,10,7,2,2,2,5
E00085444,6,11,83,11,14,0,2,1,13
E00085445,2,17,70,6,21,0,1,0,4
E00085446,1,6,35,8,4,0,0,0,1
E00085447,4,23,127,13,11,2,0,4,9
E00085448,5,9,118,7,10,0,1,0,2
E00085449,3,19,93,18,9,1,0,0,8
E00085450,3,42,73,24,1,1,1,0,4
E00085451,2,13,94,10,11,0,1,3,5
E00085452,5,15,67,6,2,1,1,0,6
E00085453,4,17,102,16,14,3,0,1,8
E00085454,9,16,139,8,27,1,2,0,9
E00085469,6,4,32,12,9,0,0,0,10
E00085741,4,11,119,19,18,1,0,1,11
E00085742,1,16,93,7,25,1,2,0,9
E00085760,5,13,104,9,19,2,3,2,11
E00085762,1,5,89,9,26,1,2,0,9
E00085765,6,9,88,12,21,0,0,1,10
E00085769,3,5,88,9,12,0,3,0,13
E00085844,4,11,113,6,14,3,1,0,5
E00085845,7,15,87,18,13,1,1,0,7
E00085846,2,9,87,8,26,0,0,0,11
E00085847,2,9,80,4,22,0,1,2,11
E00085848,3,5,57,11,20,0,0,0,16
E00085849,4,12,106,11,22,2,2,0,20
E00085850,2,20,55,7,14,1,0,0,21
E00085851,2,14,71,22,20,4,2,2,16
E00085852,8,16,71,17,12,0,0,0,20
E00085859,0,8,55,7,21,1,0,0,11
E00085863,1,8,84,10,16,2,0,0,10
E00085864,5,13,96,14,16,0,1,1,11
E00085865,7,11,95,13,14,4,0,0,10
E00085866,3,14,97,6,7,2,1,1,11
E00085867,4,15,123,8,16,4,0,0,12
E00085868,5,7,81,4,21,0,0,0,14
E00085869,3,11,89,6,11,1,2,1,6
E00085870,1,15,67,7,10,0,0,0,17
E00085871,8,12,94,11,13,2,5,0,15
E00085872,2,15,51,8,4,2,1,0,5
E00085873,3,10,66,10,12,0,2,0,11
E00085874,2,15,73,10,6,0,0,1,17
E00085875,9,8,90,23,18,3,0,0,14
E00085876,6,19,60,20,17,0,0,0,18
E00085877,3,12,88,7,11,1,1,2,14
E00085878,6,28,96,7,9,4,1,1,24
E00085879,9,21,83,13,8,0,0,1,27
E00085880,9,19,66,21,9,0,0,0,23
E00085882,4,28,70,21,11,1,1,1,27
E00106768,1,5,100,16,26,0,0,0,24
E00106769,3,7,87,9,13,0,0,0,18
E00106771,0,1,131,9,12,3,0,0,7
E00106773,1,0,116,10,41,1,2,0,38
E00106774,1,2,125,7,8,0,0,0,10
E00106775,0,0,98,7,18,3,1,0,12
E00106776,0,3,106,5,22,3,0,1,10
E00106784,0,2,70,6,27,1,4,0,18
E00106785,1,1,90,10,20,1,2,0,12
E00106786,0,2,53,9,19,1,0,0,18
E00106787,1,0,56,17,20,1,0,0,23
E00106788,3,6,80,10,30,0,5,0,23
E00106789,2,0,79,13,12,3,0,0,19
E00106790,7,3,120,7,30,4,0,0,23
E00106816,4,10,81,14,26,1,0,1,12
E00106817,3,2,66,14,11,1,0,0,6
E00106818,1,4,76,7,16,0,0,0,12
E00106819,2,4,96,11,20,1,0,0,17
E00106820,3,5,57,4,25,0,0,0,16
E00106845,4,7,74,22,7,0,0,2,8
E00106847,5,7,72,31,10,1,1,0,4
E00106848,9,15,107,41,5,2,1,2,15
E00106850,5,8,54,49,5,1,1,0,16
E00106851,5,4,78,24,7,0,0,2,7
E00106852,5,5,78,31,16,1,1,0,17
E00106853,5,6,67,23,29,1,1,0,29
E00106856,1,11,50,39,4,1,1,1,8
E00106857,5,21,61,36,11,1,5,0,11
E00106858,2,17,60,34,9,0,1,0,21
E00106860,4,9,66,15,24,1,3,0,11
E00106862,15,2,78,25,29,0,1,1,21
E00106865,8,5,72,43,18,1,1,3,7
E00106867,7,8,63,28,40,1,2,0,43
E00106869,0,3,30,11,5,0,0,0,6
E00106870,12,5,49,32,15,0,1,1,15
E00106873,6,14,107,32,19,1,0,0,22
E00106874,6,5,87,39,12,0,0,0,16
E00106875,4,10,75,26,11,2,1,0,18
E00106876,7,14,80,23,10,2,0,1,15
E00106877,3,8,74,25,20,1,0,0,18
E00106878,8,13,82,24,8,3,0,0,18
E00106879,3,12,78,30,20,1,2,0,38
E00106993,1,0,119,8,33,0,4,0,17
E00106994,0,2,54,0,10,1,0,0,15
E00106995,1,1,51,9,17,0,3,0,19
E00106996,2,2,74,6,5,1,0,1,26
E00106997,5,5,123,11,35,1,1,1,29
E00106998,7,4,92,21,14,2,1,0,21
E00106999,4,3,103,13,6,3,1,0,22
E00107000,4,0,82,37,22,1,0,0,24
E00107001,2,0,44,2,14,0,0,0,9
E00161649,1,0,152,12,15,1,2,0,25
E00161656,1,1,81,15,6,0,1,1,24
E00161657,5,3,206,12,8,3,0,0,32
E00161658,2,0,119,12,16,0,1,0,27
E00161659,1,3,170,13,23,0,2,0,36
E00161660,0,0,86,15,16,2,0,0,26
E00161661,2,0,80,16,6,0,2,0,31
E00161662,4,1,132,13,10,0,1,0,16
E00161663,3,2,85,15,16,0,1,0,16
E00161664,2,1,103,11,15,0,1,0,28
E00161665,2,4,104,24,7,1,0,0,32
E00161666,1,2,92,9,9,1,0,1,22
E00161667,1,3,94,19,8,0,1,3,29
E00161668,1,2,84,15,16,1,4,0,38
E00161669,3,5,131,9,9,3,1,1,33
E00161685,7,7,141,46,11,0,1,1,23
E00161686,3,3,98,18,7,1,0,0,19
E00161687,3,4,91,11,11,2,1,1,15
E00161688,3,2,127,12,6,1,0,1,22
E00161689,3,3,83,6,13,0,0,0,7
E00161691,4,4,74,36,12,1,0,0,24
E00161692,3,2,81,33,0,1,3,0,26
E00161693,3,2,64,31,2,0,0,0,11
E00161694,5,4,82,33,11,0,0,0,15
E00161695,2,1,95,39,5,3,1,1,26
E00161696,0,10,60,59,8,3,1,2,33
E00161697,2,8,95,71,3,1,0,1,31
E00161698,2,2,78,19,16,2,1,0,20
E00161699,1,3,51,23,5,1,0,0,10
E00161700,4,0,99,17,6,2,2,0,17
E00161701,2,1,122,10,13,1,1,0,27
E00161713,2,6,123,11,14,4,1,1,36
E00161715,4,3,151,21,21,2,0,0,30
E00161718,6,5,184,41,19,2,0,0,20
E00161719,2,1,147,13,14,0,2,0,22
E00161720,3,0,109,16,8,1,0,0,20
E00161725,4,3,71,27,6,0,0,0,15
E00161726,6,4,114,26,3,0,0,1,9
E00161727,4,5,137,35,9,3,0,0,17
E00161728,1,3,93,20,6,1,0,0,15
E00161729,2,2,144,30,10,1,1,0,13
E00161730,3,4,103,45,17,2,1,0,34
E00161731,2,11,118,11,12,1,3,0,24
E00161861,3,0,80,22,7,2,0,0,32
E00161862,2,4,85,7,14,0,0,0,24
E00161863,0,1,47,19,2,1,1,1,12
E00161864,2,0,76,7,9,0,0,0,23
E00161865,4,1,60,7,7,0,1,1,21
E00161866,1,1,77,13,17,0,0,0,14
E00161867,3,3,74,19,9,0,0,0,26
E00161868,0,2,37,4,17,1,0,1,11
E00161869,1,1,52,7,12,1,3,1,10
E00161870,5,2,127,14,11,1,1,0,27
E00161871,2,5,153,20,14,2,2,1,45
E00161872,4,3,86,8,9,1,0,0,24
E00161873,6,3,93,7,7,2,0,1,15
E00161874,3,0,158,10,7,5,1,0,40
E00161875,3,5,106,13,12,1,1,1,18
E00161876,4,3,119,6,12,0,1,0,19
E00161877,3,1,79,9,15,0,3,0,32
E00161878,2,0,105,14,12,0,0,0,30
E00161879,5,2,86,15,10,0,0,0,34
E00161880,4,0,84,8,8,0,2,0,28
E00161881,1,1,71,14,13,2,0,1,25
E00161882,3,1,71,13,8,0,0,0,15
E00161883,0,0,70,5,4,1,0,0,18
E00161884,0,1,85,12,12,1,0,0,36
E00161885,1,0,83,20,13,0,3,0,22
E00161886,2,7,96,11,10,0,0,1,18
E00161986,4,1,91,9,13,3,0,0,17
E00161987,3,3,114,9,28,1,1,0,29
E00161988,2,1,94,5,13,0,0,0,20
E00161989,4,4,96,4,29,0,1,0,27
E00161991,3,1,112,53,33,3,0,1,24
E00161996,0,3,76,2,10,1,1,0,16
E00162005,1,4,80,11,23,1,0,0,7
E00172912,1,17,32,3,2,0,0,0,3
E00172913,3,56,33,36,6,1,1,0,10
E00172914,0,47,50,15,2,0,0,1,12
E00172916,4,52,52,8,9,4,0,1,5
E00172917,18,147,147,132,20,3,7,2,55
E00172918,1,9,30,5,3,1,0,0,1
