geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00053701,13,26,24,22,26,48,45,17,33
E00053702,43,29,56,45,44,41,22,7,15
E00053703,21,22,13,18,24,24,34,15,25
E00053704,44,38,38,62,49,35,37,6,8
E00053705,18,24,18,37,32,17,31,15,37
E00053707,36,25,32,41,41,56,35,14,32
E00053708,33,52,26,50,51,38,30,8,14
E00053709,25,31,25,27,46,60,55,13,17
E00053710,29,43,29,29,57,20,27,11,17
E00053711,25,24,32,39,43,36,38,8,23
E00053712,16,18,28,41,25,42,27,12,24
E00053713,39,34,29,45,47,37,42,11,26
E00053714,24,15,49,35,27,28,26,4,28
E00053715,38,45,34,39,44,45,49,13,18
E00053716,29,25,39,40,34,35,54,17,45
E00053717,21,41,34,35,39,57,28,21,66
E00053718,23,28,22,22,41,48,75,21,60
E00053721,35,30,39,35,48,54,37,17,30
E00053722,35,36,62,62,50,29,24,4,4
E00053724,52,46,40,72,76,34,39,22,16
E00053725,16,34,20,18,51,63,53,17,19
E00053727,19,24,33,21,32,63,74,28,62
E00053728,47,56,20,47,75,56,23,11,22
E00053729,34,37,20,38,46,40,61,9,35
E00053730,49,36,39,46,48,30,38,14,21
E00053731,34,29,42,43,43,32,17,6,58
E00053732,32,35,23,21,58,59,54,21,22
E00053733,24,20,22,42,49,60,63,16,40
E00053734,27,34,47,44,41,39,18,6,21
E00053735,23,27,19,32,27,31,23,5,26
E00053736,42,38,49,66,49,54,44,12,46
E00053737,29,22,41,43,37,29,38,13,17
E00053738,36,47,24,49,48,47,44,26,47
E00053739,38,54,28,53,57,33,31,9,9
E00053740,32,36,63,53,48,33,54,27,19
E00053741,21,22,27,29,44,24,27,5,9
E00054078,36,36,18,38,37,41,42,14,28
E00054081,61,47,38,42,41,31,42,12,17
E00054084,51,43,57,50,54,49,55,14,25
E00054088,52,43,33,41,28,26,31,13,18
E00054108,31,70,30,39,91,55,34,20,19
E00054114,43,35,48,56,80,55,51,20,27
E00054734,44,78,45,60,101,68,62,22,33
E00054737,13,25,18,12,43,29,39,5,8
E00054738,15,25,16,9,33,22,29,12,19
E00054740,19,35,23,32,65,78,40,22,22
E00140249,16,18,16,15,38,48,47,26,52
E00140250,43,40,14,27,61,41,40,11,19
E00140251,26,43,22,24,48,60,35,5,20
E00140252,26,51,12,20,59,36,63,22,100
E00140253,31,24,8,21,35,40,23,9,16
E00140254,25,43,21,35,50,52,29,11,28
E00140255,27,20,19,41,34,25,24,4,3
E00140256,16,19,10,16,32,29,27,11,31
E00140257,27,39,16,17,45,54,38,17,30
E00140258,23,34,14,26,45,47,58,22,13
E00140259,21,26,21,22,30,32,50,3,22
E00140260,14,24,17,19,35,32,25,13,15
E00140261,58,75,28,42,110,92,66,17,30
E00140283,53,25,48,57,47,27,25,8,16
E00140284,63,62,49,66,87,62,38,7,14
E00140285,33,47,29,22,82,63,54,11,18
E00140286,41,48,28,36,61,51,59,12,15
E00140287,31,25,25,25,53,62,48,12,14
E00140288,44,45,24,46,44,40,24,5,31
E00140289,47,37,31,45,57,31,23,5,17
E00140308,43,33,43,46,52,49,41,15,22
E00140309,6,14,9,24,23,15,45,24,147
E00140310,45,52,34,57,65,36,33,9,7
E00140311,45,33,29,52,60,45,25,10,18
E00140312,51,42,38,51,42,47,38,10,20
E00140313,32,33,46,46,35,28,19,6,18
E00140314,25,30,32,28,45,48,47,17,22
E00140315,23,33,27,23,55,38,55,13,36
E00140316,29,35,20,25,45,38,53,20,41
E00140317,20,47,24,22,62,47,59,24,38
E00140318,37,46,25,19,50,36,51,13,25
E00140319,16,28,25,25,28,32,32,17,40
E00140320,29,31,37,27,51,35,27,26,18
E00140400,26,41,29,37,31,20,25,5,43
E00140401,30,30,32,25,36,33,33,12,24
E00140402,51,36,44,33,41,41,33,8,15
E00140403,43,58,28,41,42,38,34,7,17
E00140409,44,31,43,41,63,52,45,16,23
E00140410,26,21,30,24,32,30,43,12,42
E00140411,35,31,31,49,51,39,29,5,25
E00140412,36,35,26,35,50,44,29,9,30
E00140413,37,52,45,34,51,29,33,6,17
E00140417,22,68,32,24,58,66,39,15,33
E00140418,47,50,23,46,57,42,40,14,33
E00140419,25,35,11,20,58,42,43,26,36
E00140420,41,44,39,51,37,53,56,20,22
E00140421,79,101,45,70,91,47,31,22,122
E00140422,50,49,23,37,56,33,32,5,22
E00140423,18,34,33,31,32,31,30,5,20
E00140424,23,21,30,23,29,34,45,12,28
E00140425,10,9,7,13,10,30,49,25,56
E00140426,12,16,9,8,28,32,12,6,7
E00140427,33,43,21,32,74,43,44,6,31
E00140428,15,26,34,34,56,54,30,13,24
E00140437,9,21,10,14,35,41,21,8,13
E00140438,46,34,18,37,57,63,59,15,53
E00140439,37,35,38,47,53,66,64,21,34
E00140440,45,44,35,51,66,41,27,9,23
