geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
W01000001,72,81,106,67,152,169,206,77,185
W01000002,121,141,117,145,167,181,191,79,121
W01000006,139,158,134,170,229,236,251,84,133
W01000007,159,180,145,165,246,265,279,82,183
W01000009,229,209,200,213,282,259,249,97,165
W01000010,144,181,121,147,227,269,337,141,302
W01000012,146,148,130,144,204,217,199,90,206
W01000014,281,206,279,285,266,277,205,84,166
W01000016,155,147,186,176,177,134,131,47,50
W01000017,193,212,174,185,237,200,170,54,100
W01000019,85,141,109,90,169,204,293,142,280
W01000020,100,140,120,101,177,204,252,88,133
W01000023,143,159,168,154,223,192,181,65,121
W01000024,306,175,313,275,196,109,92,21,32
W01000025,221,223,235,220,327,281,231,97,181
W01000027,199,206,219,231,257,238,247,95,159
W01000028,224,228,247,209,259,286,279,77,132
W01000029,213,162,184,194,169,194,176,68,133
W01000030,327,272,328,288,280,275,261,94,161
W01000033,173,219,168,168,192,196,204,55,129
W01000034,101,149,87,130,154,174,193,56,110
W01000036,112,164,166,125,158,114,117,41,91
W01000037,126,132,120,151,175,128,158,62,126
W01000038,245,227,206,211,320,317,329,152,219
W01000039,90,86,78,85,142,157,197,74,151
W01000040,68,112,87,68,158,153,233,120,169
W01000041,269,220,221,193,202,165,151,54,108
W01000043,145,140,138,137,143,153,174,68,119
W01000044,114,109,93,116,161,152,193,87,119
W01000047,141,175,127,146,182,178,184,74,147
W01000054,129,131,117,122,154,145,149,60,155
W01000059,262,262,234,221,297,217,262,97,208
W01000061,154,191,132,157,198,228,300,113,280
W01000070,131,135,112,140,184,182,202,63,126
W01000073,179,213,151,177,263,231,249,77,155
W01000078,200,211,170,186,263,219,220,74,140
W01000080,126,160,125,157,202,226,305,115,369
W01000084,110,134,98,94,167,160,204,67,172
W01000086,272,270,206,259,328,306,316,99,197
W01000088,275,215,172,239,289,285,252,80,187
W01000089,253,246,198,198,310,258,301,116,200
W01000093,168,206,264,242,260,292,311,145,308
W01000094,118,125,92,114,159,174,187,84,176
W01000095,161,169,108,162,180,159,190,72,172
W01000098,437,325,374,274,299,247,179,68,118
W01000104,210,223,179,216,244,218,238,100,165
W01000108,256,252,248,300,301,248,268,116,201
W01000109,211,196,211,192,259,241,224,113,239
W01000110,194,194,158,193,245,202,188,59,73
W01000111,166,162,249,187,200,170,186,71,141
W01000112,257,254,166,228,273,260,271,75,146
W01001932,339,354,265,275,409,393,466,147,283
