geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01013600,35,114,383,103,7,4,3,4,3
E01013601,40,118,386,71,17,5,5,2,3
E01013602,24,129,473,67,23,10,4,2,4
E01013603,27,118,367,62,9,4,2,6,1
E01013604,26,136,351,72,15,6,1,3,4
E01013605,43,137,451,86,28,11,5,8,6
E01013606,23,96,543,86,18,9,5,2,3
E01013607,48,194,741,257,31,10,7,3,30
E01013608,25,101,532,72,30,3,0,5,2
E01013609,42,88,570,66,42,8,4,2,8
E01013610,28,106,505,72,16,8,2,4,6
E01013611,30,82,495,48,31,2,3,5,7
E01013612,46,116,480,90,21,6,1,3,2
E01013613,62,140,516,120,23,9,4,3,9
E01013614,44,127,524,96,23,10,5,3,10
E01013615,17,63,693,60,32,6,4,3,10
E01013616,16,95,594,86,21,10,3,0,2
E01013617,33,164,932,147,32,8,4,1,22
E01013618,28,112,522,88,20,4,6,4,5
E01013619,26,98,374,94,12,4,1,3,7
E01013620,22,105,373,71,8,3,4,4,6
E01013621,31,122,348,99,6,4,7,7,3
E01013622,26,113,363,109,9,6,1,5,10
E01013623,28,115,823,107,25,11,3,9,15
E01013624,22,89,351,85,15,3,9,2,4
E01013625,14,150,411,118,28,5,5,5,9
E01013626,18,127,425,135,7,1,4,2,5
E01013627,11,92,418,90,13,0,2,1,10
E01013628,22,116,331,81,11,2,2,3,2
E01013629,17,133,426,105,26,2,4,4,9
E01013630,19,133,431,137,14,1,8,3,9
E01013631,30,101,387,70,9,6,1,4,1
E01013632,21,116,291,62,12,7,1,5,3
E01013633,32,74,369,88,7,11,5,6,3
E01013634,45,90,371,65,7,9,3,6,3
E01013635,53,78,515,107,19,6,5,5,9
E01013636,38,60,511,51,29,1,3,7,11
E01013637,40,85,434,81,12,5,4,5,2
E01013638,28,93,321,83,9,7,3,3,4
E01013639,28,71,421,86,11,2,3,7,3
E01013640,34,127,337,86,9,5,1,8,5
E01013641,60,134,457,151,22,5,5,7,5
E01013642,47,82,425,279,54,2,1,5,25
E01013643,60,70,413,263,19,5,2,4,26
E01013646,45,134,301,435,34,2,5,4,36
E01013647,25,112,177,373,17,0,3,3,17
E01013648,33,140,254,343,11,0,4,6,23
E01013649,29,65,286,237,40,2,2,4,23
E01013650,48,67,392,337,47,2,1,4,27
E01013651,23,102,376,65,4,7,3,8,1
E01013652,29,82,369,80,8,3,3,7,2
E01013653,19,124,376,110,14,7,7,9,3
E01013654,20,122,340,155,20,1,11,4,10
E01013655,25,143,394,147,17,2,19,7,12
E01013656,27,91,364,225,12,1,10,4,5
E01013657,14,59,283,164,23,3,7,7,4
E01013658,15,104,364,209,21,1,8,6,4
E01013659,9,80,323,226,17,2,9,3,9
E01013660,18,98,448,139,26,1,10,4,8
E01013661,23,112,322,121,13,1,4,3,4
E01013662,18,63,407,222,15,1,5,6,14
E01013663,10,69,432,134,26,0,16,6,10
E01013664,22,150,384,121,16,1,5,6,6
E01013665,17,104,425,161,32,2,5,3,10
E01013666,12,76,545,37,25,1,3,5,11
E01013667,10,104,375,82,23,1,2,3,9
E01013668,8,95,381,153,22,1,7,0,9
E01013669,4,63,537,52,15,2,7,6,13
E01013670,13,107,580,46,37,1,6,4,17
E01013671,5,90,563,63,30,2,1,4,9
E01013672,14,44,408,38,23,0,1,1,11
E01013673,30,105,359,67,10,9,2,4,3
E01013674,21,100,352,55,8,4,2,1,1
E01013675,44,110,443,79,12,4,3,1,7
E01013676,38,143,546,91,6,6,1,5,4
E01013677,34,121,384,78,7,10,4,4,3
E01013678,21,109,476,71,14,5,3,3,3
E01013679,22,91,311,66,8,5,1,5,2
E01013680,47,121,759,149,37,5,12,3,9
E01013681,59,153,544,172,12,5,7,5,6
E01013682,63,138,538,135,15,10,5,9,9
E01013683,65,166,598,240,25,5,5,6,7
E01013684,63,158,471,243,25,5,5,5,10
E01013685,26,84,541,102,13,11,4,4,4
E01013686,41,112,630,119,18,3,5,4,9
E01013687,64,121,487,163,22,6,4,4,6
E01013688,67,122,377,134,12,1,0,3,3
E01013689,33,81,265,194,18,1,1,3,11
E01013690,45,113,412,134,16,10,2,3,7
E01013691,27,112,256,68,5,4,4,3,3
E01013692,24,78,235,59,10,4,0,1,2
E01013693,15,77,248,63,8,7,0,3,1
E01013694,14,106,456,58,11,7,2,1,2
E01013695,17,100,362,57,10,4,2,5,2
E01013696,15,124,796,65,49,3,9,1,11
E01013697,17,119,901,82,48,1,8,3,14
E01013698,16,81,462,54,14,4,0,2,2
E01013699,19,120,592,72,21,1,2,3,13
E01013700,20,85,489,45,18,7,3,3,6
E01013702,38,46,460,142,40,2,5,6,15
E01013703,29,36,446,68,46,3,6,0,23
E01013704,44,65,524,60,57,1,3,1,25
E01013705,36,83,484,78,24,1,5,4,13
E01013706,31,74,603,58,65,6,4,1,32
E01013707,60,84,513,67,43,4,6,1,16
E01013709,12,114,562,50,18,1,2,6,13
E01013710,39,62,440,155,45,3,2,1,19
E01013711,40,79,400,113,44,2,0,2,31
E01013712,26,49,377,76,45,3,2,2,28
E01013713,24,102,352,155,14,1,13,1,5
E01013714,13,106,458,119,19,1,11,3,16
E01013715,11,105,310,116,6,0,4,2,6
E01013716,11,152,389,150,10,2,9,1,9
E01013717,23,94,422,94,12,1,4,2,8
E01013718,9,109,354,141,17,2,5,3,7
E01013719,8,116,325,136,13,3,16,6,4
E01013720,12,78,192,105,6,1,6,1,2
E01013721,25,81,399,91,17,5,2,3,8
E01013722,29,65,353,82,13,9,9,1,3
E01013723,31,59,296,73,8,5,2,4,3
E01013725,29,79,227,72,13,4,2,2,5
E01013726,28,100,269,62,6,7,1,1,2
E01013727,28,95,410,65,15,4,0,2,0
E01013728,26,98,341,72,12,3,5,4,0
E01013729,36,61,447,62,11,3,4,5,5
E01013730,23,98,316,65,13,5,1,4,5
E01013731,16,102,462,88,17,5,2,9,7
E01013732,33,112,616,106,33,7,3,7,8
E01013733,28,64,644,68,18,6,4,2,4
E01013734,10,78,523,52,14,5,4,0,12
E01013735,8,84,476,30,22,0,1,0,13
E01013736,34,83,631,65,30,7,5,0,5
E01013737,8,102,545,31,20,0,4,2,10
E01013738,11,94,511,60,26,2,3,1,7
E01013739,10,100,388,42,21,1,3,1,9
E01013740,11,73,501,39,14,2,2,4,11
E01013741,14,108,570,67,29,1,7,3,9
E01013742,6,64,284,221,13,1,8,6,5
E01013743,5,61,275,210,6,1,6,7,8
E01013744,7,72,359,191,23,1,4,7,8
E01013745,9,50,299,166,15,1,6,2,10
E01013746,21,73,289,168,7,0,7,6,3
E01013747,10,80,391,181,23,0,5,3,11
E01013748,29,81,261,172,4,1,9,10,11
