geocode,bad,fair,good
E01017376,53,178,1614
E01017377,92,171,1708
E01017378,103,243,1422
E01017391,53,163,1151
E01017392,64,171,1276
E01017393,79,179,1487
E01017413,48,226,1482
E01017415,70,201,1581
E01017437,56,191,1281
E01017438,46,171,1445
E01017439,41,162,1473
E01017440,75,170,1129
E01017442,59,194,1799
E01017443,31,143,1631
E01017446,82,254,1395
E01017447,49,201,1817
E01017449,41,172,1273
E01023464,56,197,1917
E01023465,32,155,1263
E01023466,92,284,1382
E01023467,94,285,2016
E01023494,48,129,1029
E01023495,56,159,1076
E01023506,57,143,1206
E01023508,41,126,1305
E01023509,37,116,1203
E01023585,33,124,1010
E01023586,43,159,1327
E01023587,23,74,1000
E01023588,30,114,1198
E01023589,66,239,1338
E01023590,73,189,1448
E01023591,56,223,1231
E01023592,86,220,1270
E01023593,71,160,1171
E01023594,81,301,1812
E01023595,50,158,1286
E01023596,45,166,888
E01023598,42,130,1218
E01023600,112,167,1111
E01023601,65,248,1819
E01023602,39,133,1408
E01023603,40,159,1373
E01023604,56,164,1149
E01023605,37,161,1246
E01023606,65,198,1377
E01023607,44,129,1300
E01023608,44,186,1279
E01023609,53,175,1342
E01023610,26,108,1236
E01023611,87,236,1315
E01023612,56,218,1520
E01023613,100,251,1302
E01023614,39,168,1743
E01023615,62,181,1340
E01023616,108,282,1646
E01023617,49,199,1240
E01023618,64,198,1249
E01023619,46,154,1419
E01023620,63,196,1065
E01023621,60,139,1147
E01023622,86,134,957
E01023623,84,168,1216
E01023625,22,98,986
E01023626,58,188,1921
E01023627,102,199,1453
E01023628,44,188,1491
E01023629,79,195,1496
E01023630,103,228,1322
E01023631,95,207,1361
E01023632,76,185,1112
E01023633,38,171,1167
E01023634,46,181,1081
E01023635,65,252,1159
E01023636,74,258,1473
E01023637,142,311,1247
E01023638,81,249,1227
E01023639,39,175,1143
E01023640,82,214,916
E01023641,95,216,1016
E01023642,41,130,1155
E01023643,78,186,1104
E01023644,54,213,1390
E01023645,63,196,1269
E01023646,49,202,1138
E01023647,50,201,1281
E01023648,53,121,1057
E01023649,52,156,1045
E01023650,98,202,1177
E01023651,54,156,1020
E01023652,90,215,1146
E01023653,91,235,1853
E01023654,41,150,1363
E01023655,57,187,1267
E01023658,64,199,1335
E01023659,23,121,1184
E01023663,53,216,1822
E01023750,159,253,872
E01023751,57,144,1001
E01023752,65,142,1122
E01023753,37,142,1296
E01023754,45,134,1189
E01023755,74,225,1311
E01023756,65,200,1403
E01023757,81,263,1545
E01023758,140,338,1370
E01023759,44,201,1265
E01023760,45,204,1294
E01023761,82,236,1850
E01023762,87,214,1257
E01023763,51,172,1260
E01023764,82,184,1159
E01023765,83,221,1168
E01023766,65,221,1244
E01023767,29,143,1282
E01023768,27,128,1510
E01023769,122,241,1332
E01023770,50,175,1287
E01023771,73,174,1354
E01023772,94,247,1377
E01023773,45,149,1177
E01023774,96,251,1292
E01023775,108,308,1496
E01023776,83,271,2157
E01023777,71,189,1545
E01023778,84,211,1399
E01023779,66,203,1336
E01023780,87,172,1152
E01023781,76,230,1375
E01023782,67,217,1107
E01023783,108,189,1368
E01023784,78,240,1311
E01023785,77,199,1298
E01023786,66,202,1259
E01023787,44,179,1202
E01023788,74,229,1294
E01023789,67,206,1713
E01023790,70,197,1471
E01023791,76,200,1288
E01023792,67,218,1353
E01023793,77,213,1151
E01023794,73,214,1280
E01023795,83,191,1246
E01023796,92,245,1137
E01023797,80,182,1055
E01023798,55,152,1277
E01023799,38,114,1226
E01023800,124,282,1583
E01023801,49,197,2171
E01023965,31,117,1268
E01023966,37,186,1365
E01023967,71,173,1118
E01033024,19,94,1506
E01033025,21,56,1209
E01033026,33,123,1424
E01033027,23,82,1366
E01033188,54,143,1233
E01033189,28,89,1425
E01033190,14,82,1280
E01033609,78,249,2011
