geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01000325,542,3,33,5,0
E01000326,471,1,59,8,5
E01000327,533,5,31,32,3
E01000328,521,6,31,38,0
E01000329,381,4,49,83,0
E01000330,537,8,110,114,3
E01000331,403,6,37,171,0
E01000332,487,6,71,46,1
E01000333,472,8,157,155,1
E01000334,518,4,74,32,12
E01000335,337,14,136,145,6
E01000336,315,7,165,301,5
E01000337,463,3,119,73,5
E01000338,482,7,177,25,2
E01000339,439,4,35,121,3
E01000340,546,9,51,5,8
E01000341,561,1,38,9,1
E01000342,568,6,60,4,6
E01000343,483,5,57,3,2
E01000344,560,7,64,13,2
E01000345,448,2,32,2,3
E01000346,580,1,37,6,1
E01000347,513,2,63,37,3
E01000348,500,4,14,4,1
E01000349,601,4,36,9,0
E01000350,458,1,53,7,2
E01000351,566,3,43,4,0
E01000352,523,7,95,44,7
E01000353,639,3,12,6,2
E01000354,439,6,40,137,1
E01000355,579,5,21,6,2
E01000356,556,5,59,6,2
E01000357,457,1,23,7,0
E01000358,577,6,57,16,3
E01000359,453,4,27,4,0
E01000360,447,12,194,8,1
E01000361,496,5,68,32,1
E01000362,547,7,42,30,0
E01000363,503,0,55,7,0
E01000364,539,6,68,38,0
E01000365,536,6,122,36,0
E01000366,529,8,86,22,10
E01000369,526,3,49,43,5
E01000370,527,3,51,61,7
E01000371,566,7,49,11,1
E01000372,345,6,35,203,4
E01000378,630,14,177,144,3
E01000381,417,7,58,169,9
E01000382,523,3,32,29,0
E01000383,511,7,33,82,0
E01000384,533,5,122,116,4
E01000385,328,14,74,316,38
E01000386,243,4,80,322,10
E01000387,534,2,41,39,2
E01000388,566,3,30,12,10
E01000389,538,2,75,82,17
E01000390,452,2,29,29,3
E01000391,547,6,47,41,3
E01000392,334,10,161,186,4
E01000393,535,11,76,12,6
E01000394,499,4,82,36,3
E01000395,471,5,22,1,0
E01000396,471,2,28,0,6
E01000398,436,7,48,113,7
E01000399,502,5,66,45,1
E01000400,476,1,72,39,2
