geocode,all
E01009522,29.21
E01009523,1.22
E01009524,29.33
E01009525,52.78
E01009526,6.35
E01009527,69.07
E01009528,19.44
E01009529,72.55
E01009530,54.74
E01009531,36.45
E01009532,33.63
E01009535,54.0
E01009536,41.37
E01009537,50.52
E01009538,17.69
E01009539,35.79
E01009540,58.92
E01009541,35.91
E01009542,52.61
E01009543,28.69
E01009544,12.13
E01009548,28.43
E01009549,41.32
E01009550,79.2
E01009552,53.08
E01009553,58.13
E01009554,78.91
E01009555,20.41
E01009556,55.14
E01009557,12.59
E01009558,80.67
E01009559,14.78
E01009560,42.36
E01009561,30.88
E01009562,46.36
E01009563,54.29
E01009564,42.83
E01009565,101.54
E01009566,35.87
E01009567,49.32
E01009568,93.81
E01009569,51.29
E01009570,76.81
E01009571,93.38
E01009572,29.29
E01009573,77.74
E01009574,55.33
E01009575,32.47
E01009576,55.67
E01009577,59.67
E01009578,13.88
E01009579,35.43
E01009580,8.85
E01009581,47.15
E01009582,55.47
E01009583,59.03
E01009584,7.84
E01009585,42.23
E01009586,46.9
E01009587,20.91
E01009588,54.02
E01009589,23.94
E01009590,4.2
E01009591,45.89
E01009592,73.69
E01009593,63.76
E01009594,53.35
E01009596,51.59
E01009597,63.83
E01009598,41.61
E01009599,26.24
E01009604,51.57
E01009605,34.4
E01009606,37.75
E01009607,53.49
E01009608,60.41
E01009609,63.26
E01009610,58.82
E01009611,28.69
E01009612,59.94
E01009613,70.95
E01009614,70.39
E01009615,70.78
E01009616,89.65
E01009617,66.01
E01009618,56.94
E01009619,29.31
E01009620,32.52
E01009621,52.93
E01009622,64.05
E01009623,77.62
E01009624,83.19
E01009625,90.06
E01009626,40.79
E01009627,68.74
E01009628,67.49
E01009629,72.48
E01009630,49.62
E01009631,59.33
E01009632,51.01
E01009633,50.9
E01009634,63.68
E01009635,85.38
E01009636,118.29
E01009637,142.53
E01009638,44.6
E01009639,134.2
E01009640,104.7
E01009641,97.62
E01009642,31.97
E01009643,46.21
E01009644,76.01
E01009645,89.93
E01009646,75.9
E01009647,34.34
E01009648,61.97
E01009649,42.09
E01009650,78.32
E01009651,104.24
E01009652,26.73
E01009653,78.04
E01009654,87.76
E01009655,86.51
E01009656,51.49
E01009657,69.64
E01009658,45.52
E01009659,98.46
E01009660,68.51
E01009661,80.42
