geocode,all
E01004896,28.3
E01004933,17.37
E01004934,14.04
E01004935,37.52
E01004937,7.33
E01004940,57.35
E01006212,13.26
E01006213,8.82
E01006214,7.57
E01006215,4.87
E01006216,27.23
E01006217,37.29
E01006218,49.13
E01006219,53.51
E01006220,5.63
E01006221,39.57
E01006222,24.24
E01006223,43.75
E01006224,41.57
E01006225,26.87
E01006226,30.23
E01006227,46.47
E01006228,21.1
E01006239,45.92
E01006240,57.38
E01006241,18.57
E01006242,20.64
E01006243,17.17
E01006244,16.09
E01006245,12.18
E01006246,19.77
E01006247,27.68
E01006248,14.18
E01006249,12.86
E01006252,57.82
E01006261,56.04
E01006262,6.27
E01006263,28.42
E01006264,38.19
E01006265,39.51
E01006266,34.01
E01006267,60.61
E01006268,29.9
E01006269,25.46
E01006270,54.11
E01006272,9.77
E01006273,21.13
E01006274,75.44
E01006275,55.76
E01006276,34.99
E01006277,27.74
E01006278,28.76
E01006279,46.78
E01006280,35.59
E01006281,30.62
E01006282,23.96
E01006283,20.07
E01006284,50.48
E01006285,26.1
E01006286,38.45
E01006287,57.92
E01006288,12.53
E01006289,59.92
E01006290,27.27
E01006291,54.02
E01006292,31.06
E01006293,16.72
E01006294,62.3
E01006295,47.55
E01006296,30.7
E01006297,13.56
E01006298,61.7
E01006299,13.35
E01006300,35.88
E01006301,10.07
E01006302,16.35
E01006303,5.64
E01006304,8.53
E01006309,29.49
E01006310,6.02
E01006322,6.49
E01006323,22.1
E01006324,52.62
E01006325,37.96
E01006326,83.04
E01006327,4.95
E01006328,52.59
E01006329,6.57
E01006330,44.36
E01006331,26.75
E01006332,50.29
E01006333,46.09
E01006334,54.61
E01006335,88.94
E01006336,31.21
E01006337,36.11
E01006338,76.02
E01006339,28.75
E01006340,4.56
E01006341,32.27
E01006342,33.19
E01006343,50.13
E01006344,57.17
E01006345,51.48
E01006346,22.93
E01006347,42.74
E01006348,3.38
E01006349,13.2
E01006351,72.44
E01006352,29.6
E01006353,52.01
E01006354,79.72
E01006355,69.5
E01006358,29.09
E01006359,42.52
E01006364,16.07
E01006365,39.53
E01006366,12.69
E01006367,28.02
E01006368,3.25
E01006376,25.2
E01006381,25.45
E01006393,53.87
E01006394,26.33
E01006395,16.19
E01006399,29.02
E01006400,23.62
E01006401,5.81
E01006402,52.47
E01006403,36.21
E01006404,30.92
E01006405,32.55
E01006406,33.66
E01006407,13.21
E01006408,45.13
E01006409,64.86
E01006410,22.32
E01006411,31.89
E01006459,55.24
E01006460,59.65
E01006461,51.32
E01006462,54.7
E01006463,38.04
E01006464,11.9
E01006466,48.8
E01006496,34.26
E01006497,18.95
E01006498,51.09
E01006499,35.29
E01006500,58.83
E01006501,21.85
E01006502,7.64
E01006503,2.67
E01006504,75.03
E01006505,43.68
E01006802,5.17
E01006803,1.79
E01006804,11.3
E01006805,33.62
E01006806,24.23
E01006807,6.55
E01006808,70.77
E01006809,26.18
E01006810,80.14
E01006811,56.47
E01006812,46.59
E01006813,58.99
E01006814,74.14
E01006815,31.77
E01006816,33.79
E01006817,32.47
E01006818,60.21
E01006819,13.75
E01006820,55.85
E01006821,52.0
E01006822,29.62
E01006823,34.25
E01006824,41.14
E01006825,3.42
E01006826,46.22
E01006827,15.98
E01006828,9.38
E01006829,14.99
E01006830,52.38
E01006831,77.01
E01006832,25.45
E01006833,37.56
E01006834,46.19
E01006835,14.04
E01006836,3.85
E01006837,10.61
E01006838,45.2
E01006839,10.3
E01006840,9.34
E01006841,42.15
E01006842,51.05
E01006843,61.31
E01006844,42.05
E01006845,12.78
E01006846,49.95
E01006847,49.36
E01006848,58.95
E01006849,55.97
E01006850,21.02
E01006851,7.87
E01006852,32.16
E01006853,13.55
E01006854,24.0
E01006855,15.47
E01006856,12.89
E01006857,12.47
E01006858,62.52
