geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01016603,187,225,124,175,328,229,203,88,242
E01016604,207,323,133,172,336,280,242,78,244
E01016606,189,243,119,178,311,239,187,69,104
E01016607,156,544,111,101,254,237,209,51,102
E01030300,212,133,159,265,235,181,173,66,185
E01030301,222,226,71,142,315,194,152,70,161
E01030302,156,143,129,195,220,193,192,106,242
E01030303,287,232,83,183,354,221,219,55,192
E01030304,220,184,234,245,240,202,160,41,102
E01030305,258,325,70,129,303,231,159,55,90
E01030306,208,348,72,146,295,165,134,49,86
E01030307,222,238,119,175,303,255,199,54,125
E01030308,203,203,101,146,273,221,225,73,169
E01030309,167,212,93,114,250,246,213,71,192
E01030310,283,279,231,345,298,195,125,48,77
E01030311,208,188,139,223,252,155,157,69,153
E01030312,190,155,142,233,228,165,117,29,65
E01030313,241,160,158,289,246,172,134,42,122
E01030314,228,161,125,215,270,180,169,46,166
E01030315,234,208,124,269,260,178,163,62,120
E01030316,213,198,103,202,264,215,201,62,139
E01030317,219,151,131,252,258,221,187,83,166
E01030318,139,190,79,74,209,166,158,110,414
E01030334,174,173,203,193,207,152,193,47,95
E01030335,231,243,165,280,303,237,186,75,116
E01030338,306,190,68,242,288,184,197,79,116
E01030339,188,91,139,236,231,153,171,52,140
E01030340,195,174,114,199,230,174,168,69,147
E01030341,225,201,121,225,324,239,214,66,196
E01030342,178,274,98,113,320,248,180,58,259
E01030343,242,242,109,192,294,280,146,63,125
E01030344,211,253,83,110,297,236,181,50,109
E01030345,269,191,103,190,285,230,190,74,132
E01030346,212,196,127,195,255,211,152,47,106
E01030347,247,206,166,288,321,215,110,32,79
E01030348,203,196,96,252,284,226,199,55,120
E01030349,221,141,114,238,274,208,200,79,231
E01030354,237,241,193,249,225,172,100,22,44
E01030355,230,174,111,219,276,171,131,37,112
E01030356,215,169,96,238,254,154,98,31,92
E01030357,190,107,160,238,251,192,185,67,176
E01030358,190,125,138,247,220,181,142,79,121
E01030359,276,180,362,461,294,238,173,59,167
E01030360,191,188,168,215,272,209,159,47,122
E01030361,289,218,188,328,382,229,172,73,104
E01030362,168,147,140,180,164,142,132,48,55
E01030363,261,198,255,320,273,215,158,60,100
E01030364,218,148,273,330,248,150,78,34,33
E01030365,197,180,143,234,292,170,157,48,124
E01030366,194,185,235,362,260,169,187,62,132
E01030367,196,174,156,173,238,226,209,82,166
E01030368,227,175,153,236,253,212,143,69,126
E01030369,363,320,115,245,451,293,244,77,135
E01030371,172,159,159,290,217,196,135,44,109
E01030372,189,176,73,210,229,147,101,33,162
E01030373,242,161,100,321,273,149,154,47,99
E01030374,184,118,183,284,266,202,134,66,163
E01030375,247,154,193,354,283,169,144,43,130
E01030376,197,122,99,224,210,165,136,45,85
E01030434,252,157,251,342,299,162,103,27,57
E01030435,256,270,120,191,331,235,162,72,163
E01030436,276,258,282,354,338,285,194,63,196
E01030437,197,239,161,196,273,246,197,84,199
E01030438,147,172,238,264,227,178,160,44,160
E01030439,215,248,131,174,272,212,218,86,163
E01030440,209,202,91,153,271,239,213,96,157
E01030441,142,147,63,107,217,195,193,61,151
E01030442,162,220,76,74,238,267,244,80,129
E01030443,163,183,58,105,233,201,170,70,163
E01030444,229,195,71,151,258,223,212,71,142
E01030445,153,173,123,123,219,186,192,50,235
