geocode,asian,black,mixed,other,white
E01010139,4,24,29,2,1023
E01010141,30,50,63,0,1220
E01010145,15,33,44,2,1420
E01010146,28,69,50,2,1467
E01010147,23,72,99,2,1267
E01010148,16,76,55,1,1683
E01010149,16,19,47,0,1362
E01010234,17,52,46,1,1152
E01010235,23,76,63,5,1328
E01010236,25,65,49,6,1367
E01010237,21,83,58,5,1724
E01010238,14,58,70,0,1266
E01010239,17,59,70,2,1420
E01010240,3,66,62,4,1199
E01025817,5,2,13,1,1944
E01025818,71,10,21,8,1380
E01025837,9,3,8,0,1993
E01025881,16,2,5,1,1349
E01025882,9,1,18,0,1603
E01025913,6,5,20,3,2218
E01025941,9,2,13,0,1488
E01029502,19,4,14,4,1651
E01029503,7,1,13,2,1562
E01029504,34,9,17,0,1474
E01029517,4,1,7,2,1634
E01029820,25,3,26,7,1497
E01029821,4,2,8,0,1456
E01029822,24,9,25,4,1514
E01029823,7,3,8,1,1464
E01029824,22,7,24,4,1775
E01029825,3,11,6,1,1317
E01029826,2,4,12,0,1528
E01029827,15,8,23,0,1411
E01029828,8,8,8,1,1303
E01029829,7,13,11,5,1959
E01029830,12,5,7,0,1166
E01029831,11,1,18,7,1457
E01029832,6,3,11,0,1616
E01029833,22,9,17,2,1643
E01029834,20,5,10,1,1505
E01029835,13,7,17,6,1618
E01029836,17,7,15,4,1235
E01029837,17,4,16,3,1551
E01029838,20,13,14,1,1520
E01029839,13,8,6,1,1207
E01029840,23,8,23,2,1304
E01029841,7,10,12,1,1421
E01029842,17,6,26,0,1305
E01029843,1,0,20,0,1476
E01029844,10,3,14,1,1216
E01029845,1,2,14,0,1096
E01029846,8,1,13,4,1241
E01029847,7,1,8,0,1326
E01029848,14,1,9,1,1206
E01029849,19,4,12,2,1433
E01029850,19,7,10,0,1274
E01029851,49,18,46,1,2018
E01029852,8,2,13,0,1720
E01029853,26,7,20,0,1668
E01029854,12,3,5,1,1492
E01029855,14,6,30,4,1489
E01029856,6,9,13,0,1437
E01029857,30,13,10,2,1363
E01029858,18,28,19,0,1525
E01029859,14,15,37,8,1772
E01029860,6,3,12,1,1307
E01029861,7,2,6,0,1333
E01029862,23,3,10,1,1303
E01029863,21,5,7,4,1716
E01029864,44,13,18,3,1527
E01029865,32,30,36,1,1577
E01029867,9,15,17,1,1633
E01029868,11,12,8,1,1398
E01029869,4,11,19,2,1582
E01031005,11,4,9,1,1404
E01031006,12,8,23,0,1428
E01031007,10,1,14,0,1193
E01031008,10,4,7,2,1330
E01031009,33,2,17,2,2138
E01031010,22,3,14,0,1714
E01031011,22,10,11,1,1922
E01031012,1,1,3,1,1436
E01031013,15,2,6,0,1020
E01031014,13,1,7,2,1181
E01031015,2,2,21,3,1375
E01031016,3,2,11,0,1555
E01031017,18,2,11,0,1252
E01031018,4,1,4,3,1125
E01031019,17,13,24,1,1654
E01031020,10,6,12,1,1495
E01031021,18,9,25,0,1520
E01031022,11,7,16,2,1640
E01031023,32,18,18,5,1505
E01031024,28,3,13,1,1572
E01031025,33,13,7,2,1546
E01031026,15,1,16,1,1581
E01031028,23,3,20,0,1820
E01031029,27,5,9,1,1461
E01031030,24,1,12,0,2198
E01031031,11,3,16,4,2549
E01031032,27,1,10,0,1301
E01031033,19,1,12,0,1819
E01031034,5,8,21,7,1838
E01031035,22,2,15,0,1938
E01031036,2,1,4,1,1519
E01031037,5,3,4,0,1488
E01031038,17,6,15,6,1973
E01031039,4,4,8,0,1676
E01031040,6,7,13,0,1747
E01031041,11,5,27,0,1668
E01031042,8,3,14,0,1708
E01031043,199,16,20,9,1403
E01031044,93,11,17,8,1551
E01031045,165,15,15,1,1533
E01031046,708,23,26,16,955
E01031047,578,60,40,18,1238
E01031048,54,12,9,1,1189
E01031049,173,30,31,7,2017
E01031050,103,40,27,0,1668
E01031051,75,3,4,0,1293
E01031052,148,21,30,9,1304
E01031053,42,16,11,3,1369
E01031054,57,2,21,3,1486
E01031055,115,11,16,12,1500
E01031056,40,1,18,2,1439
E01031057,57,28,24,4,1453
E01031058,16,8,15,5,1409
E01031059,81,12,20,1,1356
E01031060,62,18,20,9,1333
E01031061,52,13,19,2,1435
E01031065,12,4,20,0,1489
E01031066,8,4,15,0,1365
E01031069,63,0,4,6,1403
E01031073,43,21,18,1,1801
E01031074,16,22,18,0,1494
E01031075,27,10,23,1,1585
E01031081,38,11,32,5,1607
E01031082,14,13,12,5,1342
E01031083,8,4,10,3,1527
E01031084,18,11,12,1,2185
E01031085,26,10,5,0,1334
E01031090,20,12,20,2,1393
E01031091,33,10,12,4,1396
E01031092,8,6,24,0,1428
E01031093,16,4,14,2,1312
E01031094,11,15,7,3,1126
E01031100,110,7,15,5,1220
E01031101,121,13,2,9,1297
E01031102,66,13,13,6,1266
E01031103,75,6,18,5,1229
E01031104,48,2,9,1,1387
E01031107,42,3,6,1,1106
E01031108,92,5,12,9,1271
E01031109,46,6,7,0,1564
E01031110,79,3,16,5,1422
E01031111,79,1,11,0,1031
E01031112,20,4,13,1,1598
E01031113,36,2,11,1,1416
E01031114,39,7,17,8,1436
E01031115,535,21,33,22,1151
E01031116,46,6,22,0,1616
E01031117,65,0,17,4,1416
E01031118,26,20,21,4,1131
E01031119,590,33,23,26,959
E01031120,32,0,5,6,1352
E01031121,50,1,8,0,1144
E01031122,54,5,14,3,1406
E01031123,46,3,9,2,1200
E01031124,89,5,22,15,1406
E01032890,31,26,12,4,2168
E01032901,23,18,23,3,1540
E01032902,12,7,11,1,1321
