geocode,employee,inactive,self-employed,student,unemployed
E00077348,96,71,15,4,6
E00077349,99,66,27,6,6
E00077350,96,65,18,2,10
E00077351,102,60,24,13,22
E00077352,105,91,16,9,25
E00077353,102,78,21,9,8
E00077354,115,61,15,4,4
E00077355,111,59,13,9,12
E00077356,101,58,18,4,13
E00077357,113,63,20,8,16
E00077359,88,70,25,2,8
E00077360,155,129,21,10,7
E00077361,111,74,23,4,9
E00077362,126,77,18,8,8
E00077363,103,67,16,10,12
E00077364,112,88,27,7,10
E00077365,116,83,15,10,16
E00077367,84,71,28,9,9
E00077368,98,85,28,3,9
E00077369,123,65,16,14,8
E00077370,123,60,21,4,5
E00077371,109,60,14,8,8
E00077372,92,51,23,7,9
E00077373,146,84,27,4,6
E00077374,91,80,15,4,0
E00077375,84,85,35,3,5
E00077376,73,77,14,5,6
E00077377,86,48,20,6,4
E00077378,81,84,17,2,8
E00077379,123,58,15,1,9
E00077380,101,66,15,9,6
E00077381,88,69,21,14,11
E00077382,108,60,25,9,12
E00077383,198,116,27,10,10
E00077384,108,102,17,5,14
E00077385,86,69,10,2,6
E00077386,75,84,21,2,4
E00077387,85,77,18,5,8
E00077388,72,50,16,6,7
E00077389,100,82,15,15,13
E00077390,131,67,27,8,18
E00077391,156,83,15,13,14
E00077392,102,78,15,10,15
E00077393,73,70,13,4,13
E00077394,78,77,14,3,16
E00077395,94,68,10,8,5
E00077396,75,79,16,11,26
E00077397,112,68,14,8,14
E00077398,103,50,13,8,8
E00077399,78,75,13,4,18
E00077400,115,73,23,6,15
E00077401,81,94,13,6,12
E00077402,131,84,12,13,14
E00077403,113,75,17,9,7
E00077404,95,74,10,4,13
E00077405,198,60,35,6,11
E00077406,138,78,12,7,10
E00077407,88,77,18,4,5
E00077408,112,64,19,12,14
E00077409,126,50,21,3,7
E00077410,126,90,22,7,4
E00077411,64,48,8,4,6
E00077412,82,91,21,4,3
E00077413,73,85,26,8,4
E00077414,82,35,25,4,3
E00077415,113,65,30,4,7
E00077417,137,41,20,6,7
E00077418,141,51,24,8,3
E00077419,113,57,29,10,11
E00077420,115,67,25,11,4
E00077421,160,55,26,10,1
E00077422,114,72,30,7,1
E00077423,94,68,24,3,8
E00077424,142,75,38,7,7
E00077425,126,53,34,6,8
E00077426,99,64,29,5,6
E00077427,163,120,24,15,7
E00077428,165,88,38,14,5
E00077429,120,52,23,10,4
E00077430,153,36,31,11,5
E00077431,151,42,26,8,11
E00077432,104,55,38,5,6
E00077433,114,65,20,3,6
E00077434,121,83,21,4,9
E00077435,147,53,19,8,4
E00077436,130,53,41,6,3
E00077438,124,56,33,7,8
E00077444,115,50,27,10,9
E00077445,130,45,40,9,12
E00077446,166,59,32,10,10
E00077447,129,77,27,18,3
E00077448,138,67,31,13,10
