geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01013600,366,277,280,221,231,230,116,43,157
E01013601,263,261,216,230,219,187,139,43,126
E01013602,296,228,312,280,236,198,132,41,123
E01013603,260,217,299,253,221,174,136,54,107
E01013604,251,270,242,222,226,160,119,52,121
E01013605,265,238,301,233,239,221,131,43,103
E01013606,199,208,198,227,235,219,186,70,202
E01013607,263,219,690,471,277,279,192,68,114
E01013608,210,166,170,233,231,206,152,66,113
E01013609,147,126,157,188,252,226,211,76,192
E01013610,225,200,264,226,212,194,164,63,151
E01013611,186,199,179,211,203,198,173,46,186
E01013612,175,182,199,207,225,167,153,56,178
E01013613,246,140,366,324,211,160,97,41,61
E01013614,202,143,244,292,214,163,144,52,107
E01013615,191,220,200,242,282,240,105,23,23
E01013616,226,199,291,247,259,184,107,21,63
E01013617,392,314,457,499,356,289,178,37,26
E01013618,203,149,271,227,222,235,140,44,73
E01013619,326,292,291,253,209,177,130,24,42
E01013620,403,305,313,274,195,144,109,29,40
E01013621,379,327,327,300,228,149,109,24,48
E01013622,287,219,275,275,203,145,147,42,42
E01013623,312,231,300,353,312,347,180,55,73
E01013624,206,209,222,186,175,179,135,53,99
E01013625,206,277,331,285,224,245,118,59,119
E01013626,270,264,307,268,261,233,132,53,67
E01013627,100,167,220,164,184,219,130,47,70
E01013628,179,174,236,203,203,214,155,43,127
E01013629,222,261,294,218,232,270,129,37,52
E01013630,276,263,286,280,252,235,127,44,62
E01013631,289,253,202,235,216,141,117,37,58
E01013632,346,320,255,194,241,193,154,70,98
E01013633,273,246,201,266,249,156,106,58,95
E01013634,192,245,199,181,241,140,121,89,125
E01013635,146,139,262,223,207,213,148,58,95
E01013636,110,141,182,168,224,200,184,51,100
E01013637,286,291,227,232,258,233,154,70,217
E01013638,336,316,218,213,209,183,117,60,77
E01013639,272,254,225,249,204,125,73,21,41
E01013640,504,354,298,279,242,137,78,23,35
E01013641,200,161,465,282,181,143,94,25,58
E01013642,142,158,641,306,208,127,96,29,114
E01013643,138,157,813,249,173,121,88,22,83
E01013646,103,259,1459,367,234,151,91,32,64
E01013647,71,533,1080,337,180,127,74,30,72
E01013648,185,692,1297,229,101,92,45,22,25
E01013649,67,119,653,199,168,131,90,32,82
E01013650,89,147,929,261,138,107,73,25,39
E01013651,321,233,275,282,203,175,125,53,49
E01013652,345,356,240,247,261,179,77,42,44
E01013653,319,299,292,252,258,195,143,62,79
E01013654,420,295,328,340,231,211,188,71,115
E01013655,370,252,374,347,279,208,106,42,61
E01013656,303,268,350,283,227,231,78,51,37
E01013657,340,300,288,254,231,190,124,44,48
E01013658,316,275,345,314,238,216,92,27,47
E01013659,375,336,363,291,251,199,103,38,52
E01013660,299,255,285,293,223,223,111,33,92
E01013661,293,225,260,265,209,180,120,42,122
E01013662,246,255,327,295,225,214,133,35,62
E01013663,268,299,274,239,219,220,133,57,89
E01013664,285,224,292,292,253,237,146,44,61
E01013665,264,252,322,266,216,239,152,49,77
E01013666,116,176,178,172,192,231,213,68,242
E01013667,179,242,185,192,218,192,133,59,168
E01013668,244,217,203,252,197,178,116,47,127
E01013669,128,176,217,142,187,215,144,57,163
E01013670,170,188,242,190,224,273,208,77,220
E01013671,264,253,238,216,226,236,157,66,148
E01013672,147,157,147,125,169,180,169,68,209
E01013673,240,231,203,177,201,163,142,37,163
E01013674,220,193,198,156,186,178,180,79,231
E01013675,234,239,219,201,242,172,129,64,134
E01013676,368,269,299,317,243,196,131,55,93
E01013677,236,190,231,231,181,152,141,63,109
E01013678,228,248,198,225,211,176,162,55,141
E01013679,296,322,209,238,215,116,82,36,45
E01013680,285,217,374,354,309,227,158,63,101
E01013681,265,183,474,381,222,142,85,17,44
E01013682,311,159,447,308,253,153,80,25,51
E01013683,302,174,612,461,197,144,106,34,67
E01013684,257,167,578,369,209,180,100,28,73
E01013685,156,158,167,208,216,199,193,60,119
E01013686,185,222,273,250,256,203,208,89,164
E01013687,191,152,399,325,223,149,75,24,35
E01013688,168,124,398,259,167,141,77,31,85
E01013689,80,290,947,167,136,99,58,24,36
E01013690,176,167,341,230,234,168,99,55,70
E01013691,285,340,236,194,220,178,104,33,69
E01013692,286,290,168,181,187,141,74,28,58
E01013693,259,302,201,145,202,161,96,34,77
E01013694,297,206,234,261,222,157,116,40,114
E01013695,258,221,200,168,197,146,134,48,153
E01013696,417,369,356,450,344,216,171,50,69
E01013697,383,342,425,409,320,319,193,84,164
E01013698,204,248,174,179,216,198,122,37,159
E01013699,184,209,227,209,238,265,165,61,151
E01013700,190,183,152,166,220,227,160,61,158
E01013702,168,184,310,186,230,211,111,52,121
E01013703,149,148,123,156,227,184,133,54,116
E01013704,146,136,168,218,212,211,148,49,148
E01013705,188,192,200,225,220,223,153,51,127
E01013706,181,220,155,172,308,242,162,53,135
E01013707,246,204,139,230,295,184,136,61,103
E01013709,191,164,233,232,216,196,145,64,135
E01013710,144,115,261,261,198,150,122,44,114
E01013711,116,119,284,217,189,206,181,66,247
E01013712,115,300,180,135,193,152,164,54,219
E01013713,132,229,273,196,214,246,126,51,76
E01013714,190,198,298,232,220,250,150,66,120
E01013715,131,145,224,171,163,199,150,63,68
E01013716,208,227,330,263,197,290,147,54,96
E01013717,237,244,261,219,227,198,101,33,49
E01013718,184,191,269,221,200,240,132,49,101
E01013719,172,194,259,204,239,240,146,45,63
E01013720,112,140,164,151,145,159,214,82,179
E01013721,203,203,166,207,176,198,215,71,159
E01013722,345,274,209,194,228,180,131,58,134
E01013723,247,254,193,173,195,104,94,42,80
E01013725,305,237,187,161,191,119,95,47,58
E01013726,308,161,278,201,225,149,172,49,184
E01013727,229,181,219,200,194,176,150,42,100
E01013728,316,308,230,194,227,144,92,34,71
E01013729,171,145,169,160,182,169,169,39,92
E01013730,296,199,243,263,200,138,119,37,79
E01013731,288,221,266,273,227,159,111,33,41
E01013732,323,273,297,326,299,259,156,61,113
E01013733,286,197,227,345,238,151,108,33,40
E01013734,148,147,193,185,188,249,192,69,113
E01013735,78,151,205,116,169,253,184,79,93
E01013736,207,180,220,241,243,229,164,65,159
E01013737,162,178,230,193,167,262,147,42,56
E01013738,164,172,244,178,180,250,165,74,121
E01013739,134,209,191,143,206,216,178,84,176
E01013740,150,187,214,156,202,258,159,82,105
E01013741,216,236,265,229,250,222,130,50,77
E01013742,281,332,304,261,238,208,102,51,45
E01013743,220,293,299,201,215,220,112,44,41
E01013744,310,330,338,294,249,212,134,49,67
E01013745,283,289,290,222,227,169,91,47,62
E01013746,298,207,354,340,204,172,149,54,79
E01013747,311,328,335,249,265,207,97,46,67
E01013748,307,324,365,332,230,191,122,67,79
E01013749,219,331,250,200,208,206,84,38,80
E01013750,244,236,275,219,177,175,82,34,80
E01013751,334,343,340,269,236,218,128,39,55
E01013752,225,284,279,186,194,167,116,43,76
E01013753,307,282,327,259,202,179,87,28,46
E01013754,571,281,259,342,214,161,108,34,89
E01013755,653,336,285,363,226,149,97,45,62
E01013756,272,248,443,279,209,229,125,40,90
E01013757,239,243,274,209,218,179,147,58,97
E01013758,254,310,270,218,173,189,104,50,73
E01013759,310,308,287,233,285,254,136,56,96
E01013760,237,228,721,297,175,146,81,30,48
E01013761,500,333,405,335,217,142,91,31,46
E01013762,267,325,413,281,176,166,140,39,80
E01013763,250,240,777,277,190,160,85,32,42
E01013764,205,268,275,185,202,236,138,47,80
E01013765,189,247,551,243,180,139,69,39,41
E01013766,260,333,280,216,255,219,148,43,94
E01013767,204,171,217,149,187,240,141,51,177
E01013768,185,127,154,153,166,201,173,108,277
E01013770,171,186,133,162,177,175,173,84,129
E01013771,185,234,230,207,241,228,143,47,89
E01013772,275,232,223,198,221,146,125,36,145
E01013773,204,185,198,163,189,195,146,57,143
E01013774,155,153,769,283,167,92,64,26,40
E01013775,221,144,916,439,166,133,74,22,40
E01013776,125,151,756,289,159,92,62,20,57
E01013777,180,117,451,345,202,125,81,30,46
E01013778,224,479,985,331,188,133,77,27,58
E01013779,168,146,885,331,186,114,63,18,39
E01013780,175,165,145,203,249,235,149,60,116
E01013781,113,138,543,306,205,154,68,26,84
E01013782,163,104,347,281,181,127,95,43,175
E01013783,190,157,174,252,252,211,146,49,123
E01013784,95,118,486,205,131,140,89,25,78
E01013785,153,186,147,139,277,230,161,55,172
E01013786,170,132,259,240,232,194,134,56,101
E01013787,126,179,81,104,197,213,164,63,156
E01013793,143,140,87,143,191,193,224,93,157
E01013798,173,180,123,152,244,233,177,71,71
E01013799,161,489,190,179,182,153,142,47,146
E01013800,144,189,130,160,241,198,227,93,154
E01013801,206,198,198,247,235,203,149,68,187
E01013802,227,238,216,245,346,283,379,200,396
E01013803,241,259,209,207,317,329,326,130,241
E01013806,118,1013,117,127,184,158,154,48,131
E01013807,173,169,130,122,215,167,194,74,153
E01013808,158,116,141,137,175,188,159,63,161
E01013809,106,158,85,104,193,193,240,63,111
E01013897,139,215,215,142,196,180,102,46,270
E01013899,157,209,172,158,202,165,89,20,99
E01013900,174,171,246,165,205,223,128,39,151
E01013904,226,206,210,194,211,169,123,45,166
E01013905,236,199,245,206,170,202,114,34,142
E01013906,217,191,229,186,253,201,136,44,154
E01013907,170,157,159,155,197,208,117,56,248
E01013908,213,205,210,160,182,185,148,96,286
E01013909,187,151,271,185,178,193,142,63,159
E01013910,200,175,219,177,194,175,115,33,168
E01013911,195,171,180,161,212,210,140,44,207
E01013912,161,152,217,181,192,319,155,43,161
E01019641,106,150,85,134,201,240,247,93,149
E01019642,117,157,116,132,234,192,199,100,198
E01019643,134,181,109,159,240,240,245,94,203
E01019647,242,205,370,268,352,181,131,49,102
E01019649,245,179,320,287,305,170,129,45,79
E01019650,208,236,189,184,258,165,141,79,186
E01019651,147,187,120,200,238,200,156,62,141
E01019652,187,338,163,189,293,192,155,65,115
E01019653,110,131,133,125,191,260,218,64,172
E01019654,153,172,142,195,260,205,234,72,118
E01019655,189,182,257,217,250,187,139,36,82
E01019675,209,160,260,229,232,181,161,48,90
E01019676,168,176,184,194,248,175,149,62,105
E01019677,128,152,159,154,216,202,207,88,122
E01019678,205,182,209,249,328,187,146,34,54
E01019679,227,197,280,295,267,179,147,51,72
E01019680,199,167,164,232,285,160,151,57,134
E01019681,116,128,149,133,258,220,248,95,146
E01019682,173,124,271,221,239,182,132,51,127
E01019683,126,130,109,149,216,171,199,64,123
E01019684,190,173,178,227,304,226,168,58,153
E01019685,140,123,136,173,226,212,240,71,142
E01019697,185,179,140,202,238,167,206,88,90
E01019698,119,147,161,178,276,170,189,43,81
E01019699,198,170,187,164,189,142,168,106,188
E01019700,233,233,209,294,348,293,325,104,219
E01019705,228,192,298,287,288,186,145,62,103
E01019706,132,149,122,152,200,154,192,58,84
E01019707,168,179,185,220,291,202,146,40,42
E01019708,166,236,131,195,340,229,180,55,103
E01019709,168,196,183,171,204,152,99,17,69
E01019832,133,145,137,195,309,268,288,84,154
E01019833,211,224,96,204,334,232,258,84,183
E01025610,194,201,176,186,214,193,178,76,146
E01025611,174,207,136,154,223,192,249,51,146
E01025612,160,162,136,151,229,247,252,109,163
E01025613,115,187,117,124,232,194,200,88,153
E01025614,234,205,154,252,293,231,217,72,91
E01025615,225,284,118,188,352,219,149,29,38
E01025616,162,249,132,152,289,263,210,76,109
E01025617,158,207,127,171,264,233,315,89,132
E01025618,181,198,129,202,256,228,219,75,178
E01025619,150,186,145,170,245,223,293,83,148
E01025620,139,133,90,105,173,158,142,48,109
E01025621,93,110,82,116,149,148,211,49,93
E01025622,188,169,141,217,246,204,221,93,174
E01025623,155,161,126,172,236,218,214,80,188
E01025624,195,252,197,193,317,293,216,56,79
E01025625,166,149,169,157,155,122,136,48,127
E01025626,135,131,178,187,196,158,145,44,80
E01025627,255,286,261,323,344,231,221,80,208
E01025629,149,185,140,132,207,199,233,84,179
E01025630,165,190,126,174,275,217,243,106,218
E01025631,174,141,148,186,169,119,125,50,100
