geocode,employee,inactive,self-employed,student,unemployed
E00138100,110,71,28,5,6
E00138117,223,77,28,29,24
E00138118,163,83,15,35,47
E00138119,109,100,4,10,52
E00138121,153,82,12,7,21
E00138122,138,50,10,12,9
E00138123,156,53,17,24,21
E00138124,85,40,19,12,8
E00138125,147,60,12,18,18
E00138126,147,37,8,25,12
E00138127,83,78,3,3,7
E00138128,122,51,7,23,15
E00138129,147,257,15,26,14
E00138130,145,45,15,5,15
E00138131,103,53,14,8,16
E00138132,130,54,17,6,25
E00138133,116,67,16,15,13
E00138134,140,51,9,3,17
E00138135,72,61,13,10,11
E00138136,199,74,26,29,18
E00138137,136,50,17,21,13
E00138138,164,70,25,25,23
E00138139,189,75,7,22,33
E00138142,58,62,7,3,33
E00138143,119,51,19,10,20
E00138144,135,56,15,5,12
E00138145,47,63,8,6,21
E00138146,139,37,8,5,20
E00138147,119,29,8,1,24
E00138148,123,55,19,12,14
E00138149,100,63,7,7,29
E00138150,69,77,2,9,18
E00138151,94,45,16,5,8
E00138152,85,45,4,3,32
E00138153,137,50,11,18,14
E00138154,118,48,25,6,10
E00138155,131,50,24,10,8
E00138156,194,37,24,7,9
E00138157,139,49,22,9,4
E00138158,171,35,18,7,13
E00138160,167,35,5,10,16
E00138162,174,41,22,6,5
E00138163,128,53,18,0,7
E00138164,174,46,12,7,14
E00138165,147,43,13,3,16
E00138166,143,53,14,2,6
E00138167,108,76,18,2,17
E00138168,127,48,17,11,9
E00138169,214,55,26,13,10
E00138170,107,86,12,8,13
E00138171,115,57,9,9,11
E00138172,125,64,20,10,16
E00138173,98,65,8,3,15
E00138174,144,52,18,6,9
E00138175,98,65,7,8,19
E00138176,103,77,12,1,13
E00138177,170,41,18,1,7
E00138178,232,45,30,7,8
E00138179,137,52,21,4,14
E00138180,143,80,16,14,13
E00138181,132,62,23,13,19
E00138182,201,44,26,12,11
E00138183,225,56,27,14,16
E00138184,199,30,24,13,5
E00138185,62,21,3,2,23
E00138186,186,41,33,14,2
E00138187,151,20,8,2,6
E00138188,114,52,23,8,3
E00138189,171,46,14,4,9
E00138190,148,13,12,6,4
E00138191,137,43,19,13,1
E00138192,101,43,21,2,4
E00138193,106,70,25,6,3
E00138194,160,37,19,7,12
E00138195,154,32,30,9,4
E00138196,175,53,20,9,9
E00138197,135,23,23,8,5
E00138198,224,24,23,11,6
E00138199,173,39,21,7,8
E00138200,117,53,28,8,1
E00138201,201,31,25,9,6
E00138202,175,32,26,0,4
E00138203,151,41,16,12,7
E00138204,185,27,18,3,6
E00138205,145,35,18,6,3
E00138206,128,25,25,4,4
E00138207,173,52,33,13,9
E00138208,71,26,10,4,5
E00138209,153,52,22,11,9
E00138210,143,42,31,16,1
E00138295,100,56,11,5,12
E00138298,124,52,18,5,18
E00138299,133,47,19,12,4
E00138302,113,41,15,16,11
E00138304,102,42,6,8,8
E00138305,106,57,6,2,10
E00138306,150,58,18,10,5
E00138308,127,56,17,8,15
E00138310,129,33,11,6,10
E00138311,132,49,16,12,7
E00138312,138,55,28,12,9
E00138313,95,58,18,16,4
E00138315,101,173,16,71,10
E00138317,247,102,43,33,23
E00138320,147,98,21,10,11
E00138321,125,54,16,20,14
E00138322,101,46,24,11,7
E00138323,113,75,24,1,4
E00138324,160,63,20,2,8
E00138328,163,39,23,5,2
E00138329,86,69,23,2,5
E00138330,112,59,13,6,7
E00138331,136,56,18,8,6
E00138332,119,42,26,11,9
E00138333,65,64,13,5,6
E00138334,101,46,14,10,3
E00138335,82,43,12,18,6
E00138336,79,52,23,12,8
E00138337,65,65,13,2,7
E00138338,97,23,7,3,0
E00138339,161,84,25,25,13
E00138340,128,49,20,12,9
E00138341,169,75,20,18,6
E00138342,130,98,19,32,18
E00138343,129,64,20,25,11
E00138344,149,63,20,19,14
E00138345,173,60,18,9,5
E00138346,246,79,27,13,22
E00138376,160,60,37,7,5
E00138377,120,88,29,9,10
E00138378,122,64,37,8,5
E00138382,106,71,13,7,11
E00138383,85,72,12,1,4
E00138386,113,75,23,5,1
E00138387,110,53,26,3,2
E00138389,264,69,44,24,12
E00138390,283,57,47,13,11
E00138391,196,65,38,12,9
E00138395,151,67,28,10,10
E00138399,166,63,28,14,11
E00138400,109,54,22,5,4
E00138401,135,57,25,10,10
E00138403,111,77,21,4,5
E00138404,186,39,25,7,5
E00138405,94,62,18,7,2
E00138406,245,65,24,15,7
E00138407,120,66,20,7,8
E00138408,104,54,19,6,10
E00138409,114,67,25,7,5
E00138410,144,34,18,7,2
E00138411,132,73,25,3,7
E00138412,105,48,26,3,7
E00138413,170,33,13,5,6
E00138414,109,45,25,5,3
E00138415,123,75,14,4,10
E00138416,162,53,20,4,2
E00138417,145,33,26,3,5
E00138418,110,51,12,3,4
E00138419,169,36,22,8,9
E00138420,188,53,28,16,5
E00138421,125,52,21,7,5
E00138422,140,55,37,6,8
E00138423,118,64,24,3,4
E00138424,93,85,10,0,5
E00138425,139,42,17,3,4
E00138426,162,40,24,4,5
E00138427,115,49,7,4,5
E00138428,123,58,20,7,2
E00138429,153,39,8,1,1
E00138431,82,36,13,5,15
E00138432,92,54,17,6,10
E00138433,155,74,19,6,2
E00138434,198,50,29,12,8
E00138435,103,67,18,5,8
E00138436,167,54,21,7,6
E00138437,81,66,15,3,5
E00138438,112,44,18,7,7
E00138439,90,42,15,3,4
E00138440,124,77,28,6,6
E00138441,152,59,22,13,10
E00138442,103,44,18,2,3
E00138443,104,57,11,1,6
E00138444,138,39,20,2,13
E00138445,178,42,31,8,7
E00138446,114,79,22,4,4
E00138447,99,63,25,8,3
E00138449,91,57,12,1,6
E00138450,72,54,11,4,3
E00138451,112,84,22,7,10
E00138452,125,62,12,6,9
E00138453,126,56,24,6,7
E00138454,85,48,15,3,10
E00138455,118,54,21,4,3
E00138456,84,71,13,2,3
E00138462,107,52,11,4,3
E00138480,115,50,16,10,7
E00138481,86,68,12,2,2
E00138482,98,71,19,10,5
E00138483,114,40,13,23,15
E00138484,173,53,9,24,4
E00138485,166,89,15,34,21
E00138486,160,35,28,5,14
E00138487,166,79,18,13,18
E00138488,128,52,19,6,14
E00138489,195,72,25,26,10
E00138490,141,58,24,36,9
E00138491,180,52,26,23,9
E00138492,141,81,14,14,13
E00138493,99,55,8,18,14
E00138494,193,66,21,25,11
E00138495,100,41,9,16,14
E00138496,213,68,20,14,20
E00138497,73,60,6,6,11
E00138498,202,68,17,23,19
E00138499,133,57,15,23,10
E00138500,116,32,20,6,13
E00138501,90,55,14,7,7
E00138502,129,47,12,6,14
E00138504,141,48,6,7,13
E00138505,82,58,4,4,12
E00138507,191,53,16,12,6
E00138509,241,43,14,30,12
E00138511,148,44,19,10,11
E00138512,158,49,20,10,21
E00138514,125,48,14,6,16
E00138516,133,73,19,18,9
E00138518,141,75,10,33,16
E00138519,111,61,14,11,16
E00138520,83,60,12,7,19
E00138521,123,62,20,20,22
E00138522,72,68,8,20,26
E00138523,83,69,13,24,4
E00138524,132,55,12,9,17
E00138525,99,70,5,17,23
E00138526,92,56,8,9,8
E00138527,113,59,14,16,12
E00138528,136,93,10,12,17
E00138529,97,56,9,10,19
E00138530,85,72,13,13,32
E00138531,104,60,15,13,13
E00138532,134,106,6,17,13
E00138533,69,51,5,3,10
E00138534,113,72,18,21,13
E00138536,111,79,11,11,13
E00138537,123,52,13,3,6
E00138538,165,37,34,2,5
E00138539,147,88,38,5,3
E00138540,96,79,7,5,16
E00138541,114,57,14,9,15
E00138542,95,82,11,7,23
E00138543,120,71,8,5,17
E00138544,177,30,26,10,11
E00138545,69,58,5,5,9
E00138546,130,29,17,4,3
E00138547,75,72,9,10,22
E00138548,121,48,16,2,6
E00138549,162,43,16,9,7
E00138550,216,99,28,15,16
E00138551,96,62,12,8,7
E00138552,87,62,8,0,7
E00138553,144,51,6,8,6
E00138554,95,54,10,3,4
E00138555,152,34,12,7,7
E00138556,116,35,13,2,11
E00138558,159,41,31,7,10
E00138559,132,55,14,6,6
E00138560,128,48,16,4,21
E00138561,137,53,18,15,29
E00138562,147,57,19,2,17
E00138563,31,63,6,0,11
E00138564,305,65,21,7,21
E00138565,111,70,8,7,17
E00138566,101,77,13,4,12
E00138567,115,80,8,3,26
E00138568,88,70,21,8,23
E00138569,122,91,33,6,6
E00138570,113,54,14,12,17
E00138571,132,93,32,19,13
E00138572,175,74,18,11,13
E00138573,96,65,10,5,17
E00138574,104,71,14,7,7
E00138575,75,45,8,8,10
E00138576,109,66,12,6,14
E00138577,107,54,11,5,9
E00138578,108,83,6,1,38
E00138579,167,62,17,6,20
E00138580,116,58,9,6,12
E00138581,83,51,8,6,35
E00138582,82,54,5,6,31
E00138583,68,58,5,8,12
E00138584,109,55,29,7,3
E00138585,43,77,12,1,8
E00138586,125,77,9,10,26
E00138587,114,82,12,15,21
E00138588,96,66,10,1,21
E00138589,107,62,10,10,15
E00138590,122,81,11,14,36
E00138591,83,72,10,6,18
E00138592,175,62,21,12,32
E00138593,129,51,20,5,10
E00138594,199,84,21,12,22
E00138622,172,39,29,7,2
E00138623,133,31,20,3,7
E00138624,147,48,14,11,17
E00138625,152,55,23,5,11
E00138626,101,57,8,4,10
E00138627,140,39,10,9,10
E00138628,149,46,32,10,8
E00138629,191,30,26,3,7
E00138630,150,75,18,9,6
