geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01007753,4,27,555,35,48,9,1,0,13
E01008019,4,106,590,106,20,3,4,2,90
E01008023,5,45,1087,41,33,9,4,2,85
E01008024,4,90,727,39,17,2,5,2,38
E01008025,5,78,827,52,37,6,8,3,33
E01008027,5,96,465,50,25,6,1,0,36
E01013592,21,59,533,64,29,7,1,1,7
E01013593,13,60,525,40,25,13,4,2,6
E01013594,19,54,461,32,11,5,4,3,2
E01013597,18,68,431,62,15,6,4,7,11
E01013598,14,75,504,56,10,13,2,4,5
E01013599,16,68,522,32,24,6,1,3,5
E01013810,23,126,259,106,12,1,5,9,35
E01013811,14,80,172,125,15,2,9,3,76
E01013812,14,146,215,139,8,2,7,6,29
E01013813,20,156,193,283,8,5,8,4,19
E01013814,26,138,265,254,15,3,3,2,41
E01013815,24,68,179,272,17,4,8,2,47
E01013816,26,130,247,302,27,2,6,3,40
E01013817,15,128,257,46,5,5,5,3,9
E01013818,16,120,216,44,6,5,4,5,8
E01013819,16,146,360,52,13,10,7,5,13
E01013820,24,177,284,84,12,10,1,6,6
E01013821,20,146,291,65,11,6,5,6,5
E01013822,13,147,271,69,8,5,4,3,4
E01013823,26,160,389,80,17,6,4,6,9
E01013824,18,140,315,46,9,4,5,0,3
E01013825,27,175,416,63,18,10,5,7,27
E01013826,16,136,295,68,11,10,8,2,37
E01013827,11,114,348,79,20,5,4,1,25
E01013828,26,130,506,75,27,5,8,0,84
E01013829,25,105,459,56,19,3,6,2,130
E01013830,14,120,469,56,17,4,1,5,52
E01013831,30,88,532,47,19,2,11,6,96
E01013832,17,116,434,74,30,7,4,3,53
E01013833,18,118,274,64,18,3,5,6,32
E01013834,11,146,318,75,12,6,5,6,21
E01013835,16,136,395,88,20,1,2,5,27
E01013836,19,120,469,101,17,6,12,5,103
E01013837,18,189,580,92,49,2,8,6,26
E01013838,28,166,526,76,33,7,7,12,19
E01013839,32,229,358,94,21,6,10,4,39
E01013840,40,264,745,142,39,6,12,9,38
E01013841,29,166,339,122,39,4,3,6,24
