geocode,employee,inactive,self-employed,student,unemployed
E02000001,3605,1335,1036,144,187
E02000038,3772,2127,1366,255,346
E02000039,2273,1292,943,141,141
E02000040,2174,1543,851,144,251
E02000041,2924,1812,1014,232,272
E02000042,4117,2093,1190,275,356
E02000043,2743,1486,889,128,187
E02000044,2750,1738,719,224,335
E02000045,3719,2087,1205,227,427
E02000046,2938,1271,843,194,232
E02000047,3712,2565,968,362,482
E02000048,3367,1944,1284,200,259
E02000049,2416,2083,589,296,430
E02000050,3772,2056,1032,260,352
E02000051,2861,1788,1208,212,241
E02000052,4133,1709,1145,214,299
E02000053,2966,2172,921,482,303
E02000054,2459,1664,955,254,219
E02000055,3570,2583,1314,522,301
E02000056,2970,1821,1295,121,163
E02000057,2291,1457,902,240,233
E02000058,3403,1950,1412,177,239
E02000059,3655,2357,1005,423,439
E02000060,3123,2123,1188,233,273
E02000061,2839,1581,1143,213,234
E02000062,2138,1355,670,223,294
E02000063,2288,1534,804,183,282
E02000064,2042,1454,682,216,259
E02000093,3798,2477,1192,304,355
E02000094,2796,1951,1056,307,300
E02000095,3264,2366,1023,379,391
E02000096,2695,1664,949,195,218
E02000097,2895,2052,954,336,327
E02000098,2595,1866,920,231,289
E02000099,2949,1871,924,271,314
E02000100,3090,2069,844,430,219
E02000101,2885,2285,839,298,425
E02000102,2262,1842,724,215,389
E02000103,2542,2122,903,258,381
E02000104,2220,1628,670,245,254
E02000105,3213,2103,790,442,354
E02000106,3136,2380,1108,342,508
E02000107,4107,2220,1230,450,479
E02000108,2344,1473,547,281,243
E02000109,3617,2280,768,413,435
E02000110,3188,1730,929,271,343
E02000111,3711,2253,661,455,354
E02000112,3603,2109,692,541,398
E02000113,2706,2480,477,351,554
E02000114,3742,1733,936,337,415
E02000115,3603,1654,951,226,350
E02000116,2810,1826,757,272,423
E02000117,3549,2936,800,361,769
E02000118,3500,2239,643,407,370
E02000119,2030,1912,352,244,436
E02000120,4228,1670,1060,255,378
E02000121,3512,2096,621,414,329
