geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00015250,54,3,54,44,3
E00015251,73,0,59,2,0
E00015252,25,2,28,45,0
E00015253,82,0,20,9,0
E00015254,68,0,28,22,0
E00015255,83,1,21,7,0
E00015256,60,1,56,2,0
E00015258,82,0,23,18,2
E00015259,63,1,38,13,0
E00015260,83,0,33,5,0
E00015261,94,0,20,6,2
E00015262,69,1,53,1,0
E00015263,22,0,20,14,0
E00015264,11,1,12,55,0
E00015265,64,0,33,21,2
E00015266,7,1,16,83,0
E00015267,71,0,52,4,0
E00015280,33,2,74,15,0
E00015281,43,5,29,53,1
E00015282,17,2,24,88,1
E00015284,61,1,31,37,0
E00015286,15,1,19,89,2
E00015287,33,1,27,55,0
E00015289,82,2,42,2,0
E00015290,28,3,17,70,2
E00015292,94,1,20,4,0
E00015293,58,0,62,15,1
E00015294,62,1,44,17,0
E00015295,71,2,29,14,0
E00015296,56,1,47,14,0
E00015297,37,0,20,70,0
E00015298,31,1,54,61,2
E00015299,59,1,34,20,0
E00015300,57,11,32,10,0
E00015301,26,0,40,83,0
E00015302,16,0,6,73,0
E00015303,43,1,56,14,0
E00015304,52,5,34,27,1
E00015305,45,2,32,54,0
E00015306,28,0,18,71,0
E00015307,67,0,49,5,0
E00015308,43,1,37,40,0
E00015309,46,3,43,39,1
E00015311,38,3,86,2,1
E00015312,56,3,43,8,1
E00015313,56,0,32,2,3
E00015314,27,2,45,38,0
E00015315,56,1,55,7,1
E00015316,37,2,82,34,1
E00015317,66,0,37,9,0
E00015318,56,0,26,36,0
E00015319,50,3,40,20,0
E00015320,16,1,10,91,0
E00015321,47,1,72,22,1
E00015322,27,1,22,49,1
E00015323,27,1,26,50,2
E00015324,56,2,105,19,0
E00015325,54,1,30,35,0
E00015326,23,2,32,55,0
E00015327,32,3,63,30,0
E00015328,23,0,36,65,1
E00015329,23,1,47,1,0
E00015330,31,2,49,65,23
E00015331,22,0,25,87,3
E00015332,18,2,13,119,1
E00015333,30,1,18,56,9
E00015334,67,2,62,25,0
E00015335,69,0,98,24,0
E00015336,16,0,32,83,2
E00015337,53,6,32,15,3
E00015338,68,0,55,5,1
E00015339,39,0,25,49,2
E00015340,19,1,23,71,0
E00015396,18,0,15,72,2
E00015418,51,4,94,7,0
E00015420,56,1,90,15,0
E00015584,33,2,30,73,0
E00015585,34,0,34,53,0
E00015586,19,1,23,87,0
E00015587,39,2,64,73,1
E00015588,21,1,26,89,0
E00015589,16,1,10,94,0
E00015591,18,1,14,124,2
E00015594,34,4,23,73,0
E00015595,69,0,124,9,2
E00015600,23,0,18,68,2
E00015601,23,1,13,66,1
E00015603,29,0,24,61,1
E00015604,69,1,51,23,1
E00015608,71,0,56,21,0
E00015793,65,1,37,11,0
E00022507,98,1,19,7,0
E00022508,119,2,29,6,0
E00022510,94,3,38,18,0
E00022679,66,2,64,32,0
E00022714,76,3,92,18,0
E00022718,69,4,46,24,0
E00022812,47,2,21,84,1
E00022813,68,0,85,34,1
E00022814,97,2,37,16,0
E00022815,52,2,24,75,1
E00022816,26,0,13,53,0
E00022817,37,2,30,78,0
E00022818,9,0,12,103,4
E00022819,86,4,51,14,0
E00022820,18,1,15,80,0
E00022821,48,0,78,80,0
E00022822,33,0,22,72,0
E00022823,25,0,17,111,0
E00022825,43,2,47,59,2
E00022826,8,0,19,102,0
E00022827,24,2,21,95,2
E00022828,48,2,60,60,2
E00022829,29,0,50,16,0
E00022830,32,1,33,95,1
E00022832,56,7,80,5,1
E00022834,20,2,20,105,1
E00022838,25,2,17,89,0
E00022844,14,0,23,63,0
E00022845,52,0,44,9,1
E00022846,18,0,7,67,0
E00022847,16,0,14,62,2
E00022848,18,0,10,100,0
E00022849,59,4,25,104,6
E00022850,56,2,28,25,1
E00022851,54,0,19,57,0
E00022852,28,3,15,40,0
