geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00024188,100,0,8,3,0
E00024189,127,0,6,1,0
E00024190,117,1,11,1,0
E00024191,65,2,7,49,0
E00024192,76,4,6,37,0
E00024193,119,3,6,3,0
E00024194,112,2,13,2,2
E00024195,101,1,8,4,0
E00024196,112,1,9,2,2
E00024197,111,0,5,3,0
E00024198,113,1,12,3,0
E00024199,147,4,61,0,0
E00024200,96,2,21,16,0
E00024201,123,0,3,0,0
E00024202,117,0,8,1,0
E00024203,107,0,13,12,0
E00024204,101,2,7,0,0
E00024205,113,0,10,3,0
E00024206,74,2,5,35,0
E00024207,85,1,10,32,0
E00024208,110,4,28,44,7
E00024210,116,3,17,1,0
E00024211,108,0,17,3,0
E00024212,92,0,23,2,0
E00024213,37,4,7,61,9
E00024215,89,2,33,13,0
E00024216,83,2,8,42,0
E00024217,92,0,17,23,0
E00024218,82,0,37,21,0
E00024219,169,0,21,3,0
E00024220,42,0,36,14,1
E00024221,77,0,15,19,1
E00024222,105,2,29,7,3
E00024223,132,1,37,2,4
E00024224,101,0,47,15,0
E00024225,130,1,24,22,5
E00024226,90,1,14,1,0
E00024227,93,0,34,4,2
E00024228,116,2,12,5,0
E00024229,47,0,7,86,0
E00024452,96,5,39,7,0
E00024465,104,2,19,6,0
E00024469,104,2,13,5,1
E00024475,95,0,30,5,1
E00024478,128,3,23,2,0
E00024479,95,1,8,3,0
E00024481,110,2,5,1,0
E00024482,107,0,6,3,1
E00024483,118,0,3,0,0
E00024484,65,2,37,47,0
E00024485,33,4,29,107,0
E00024488,110,0,2,2,0
E00024489,123,1,0,0,1
E00024490,111,2,1,1,0
E00024491,118,0,4,1,0
E00024492,109,0,5,0,0
E00024493,97,4,21,2,0
E00024494,100,1,8,0,0
E00024495,81,2,11,24,0
E00024496,97,2,9,1,0
E00024497,112,0,2,0,0
E00024498,106,0,8,2,0
E00024499,47,9,17,57,1
E00024500,108,2,2,1,0
E00024501,104,1,3,1,0
E00024502,78,1,33,25,0
E00024503,100,4,27,3,6
