geocode,employee,inactive,self-employed,student,unemployed
E02003524,2862,1745,447,188,364
E02003525,2257,1429,280,134,283
E02003526,2441,1388,469,161,99
E02003527,2391,1143,417,133,171
E02003529,3197,1328,491,244,182
E02003530,3200,1359,406,194,197
E02003531,3629,1330,566,220,177
E02003532,3379,1380,490,179,232
E02003533,2301,1060,314,116,231
E02003534,3926,1437,631,230,276
E02003535,4224,1493,528,256,345
E02003536,2179,2081,327,199,435
E02003537,4363,1958,666,301,263
E02003538,4182,2288,448,511,372
E02003539,3734,4213,367,897,611
E02003540,3459,2173,541,436,223
E02003541,2684,4254,364,1074,474
E02003542,3346,2652,458,910,256
E02003543,2813,3027,431,1181,251
E02003544,2873,1299,346,189,166
E02003545,2801,1852,468,431,200
E02003546,3398,1795,605,233,234
E02003547,3322,2415,588,424,214
E02003548,2652,1594,474,376,190
E02003549,2305,3309,478,642,149
E02003551,1829,2555,264,529,175
E02003553,1915,2662,285,527,224
E02003556,2449,1139,390,143,160
E02003557,2053,2423,353,603,120
E02003561,2520,2673,364,760,244
E02003562,3799,1311,617,212,246
E02003564,3200,1539,483,168,280
E02003565,2063,2547,293,851,161
E02003566,2231,1294,377,130,186
E02003570,3070,2856,583,718,540
E02003572,2582,1133,437,164,147
E02003573,2607,1704,410,151,301
E02003574,3412,1469,511,148,194
E02003575,2341,1412,299,101,267
E02003576,3484,1531,499,210,291
E02003577,4241,3307,621,1515,379
E02003578,2792,1098,402,136,184
E02003579,3475,1356,512,168,261
E02003580,2072,1437,285,109,314
E02003581,3138,1546,690,124,238
E02003582,2921,1940,668,159,150
E02003583,2278,1633,407,109,195
E02004697,2100,1228,688,112,75
E02004698,2227,1067,323,94,166
E02004699,4691,1870,807,239,183
E02004700,2717,878,406,98,160
E02004702,3704,1321,740,187,192
E02004703,3945,2247,1273,163,161
E02004704,2276,1048,667,101,115
E02004705,3117,1668,920,167,172
E02004706,2689,1565,855,102,118
E02004707,4095,2433,1218,189,154
E02004708,3411,1555,680,167,192
E02004709,3058,1519,621,184,130
E02004710,2698,1245,551,163,112
E02004712,3265,1832,622,205,112
E02004713,3559,1440,522,180,167
E02004714,3313,1464,602,160,133
E02004715,3779,1404,499,179,233
E02004716,3866,1536,596,193,196
E02004717,4087,1728,542,211,341
E02004718,4357,1347,499,192,292
E02004719,4386,1773,793,249,186
E02004720,4734,2031,849,210,206
E02004721,4516,1135,621,196,162
E02004722,2953,1422,486,172,153
E02004723,4070,1804,702,205,155
E02004724,3193,1501,597,172,200
E02004725,2216,1055,367,110,134
E02004726,2361,1077,587,92,98
E02004727,4000,1401,720,190,132
E02004728,3838,1411,596,207,181
E02004729,3145,1490,392,184,191
E02004730,3540,1935,551,181,123
E02004731,3528,1398,551,197,113
E02004732,3284,1602,641,313,130
E02004733,3185,1393,587,160,146
E02004734,4407,1943,712,198,234
E02004735,3154,1691,425,159,132
E02004736,3292,1671,571,162,130
E02004737,3132,1458,404,152,239
E02004738,2991,1536,494,163,158
E02004739,2526,1577,456,162,121
E02004740,2752,1629,461,183,87
E02004741,3123,1765,375,145,243
E02004742,3033,1702,378,136,221
E02004743,3552,1341,425,175,179
E02004744,3444,1480,299,199,391
E02004745,4136,1623,492,180,336
E02004746,4249,2163,681,201,214
E02004747,2951,1305,315,122,216
E02004748,3996,2037,499,150,439
E02004749,2594,1544,475,147,102
E02004750,3327,1558,517,145,179
E02004764,2970,1851,546,175,153
E02004765,2723,1118,475,145,117
E02004766,2358,1355,371,156,208
E02004767,2073,1282,266,106,283
E02004768,2387,1035,365,133,179
E02004769,2319,1366,337,125,279
E02004770,2551,1594,338,135,292
E02004771,3264,1955,406,158,426
E02004772,3823,1892,658,215,197
E02004774,3229,2149,780,150,156
E02004775,3424,1895,687,194,191
E02004776,2050,1533,571,95,113
E02004777,1739,1410,405,88,140
E02004778,2003,1595,606,98,146
E02004789,4124,2169,616,211,252
E02004791,2226,1152,292,107,194
E02004792,3479,2074,542,150,196
E02004827,3689,1113,458,184,117
E02004829,2397,1004,513,114,79
E02004830,2556,1190,657,120,108
E02004831,3022,1967,608,296,102
E02004832,3063,1766,990,148,130
E02004833,3324,2315,686,615,131
E02004834,2695,1819,463,372,177
E02004835,3814,2187,837,329,201
E02004836,1722,1860,311,907,156
E02004837,2963,1527,658,268,123
E02004838,3463,1780,936,159,138
E02004839,2796,1797,1056,155,120
E02004840,3857,1793,872,152,155
E02004841,4707,1943,1019,197,202
E02004842,3394,1518,696,179,121
E02006454,2216,1223,735,111,110
E02006455,2322,1046,646,106,132
E02006559,2336,2232,715,132,130
E02006560,2972,2340,735,143,171
E02006561,2212,1328,886,101,105
E02006563,1804,1221,851,72,83
E02006564,2426,1517,871,116,156
E02006566,2521,1771,756,198,146
E02006567,2665,1587,812,121,127
E02006568,3987,2496,575,720,281
E02006569,2953,1540,734,106,132
E02006570,3189,1805,640,371,195
E02006571,2871,1494,692,182,136
E02006572,3449,1861,819,297,219
E02006573,3233,2560,1297,174,227
E02006821,2756,1178,429,161,90
E02006822,3555,1788,602,196,195
E02006829,2494,1443,576,147,107
E02006830,2444,1533,412,157,263
E02006831,2497,1295,438,159,106
E02006838,2314,1482,749,97,96
E02006839,2970,1716,989,148,114
