geocode,bad,fair,good
E00085919,19,40,224
E00085922,28,64,364
E00085925,27,60,348
E00085926,19,46,238
E00085927,12,32,182
E00085928,6,30,231
E00085929,85,101,251
E00085930,18,47,227
E00085931,18,34,184
E00085946,8,44,326
E00085948,15,37,249
E00085955,11,35,274
E00085958,12,55,425
E00085959,28,36,124
E00085960,14,47,320
E00086064,7,24,190
E00086066,11,37,236
E00086067,11,30,212
E00086100,9,29,294
E00086101,5,20,295
E00086102,15,39,244
E00086138,19,42,204
E00086142,15,45,264
E00086146,43,38,312
E00086147,12,34,253
E00086148,12,46,244
E00086149,21,44,200
E00086150,10,57,277
E00086151,11,33,300
E00086152,13,45,277
E00086154,15,33,310
E00086155,11,32,261
E00086156,13,40,228
E00086157,13,39,199
E00086158,9,41,281
E00086159,1,8,372
E00086160,14,33,307
E00086162,20,34,257
E00086163,8,40,280
E00086164,8,37,308
E00086165,4,20,323
E00086166,15,36,247
E00086167,5,19,336
E00086170,12,31,263
E00086171,11,33,184
E00086173,7,27,304
E00086174,12,38,265
E00086175,15,43,272
E00086176,26,51,277
E00086177,43,72,268
E00086178,13,27,214
E00086180,17,40,279
E00086181,11,55,258
E00086182,13,53,263
E00086183,22,49,278
E00086184,18,40,425
E00086185,12,29,390
E00086186,24,46,385
E00086188,6,23,211
E00086189,21,35,280
E00086191,15,31,210
E00086205,2,15,177
E00086206,10,29,234
E00086207,11,14,244
E00086208,20,67,212
E00086209,11,41,260
E00086210,12,27,228
E00086322,14,44,346
E00086323,15,38,270
E00086324,18,39,225
E00086325,9,38,244
E00086326,9,33,229
E00086327,19,55,199
E00086333,16,40,253
E00086350,18,47,128
E00086351,25,71,358
E00086356,11,31,267
E00086363,17,34,200
E00114828,11,40,251
E00114829,11,38,351
E00114830,8,26,264
E00114831,17,45,172
E00114832,3,22,204
E00114833,9,45,262
E00114834,5,28,266
E00114835,9,28,263
E00114836,12,40,229
E00114837,6,34,337
E00114838,15,32,244
E00114839,10,29,325
E00114840,7,40,279
E00114841,10,36,278
E00114842,6,25,152
E00114843,5,14,94
E00114844,4,32,181
E00114921,7,26,212
E00114922,9,29,316
E00114923,7,36,271
E00114924,4,16,193
E00114925,10,35,219
E00114926,15,28,345
E00114927,6,31,317
E00114928,12,27,223
E00114929,18,25,267
E00114930,9,24,327
E00114931,9,42,298
E00114932,11,26,281
E00114933,13,48,262
E00114934,6,29,306
E00114935,22,40,197
E00114936,8,42,224
E00114937,27,40,286
E00114938,40,43,232
E00114941,23,36,188
E00114942,15,42,207
E00114943,15,51,411
E00114944,10,50,221
E00114945,18,43,125
E00114946,6,28,266
E00114947,12,22,294
E00114949,10,40,268
E00114950,5,25,296
E00114951,12,30,265
E00114952,14,28,368
E00114953,9,18,291
E00114954,11,36,257
E00114955,7,43,284
E00114956,15,35,227
E00114957,6,26,332
E00114958,7,36,355
E00114959,18,56,215
E00114960,9,43,189
E00114961,15,49,197
E00114962,14,28,256
E00115041,14,35,203
E00115042,12,27,269
E00115043,10,32,272
E00115044,7,20,274
E00115045,17,50,183
E00115046,16,33,200
E00115047,36,32,191
E00115048,4,27,270
E00115049,17,33,246
E00116356,26,43,228
E00116357,24,48,280
E00116358,26,52,397
E00116359,21,52,290
E00116360,21,47,253
E00116361,28,48,201
E00116362,37,49,244
E00116363,19,40,256
E00116364,23,45,311
E00116365,19,49,214
E00116366,20,44,302
E00116367,20,56,294
E00116368,29,86,503
E00116369,21,49,291
E00116370,28,44,290
E00116371,15,45,275
E00116372,25,45,312
E00116373,18,53,262
E00116374,17,47,300
E00116375,21,41,281
E00116376,22,44,231
E00116377,14,36,217
E00116378,13,30,212
E00116379,23,36,209
E00116380,12,52,261
E00116381,22,36,279
E00116382,30,64,256
E00116383,32,66,257
E00116384,23,71,249
E00116385,18,25,185
E00116386,31,66,225
E00116387,31,50,322
E00116388,24,57,300
E00116389,21,43,200
E00116390,41,79,259
E00116391,25,59,159
E00116392,34,62,271
E00116393,29,49,315
E00116394,23,56,201
E00116395,29,51,218
E00116396,30,36,304
E00116397,18,45,249
E00116398,21,46,237
E00116399,13,33,291
E00116400,15,38,276
E00116401,6,38,280
E00116402,10,37,295
E00116403,11,49,244
E00116404,22,46,180
E00116405,27,51,207
E00116406,28,56,253
E00116407,13,45,239
E00116408,10,39,301
E00116410,10,38,232
E00116411,11,48,202
E00116412,17,45,285
E00116413,19,50,201
E00116414,15,40,230
E00116415,16,42,222
E00116416,23,49,192
E00116417,19,52,233
E00116418,12,42,322
E00116419,15,49,250
E00116420,20,43,233
E00116421,13,33,200
E00116422,7,32,266
E00116423,31,56,217
E00116424,12,29,172
E00116425,16,46,251
E00116426,18,65,243
E00116427,15,57,232
E00116428,26,49,243
E00116429,21,53,213
E00116430,8,25,283
E00116431,24,61,263
E00116432,22,45,221
E00116433,18,49,245
E00116434,19,46,260
E00116435,21,54,249
E00116436,30,59,240
E00116437,28,58,256
E00116438,23,49,291
E00116439,23,48,195
E00116440,30,47,270
E00116441,23,55,203
E00116442,21,47,216
E00116443,22,61,280
E00116444,22,45,214
E00116445,26,59,224
E00116446,36,45,203
E00116447,8,30,303
E00116448,8,23,291
E00116449,22,57,209
E00116450,4,30,245
E00116451,10,61,180
E00116452,19,76,252
E00116453,12,35,246
E00116454,12,28,278
E00116455,11,38,250
E00116456,8,26,245
E00116457,5,34,335
E00116458,7,14,250
E00116459,6,28,297
E00116460,8,22,301
E00116461,3,18,222
E00116462,2,27,294
E00116463,33,53,303
E00116464,20,48,225
E00116465,42,54,288
E00116467,12,43,339
E00116468,16,51,200
E00116469,10,61,296
E00116470,11,30,280
E00116472,17,38,214
E00116473,6,35,267
E00116474,8,47,204
E00116475,12,43,254
E00116476,14,38,276
E00116477,17,40,252
E00116478,26,39,307
E00116479,8,42,228
E00116480,8,48,161
E00116481,13,45,240
E00116482,7,45,187
E00116483,9,33,281
E00116484,16,45,182
E00116485,41,61,230
E00116486,68,80,175
E00116487,9,35,239
E00116488,11,51,238
E00116489,10,48,185
E00116490,5,39,247
E00116491,7,37,200
E00116492,8,36,217
E00116493,14,40,154
E00116494,10,32,337
E00116495,12,19,281
E00116496,9,25,206
E00116497,10,40,257
E00116498,9,46,240
E00116499,18,42,251
E00116500,2,20,263
E00116501,18,42,224
E00116502,10,35,284
E00116503,7,41,269
E00116504,9,45,266
E00116505,13,36,207
E00116506,16,34,237
E00116507,22,53,152
E00116508,11,33,266
E00116509,6,34,229
E00116510,10,44,321
E00116511,19,46,265
E00116512,17,49,391
E00116513,27,48,286
E00116514,29,79,500
E00116515,15,54,261
E00116516,23,54,240
E00116517,15,59,309
E00116518,10,32,290
E00116519,31,40,198
E00116520,13,54,235
E00116521,22,42,223
E00116522,15,39,225
E00116523,11,49,275
E00116524,16,66,206
E00116525,19,73,159
E00116526,25,43,197
E00116527,12,33,279
E00116528,8,47,208
E00116529,16,53,252
E00116530,24,44,204
E00116531,21,32,208
E00116532,15,55,178
E00116533,16,38,214
E00116534,10,36,309
E00116535,6,38,298
E00116536,20,43,213
E00116537,12,38,332
E00116538,9,39,250
E00116539,13,34,227
E00116541,46,85,378
E00116542,13,35,220
E00116543,31,58,387
E00116544,29,70,203
E00116545,25,45,210
E00116546,25,41,252
E00116547,17,45,253
E00116548,5,17,197
E00116549,5,18,161
E00116550,32,53,342
E00116551,46,68,274
E00116552,15,56,280
E00116553,40,41,216
E00116554,15,38,165
E00116555,18,67,195
E00116556,35,58,210
E00116557,17,62,214
E00116558,18,43,161
E00116559,13,39,262
E00116560,26,36,139
E00116561,17,57,247
E00116562,15,47,250
E00116563,11,54,216
E00116564,14,44,271
E00116565,13,30,259
E00116566,14,37,177
E00116567,24,51,219
E00116568,20,54,188
E00116569,23,54,211
E00116570,7,28,185
E00116571,19,53,230
E00116572,13,53,237
E00116573,14,46,197
E00116574,17,42,271
E00116575,17,57,209
E00116576,14,44,239
E00116577,13,38,292
E00116578,13,49,266
E00116579,5,44,270
E00116580,12,32,214
E00116581,24,39,231
E00116582,13,38,263
E00116583,16,46,256
E00116584,13,35,262
E00116585,7,49,197
E00116586,22,62,282
E00116587,14,35,230
E00116588,15,41,232
E00116589,18,32,256
E00116590,9,39,227
E00116591,16,36,242
E00116592,7,34,248
E00116593,12,59,208
E00116594,18,55,153
E00116595,49,64,141
E00116596,26,66,167
E00116597,27,52,127
E00116598,18,47,187
E00116599,26,48,221
E00116600,14,40,260
E00116601,13,38,307
E00116602,34,52,168
E00116603,15,44,242
E00116604,10,47,281
E00116605,29,42,152
E00116606,9,41,272
E00116607,12,38,260
E00116608,23,48,188
E00116609,11,25,247
E00116610,13,30,239
E00116611,9,32,325
E00116612,9,28,239
E00116613,13,44,264
E00116614,9,40,314
E00116615,11,32,278
E00116616,18,38,223
E00116617,40,34,255
E00116618,15,58,281
E00116619,8,38,218
E00116620,11,36,245
E00116621,9,33,295
E00116622,13,31,216
E00116623,14,46,265
E00116624,11,47,221
E00116625,34,58,158
E00116626,18,43,248
E00116627,16,41,352
E00116628,18,44,274
E00116629,22,36,199
E00116630,11,35,237
E00116631,20,51,250
E00116632,7,39,214
E00116633,18,56,302
E00116634,12,40,243
E00116635,9,32,280
E00116636,13,51,255
E00116637,11,32,273
E00116638,11,32,274
E00116639,5,30,280
E00116640,7,37,265
E00116641,9,25,286
E00116642,14,38,221
E00116643,20,43,216
E00116644,9,20,234
E00116645,7,21,258
E00116646,26,50,277
E00116647,3,42,250
E00116648,29,59,179
E00116649,5,34,299
E00116650,22,50,311
E00116651,24,40,292
E00116652,19,44,184
E00116653,7,39,191
E00116654,6,22,244
E00116655,25,72,395
E00116656,9,31,267
E00116657,12,18,220
E00116658,13,32,187
E00116659,14,54,293
E00116660,11,42,213
E00116661,36,69,323
E00116662,16,32,311
E00116663,14,25,262
E00116664,9,18,164
E00116665,12,38,230
E00116666,9,27,207
E00116667,25,53,256
E00116668,37,56,145
E00116669,22,36,206
E00116670,14,33,298
E00116671,14,46,139
E00116672,19,55,249
E00116673,23,41,355
E00116674,21,38,304
E00116675,6,38,272
E00116676,32,72,179
E00116677,14,60,319
E00116678,24,35,218
E00116679,18,50,292
E00116680,16,33,322
E00116681,26,57,315
E00116682,22,54,237
E00116683,13,42,332
E00116684,28,54,255
E00116685,7,42,289
E00116686,11,47,304
E00116687,11,39,246
E00116688,10,31,261
E00116689,18,42,300
E00116690,39,37,170
E00116691,31,52,281
E00116692,25,62,278
E00116693,15,55,298
E00116694,34,57,281
E00116695,22,59,269
E00116696,23,59,506
E00116697,17,39,276
E00116699,27,64,272
E00116700,28,70,273
E00116701,19,46,301
E00116702,18,42,281
E00116703,41,57,293
E00116704,25,44,280
E00116705,21,45,339
E00116706,30,44,218
E00116707,34,54,194
E00116708,22,43,242
E00116709,16,62,297
E00116710,16,44,223
E00116711,20,50,237
E00116712,14,26,287
E00116713,17,44,332
E00116714,51,24,341
E00116715,5,40,315
E00116716,13,40,225
E00116717,11,36,259
E00116718,9,37,307
E00116719,12,39,247
E00116720,16,40,333
E00116721,2,30,284
E00116722,7,18,208
E00116723,13,67,186
E00116724,10,33,194
E00116725,5,28,209
E00116726,7,21,257
E00116727,15,47,138
E00116728,13,38,170
E00116729,3,33,212
E00116730,8,26,281
E00116731,2,27,270
E00116732,6,26,230
E00116733,21,32,211
E00116734,17,49,405
E00116735,14,44,266
E00116736,23,119,216
E00116737,4,55,182
E00116738,24,52,120
E00116739,10,32,216
E00116740,17,47,250
E00116741,25,59,205
E00118042,10,48,368
E00118049,17,52,321
E00159996,13,60,223
