geocode,employee,inactive,self-employed,student,unemployed
E00126859,124,115,38,3,4
E00127023,104,56,26,6,5
E00129625,114,98,35,0,6
E00129626,52,67,22,0,0
E00129709,101,73,18,8,6
E00129711,110,83,40,4,2
E00129712,110,77,31,4,6
E00129713,131,64,28,11,6
E00129717,81,55,51,5,0
E00129718,120,74,82,7,3
E00129719,118,68,50,12,2
E00129720,100,65,35,9,1
E00129721,115,79,24,13,0
E00129722,135,92,44,7,6
E00129723,102,76,39,6,3
E00129724,111,85,24,10,5
E00129725,121,68,45,6,5
E00129726,106,93,29,2,6
E00129727,58,32,37,1,2
E00129728,82,86,19,2,2
E00129729,80,111,32,1,3
E00129730,111,71,39,5,5
E00129731,25,90,9,0,1
E00129732,103,65,28,7,7
E00129733,154,49,31,4,9
E00129734,110,104,64,1,5
E00129840,165,70,60,11,9
E00129841,133,93,43,8,8
E00129842,108,73,27,2,10
E00129843,31,29,28,1,2
E00129844,151,126,55,5,3
E00129845,122,69,41,3,8
E00129848,94,73,24,3,9
E00129849,65,87,18,1,2
E00129852,80,107,27,7,9
E00129853,118,69,43,8,2
E00129854,96,108,32,7,10
E00129855,102,126,14,5,4
E00129856,140,80,38,9,11
E00129857,113,96,26,9,6
E00129859,96,56,17,6,8
E00129860,67,83,10,4,5
E00129863,105,62,18,4,12
E00129864,123,82,29,9,6
E00129865,75,56,21,5,4
E00170174,114,67,43,9,5
E00170180,124,63,44,9,6
