geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00070861,0,0,126,17,36,2,3,1,1
E00070862,2,2,86,32,5,1,0,0,2
E00070863,8,4,155,57,7,4,2,0,2
E00070865,1,7,81,29,7,1,1,0,0
E00070866,4,2,132,23,23,1,2,0,4
E00070867,3,1,108,28,12,0,1,0,4
E00070868,3,1,97,27,11,3,0,0,1
E00070869,2,1,51,31,6,0,0,0,2
E00070870,5,3,75,48,3,0,0,0,1
E00070871,4,2,87,52,9,0,1,0,3
E00070872,1,4,148,42,35,0,2,0,5
E00070873,2,1,94,23,6,0,1,0,4
E00070874,3,0,47,20,2,0,0,0,0
E00070875,1,1,50,15,2,2,0,0,1
E00070876,4,0,75,21,6,0,0,0,1
E00070877,5,1,69,19,6,0,0,0,3
E00070878,2,2,100,21,9,1,2,0,0
E00070879,3,1,70,8,6,0,1,0,1
E00070880,4,4,90,24,17,1,0,0,9
E00070881,3,2,88,35,6,0,0,0,3
E00070882,5,1,103,22,6,1,0,0,2
E00070883,6,1,114,30,10,0,1,0,3
E00070884,0,0,71,12,7,1,0,0,2
E00070885,4,4,113,32,6,2,1,0,2
E00070886,1,0,116,25,11,0,1,0,2
E00070887,6,1,90,50,3,0,0,0,1
E00070888,1,1,70,28,5,0,1,0,1
E00070889,1,1,37,12,7,0,0,0,4
E00070890,1,1,106,26,23,2,0,0,4
E00070891,4,1,59,43,13,2,2,0,4
E00070892,3,3,82,46,9,2,1,0,3
E00070893,1,5,30,24,6,0,0,0,1
E00112332,10,4,110,18,7,1,1,0,4
E00112333,8,9,140,18,9,0,0,0,1
E00112334,14,3,101,10,2,3,1,0,0
E00112335,13,13,96,15,3,1,0,0,1
E00112336,2,16,88,10,4,1,1,0,1
E00112337,12,8,161,16,20,2,5,0,6
E00112338,13,14,117,11,7,1,1,0,1
E00112339,2,12,93,10,7,0,1,0,3
E00112340,11,6,113,7,14,1,0,0,1
E00112341,5,9,92,11,3,0,1,0,0
E00112342,9,8,103,26,6,2,0,0,4
E00112343,10,11,89,19,6,1,0,0,0
E00112344,4,5,96,19,4,0,0,0,1
E00112346,11,9,98,20,3,5,2,0,3
E00112347,13,9,100,13,5,1,1,0,0
E00112348,10,11,144,12,7,1,0,0,2
E00112405,9,15,76,20,5,0,1,0,0
E00112406,5,5,58,17,1,0,0,0,1
E00112407,10,19,77,19,3,2,1,0,2
E00112408,10,16,92,17,2,1,1,1,1
E00112410,11,15,89,14,4,1,0,0,0
E00112411,17,8,93,13,8,3,1,0,2
E00112412,9,16,101,21,4,1,0,0,1
E00112413,7,11,65,25,4,0,0,0,1
E00112414,15,30,130,54,3,1,0,0,1
E00112415,5,5,53,20,6,1,2,0,2
E00112417,8,15,57,18,3,1,0,2,0
E00112418,12,14,73,13,2,1,1,0,1
E00112419,22,18,243,41,23,1,0,0,4
E00112420,9,15,141,33,7,1,1,0,2
E00112423,12,9,99,25,4,3,1,0,1
E00112424,8,14,53,21,0,1,0,0,0
E00112545,11,9,112,22,5,5,2,1,4
E00112546,11,20,62,24,2,0,0,1,1
E00112549,15,10,94,29,1,1,1,0,5
E00112552,10,13,45,14,2,1,0,0,0
E00112553,6,16,35,11,0,1,2,1,1
E00112556,12,7,63,9,3,1,1,0,0
E00112562,13,12,112,38,1,2,2,1,2
E00112563,10,11,91,19,0,3,1,0,0
E00112604,7,9,98,14,4,3,1,0,1
E00112605,7,21,79,21,5,2,1,1,1
E00112606,14,20,168,30,5,0,0,1,3
E00112608,12,14,105,17,1,3,0,1,0
E00112610,8,13,111,12,0,2,0,0,2
E00112611,9,7,87,13,0,1,0,0,0
E00112613,10,9,100,10,0,1,1,1,0
E00112614,15,9,110,9,7,2,1,1,1
E00112615,6,12,123,14,5,0,1,1,1
E00112616,12,25,163,17,8,2,1,0,2
E00112617,3,10,82,3,5,1,0,0,0
E00112619,14,21,94,13,2,0,2,0,1
E00112620,13,16,113,17,3,3,1,1,2
E00112621,10,15,159,17,4,1,1,0,1
E00112642,4,6,79,7,6,0,0,0,1
E00112643,10,6,113,12,6,0,0,0,0
E00112644,12,12,77,6,6,1,0,2,0
E00112645,13,10,131,7,6,3,1,0,1
E00112646,11,8,109,5,11,0,1,0,1
E00112647,6,4,81,15,8,0,0,0,5
E00112648,5,10,86,6,10,2,0,0,5
E00112649,10,11,126,16,5,4,0,1,3
E00112650,16,25,174,14,10,4,1,1,2
E00112651,6,2,118,7,7,1,1,1,2
E00112652,6,9,162,11,4,2,0,0,1
E00112653,13,5,120,22,8,1,0,0,1
E00112655,17,3,137,10,15,2,0,0,1
E00112656,6,12,134,9,5,2,0,0,2
E00112657,7,4,98,7,8,1,1,0,2
E00112658,6,5,98,12,3,0,0,0,2
E00112659,12,9,108,9,15,0,0,0,2
E00112662,7,22,68,12,5,2,1,1,2
E00112663,4,3,68,3,7,3,0,0,2
E00112996,1,5,97,4,20,0,0,0,1
E00112997,1,4,151,8,14,1,0,0,1
E00112998,0,6,157,15,10,1,0,0,2
E00112999,3,2,124,9,19,1,1,0,2
E00113001,0,1,63,2,11,2,0,0,0
E00113013,5,2,181,11,22,1,1,0,3
E00113014,2,2,123,9,27,2,0,0,2
E00113015,1,4,122,15,18,1,0,0,2
E00113016,0,5,92,9,14,2,1,1,0
E00113017,1,1,112,14,36,0,0,2,3
E00113024,2,1,84,4,31,1,1,0,0
E00113025,1,1,94,12,17,2,2,0,0
E00113026,1,0,51,1,10,1,2,0,0
E00113027,2,3,151,7,15,3,2,1,0
E00113028,1,7,141,8,8,0,1,1,2
E00113029,1,8,137,8,12,3,1,0,0
E00113087,2,0,77,10,20,0,1,0,1
E00113088,6,1,165,9,15,3,0,0,0
E00113090,1,2,165,14,30,2,1,0,1
E00113091,1,0,103,3,25,0,4,0,0
E00113163,2,7,137,20,3,1,3,0,0
E00113164,3,3,104,34,9,1,0,1,1
E00113165,2,9,142,52,25,3,1,0,0
E00113166,1,3,94,25,8,0,0,1,1
E00113167,3,4,116,29,11,0,3,0,0
E00113168,4,8,115,25,10,2,0,0,0
E00113169,3,9,134,38,1,2,0,0,1
E00113170,0,1,44,7,1,1,0,0,0
E00113171,0,6,88,30,8,0,0,0,0
E00113172,3,5,98,23,9,1,1,0,0
E00113173,3,4,141,28,8,3,0,0,0
E00113174,5,8,119,17,11,3,0,0,0
E00113193,1,4,130,7,21,3,0,0,1
E00113195,1,4,65,7,7,1,2,0,0
E00113196,0,7,103,24,6,2,0,0,1
E00113197,1,3,60,8,20,0,0,0,0
E00113198,1,3,140,29,25,1,3,0,2
E00113199,1,1,79,11,30,1,2,0,2
E00113200,0,2,100,3,21,0,1,0,0
E00113212,0,0,114,5,31,0,1,0,2
E00113213,0,3,127,4,37,1,3,0,6
E00113214,0,1,118,10,19,3,0,0,1
E00113215,4,3,153,12,15,0,2,0,0
E00113216,2,2,203,5,22,1,0,1,0
E00113217,4,3,122,13,34,1,1,0,0
E00113218,1,1,103,4,27,2,1,0,0
E00113219,4,0,155,10,34,2,2,0,2
E00113220,1,8,113,4,10,1,1,0,1
E00113221,3,1,109,5,19,1,0,1,2
E00113241,6,21,181,17,7,1,2,1,2
E00113242,17,19,187,20,8,6,0,0,1
E00113243,5,11,109,8,6,0,2,0,0
E00113244,11,24,231,12,14,3,3,0,6
E00113245,9,10,137,8,7,4,1,0,1
E00113246,7,7,165,14,5,1,0,0,3
E00113247,11,10,96,6,2,1,0,0,1
E00113248,8,8,118,6,2,1,1,0,0
E00113249,3,10,148,7,7,0,0,0,0
E00113250,9,7,172,12,10,0,2,1,2
E00113251,6,8,123,10,6,1,0,0,1
E00113252,5,7,81,12,8,0,0,0,0
E00113253,2,8,119,6,6,0,0,0,1
E00113254,3,8,87,5,4,1,0,0,1
E00113258,11,13,151,12,2,3,0,0,0
E00113259,7,12,149,10,7,2,2,0,2
E00113260,4,15,198,7,16,7,0,0,1
E00113261,6,18,158,10,6,0,0,0,1
E00113262,2,4,104,15,5,1,1,0,1
E00113263,17,18,143,17,5,0,0,0,2
E00113264,7,7,107,7,6,0,0,0,1
E00113265,4,11,158,4,6,4,0,1,1
E00113266,8,7,163,14,3,1,0,1,0
E00113267,8,11,165,11,7,1,0,1,1
E00113268,6,9,194,9,9,4,2,0,3
E00113269,8,8,121,9,5,1,1,1,0
E00113270,7,9,151,6,9,2,0,0,2
E00113272,6,7,90,11,6,1,1,0,4
E00113273,7,7,81,13,9,0,0,0,1
E00113274,5,9,110,14,7,1,0,0,6
E00113275,10,20,185,34,12,1,0,0,2
E00113276,12,8,116,20,3,2,1,0,2
E00113277,12,11,129,18,6,0,2,1,1
E00113278,13,11,113,12,6,2,1,0,1
E00113279,15,10,101,23,3,2,0,0,0
E00113280,6,3,144,20,5,1,1,0,0
E00113281,21,19,238,23,3,5,1,1,4
E00113282,6,4,114,17,9,3,0,0,0
E00113283,12,4,116,15,8,0,1,1,1
E00113284,4,6,98,6,9,2,0,0,1
E00113285,2,7,145,12,13,2,0,1,2
E00113286,12,16,94,9,4,0,0,0,1
E00113287,10,17,138,12,9,4,1,0,1
E00113288,9,22,107,11,2,5,1,0,0
E00113289,12,14,112,23,4,2,1,0,0
E00113290,9,12,176,12,4,1,0,0,1
E00113291,12,11,84,16,4,4,0,0,0
E00113292,19,10,107,14,0,3,1,0,1
E00113293,12,16,141,16,6,4,0,1,2
E00113294,11,13,116,13,3,3,0,0,1
E00113295,7,16,115,15,3,1,0,1,0
E00113296,5,6,54,23,3,2,0,0,0
E00113297,9,8,110,32,1,1,0,0,0
E00113298,11,15,61,48,2,2,2,0,1
E00113299,10,11,85,30,3,0,1,2,0
E00113300,7,13,63,30,4,2,1,0,2
E00113301,20,18,198,52,7,2,0,1,3
E00113302,6,13,84,23,3,1,1,0,1
E00113303,4,6,99,39,1,1,0,0,2
E00113304,9,12,57,18,3,0,0,0,1
E00113305,15,14,68,25,2,0,3,0,0
E00113306,10,12,86,38,4,4,1,2,2
E00113307,3,7,60,30,6,1,0,1,0
E00113308,16,9,74,31,0,1,0,0,2
E00113309,11,5,98,24,4,0,0,2,0
E00113310,10,14,90,40,1,6,0,1,2
E00113311,13,21,94,44,7,0,0,0,2
E00113312,13,19,115,38,1,0,1,2,4
E00113313,16,11,88,34,8,4,3,1,1
E00113314,10,3,80,23,7,1,0,1,2
E00113315,7,9,69,28,3,1,0,0,0
E00113316,9,7,124,26,3,0,3,0,2
E00113317,21,16,85,29,2,0,0,0,0
E00113318,18,10,104,25,2,1,0,1,0
E00113319,6,5,71,42,3,0,2,0,2
E00113320,8,10,72,36,2,0,1,0,0
E00113321,7,4,49,33,2,1,0,0,2
E00113322,7,15,45,42,0,0,1,0,1
E00113323,4,7,73,48,5,0,2,3,6
E00113324,11,6,50,18,1,1,1,0,0
E00113325,7,9,52,38,9,0,0,0,4
E00113326,8,13,60,45,2,2,3,0,2
E00113327,10,12,68,33,3,1,1,1,1
E00113328,10,12,64,45,3,0,0,0,2
E00113329,7,10,78,49,4,1,0,0,2
E00113330,5,12,64,46,4,1,1,0,1
E00113331,10,19,69,51,3,1,4,1,2
E00113332,10,9,104,15,3,1,1,0,1
E00113333,7,15,109,12,6,2,0,0,4
E00113334,6,7,99,11,2,1,0,0,2
E00113335,13,3,113,12,1,1,1,0,1
E00113336,13,14,84,15,1,2,0,0,1
E00113337,7,10,132,18,11,4,0,0,1
E00113338,23,9,108,14,3,2,1,0,0
E00113339,13,9,102,12,2,0,1,0,0
E00113340,7,4,105,8,12,0,0,0,2
E00113341,16,5,71,15,1,0,0,0,1
E00113342,5,12,139,16,6,3,2,1,2
E00113343,14,6,108,19,5,1,0,0,2
E00113344,11,14,171,29,23,1,1,1,3
E00113345,13,4,115,18,7,1,2,0,3
E00113346,15,8,184,31,8,3,0,2,2
E00113347,14,14,103,26,9,4,0,1,4
E00113348,8,9,125,32,4,0,0,0,3
E00113349,7,10,93,9,3,2,0,0,1
E00113370,9,7,107,8,4,1,0,0,0
E00113371,10,10,185,11,8,5,0,0,0
E00113372,13,12,139,10,0,3,1,0,0
E00113373,5,7,165,10,7,2,1,0,0
E00113374,2,8,82,10,2,2,0,0,0
E00113375,5,8,109,15,4,4,0,0,0
E00113376,4,5,55,3,4,0,0,0,2
E00113377,5,2,82,10,7,1,1,0,0
E00113378,6,7,106,7,4,2,0,0,0
E00113379,5,8,69,12,4,1,0,0,0
E00113380,13,7,126,14,3,3,1,0,1
E00113381,4,8,131,7,13,3,1,0,3
