geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015471,536,2,124,7,6
E01015472,755,5,215,110,3
E01015473,536,7,68,58,5
E01015474,474,15,66,92,2
E01015475,352,4,263,61,3
E01015476,270,20,468,426,14
E01015477,337,8,261,106,1
E01015478,422,5,162,59,9
E01015479,452,2,176,26,5
E01015480,380,4,349,17,1
E01015481,561,5,69,71,52
E01015482,481,2,25,3,1
E01015483,606,6,28,7,1
E01015484,564,4,43,8,2
E01015485,528,1,103,19,3
E01015486,489,2,61,65,4
E01015487,535,2,52,15,4
E01015488,338,1,48,267,0
E01015489,487,3,42,17,0
E01015490,424,1,67,50,1
E01015491,325,13,48,331,4
E01015492,366,8,41,124,1
E01015493,473,10,207,19,3
E01015494,407,2,385,15,2
E01015496,436,4,336,24,16
E01015497,460,1,216,33,1
E01015498,554,3,182,18,26
E01015499,422,0,37,3,1
E01015500,520,0,104,25,4
E01015501,459,3,50,10,1
E01015502,322,8,80,228,2
E01015503,266,11,73,261,2
E01015504,391,2,39,38,46
E01015505,415,2,138,108,5
E01015506,337,12,45,239,0
E01015507,188,16,24,415,1
E01015508,283,8,71,251,1
E01015509,491,3,150,60,1
E01015510,423,10,245,162,4
E01015511,495,5,168,40,1
E01015512,509,2,97,4,0
E01015513,524,5,132,9,2
E01015514,483,0,23,14,3
E01015515,528,3,47,1,1
E01015516,384,10,46,184,0
E01015517,616,2,39,11,1
E01015518,438,5,85,9,0
E01015525,552,4,91,11,6
E01015526,463,2,90,50,2
E01015527,413,12,64,193,0
E01015528,311,11,61,398,13
E01015529,505,11,77,82,1
E01015530,365,7,37,289,0
E01015532,422,2,165,18,29
E01015533,617,7,39,9,1
E01015534,606,9,269,143,19
E01015535,544,4,54,9,7
E01015536,743,6,70,141,52
E01015537,348,12,39,306,2
E01015538,275,19,46,470,31
E01015539,394,10,47,175,4
E01015540,306,8,63,353,6
E01015541,287,6,72,369,15
E01015542,224,14,46,335,4
E01015543,389,10,31,175,0
E01015544,233,13,30,460,7
E01015545,180,8,30,480,0
E01015546,172,13,36,476,2
E01015547,450,10,79,54,1
E01015548,499,13,75,29,3
E01015549,602,4,80,16,0
E01015550,732,6,90,38,10
E01015551,551,6,38,24,0
E01015552,633,3,120,58,0
E01015553,524,7,118,12,9
E01015554,450,4,22,162,2
E01015555,470,13,51,134,0
E01015556,546,3,85,34,1
E01015557,537,2,72,15,1
E01015558,190,6,37,406,1
E01015559,479,5,60,91,3
E01015560,579,0,64,19,7
E01015561,460,1,167,5,17
E01015562,409,5,88,80,17
E01015563,515,0,79,6,1
E01015564,512,4,85,6,0
E01015565,412,8,109,115,2
E01015566,526,1,142,9,1
E01015567,498,2,162,5,6
E01015568,440,3,154,24,1
E01015569,333,12,41,256,1
E01015570,302,8,87,371,3
E01015571,513,6,78,47,4
E01015572,165,10,40,306,2
E01015573,240,10,65,532,89
E01015574,511,7,70,55,1
E01015575,153,15,40,279,2
E01015576,568,8,32,61,12
E01015578,461,2,197,87,1
E01015579,510,4,150,27,5
E01015580,418,11,35,173,0
E01015581,542,5,58,10,2
E01015582,588,2,200,39,3
E01015583,614,7,123,94,22
E01015584,533,7,26,78,2
E01015585,523,8,68,51,11
E01015586,580,8,22,18,3
E01015587,494,16,73,268,14
E01015588,523,9,59,147,2
E01016296,491,10,130,127,8
E01016297,390,8,50,178,2
E01016298,350,15,161,34,4
E01016299,461,10,141,28,2
E01016300,437,9,86,104,6
E01016301,489,50,162,69,1
E01016303,436,15,105,76,1
E01016304,385,39,107,139,2
E01016305,332,35,117,95,2
E01016306,319,12,37,156,6
E01023153,381,7,101,251,2
E01023154,264,4,34,332,2
E01023155,519,11,133,382,41
E01023156,163,7,34,265,1
E01023157,251,6,44,230,3
E01023159,678,14,126,97,16
E01023160,474,21,66,37,2
E01023165,564,58,138,104,3
E01023169,726,10,58,41,4
E01023179,433,7,96,169,1
E01023180,535,5,107,53,1
