geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00045714,2,20,85,5,5,3,0,0,5
E00045715,1,13,94,10,3,1,1,0,11
E00046260,0,32,59,12,1,1,0,0,1
E00046261,3,36,82,11,3,1,0,0,2
E00046262,0,28,64,9,4,2,1,2,2
E00046263,0,11,132,3,4,0,1,1,3
E00046264,0,24,106,15,3,1,0,0,5
E00046267,0,6,57,1,5,0,0,0,1
E00046268,2,21,160,6,12,0,2,0,9
E00046269,2,13,18,1,3,0,3,0,1
E00046270,1,27,58,8,1,0,0,1,2
E00046271,1,21,65,9,2,1,0,2,1
E00046272,1,14,31,5,2,1,0,0,0
E00046273,1,25,65,12,0,1,0,0,1
E00046274,1,32,63,6,1,2,0,1,1
E00046275,1,37,82,7,6,1,2,0,0
E00046276,0,28,140,15,2,2,0,0,2
E00046277,2,24,114,4,8,0,2,3,5
E00046278,0,32,69,19,3,1,1,3,1
E00046279,0,24,54,9,0,1,0,0,1
E00046280,2,21,68,6,5,1,0,1,2
E00046281,2,22,68,9,4,0,0,0,0
E00046283,3,28,75,13,1,2,1,0,0
E00046303,5,29,61,9,1,1,0,2,1
E00046304,3,22,46,6,5,0,0,0,1
E00046305,1,16,68,13,1,1,0,0,0
E00046306,1,29,55,14,0,0,1,1,0
E00046307,1,20,56,4,3,3,2,1,0
E00046308,0,25,84,16,2,1,0,1,3
E00046309,1,24,64,7,0,2,0,0,1
E00046310,1,30,60,6,0,1,0,2,2
E00046311,0,26,63,11,2,0,0,0,1
E00046312,2,24,51,11,2,2,0,0,1
E00046313,1,38,99,4,1,1,3,3,1
E00046314,0,37,52,10,1,1,0,0,3
E00046315,1,29,60,8,0,1,1,0,0
E00046316,1,22,70,5,0,1,0,1,0
E00046317,1,21,63,11,3,2,0,0,1
E00046318,3,43,99,17,1,1,2,0,0
E00046319,0,29,53,12,4,1,0,0,2
E00046320,1,32,98,12,3,2,0,1,4
E00046321,1,16,60,16,2,3,0,2,1
E00046322,2,37,59,7,1,0,0,1,1
E00046323,1,27,41,6,0,1,0,1,1
E00046324,0,23,74,10,2,1,0,3,2
E00046325,0,25,68,12,1,1,1,2,2
E00046326,1,40,70,12,2,3,0,3,0
E00046327,0,27,77,12,2,1,0,1,3
E00046328,0,24,76,11,2,0,2,0,2
E00046329,2,28,70,10,0,0,0,0,2
E00046330,1,18,102,10,7,0,0,0,6
E00046331,0,23,52,3,0,1,1,0,2
E00046332,0,19,49,7,1,2,1,3,1
E00046333,2,15,70,10,1,2,0,1,1
E00046334,1,34,58,5,3,0,0,0,3
E00046335,0,25,47,8,0,0,0,1,1
E00046336,0,37,77,12,1,1,0,0,1
E00046337,3,35,59,8,2,1,1,0,3
E00046338,0,15,35,4,2,0,0,0,4
E00046339,1,39,68,18,2,2,0,1,0
E00046340,1,23,61,15,0,1,0,1,0
E00046341,1,23,63,11,3,1,0,1,2
E00046342,1,10,45,1,4,1,0,0,1
E00046343,1,27,78,14,0,1,0,4,4
E00046759,1,27,98,10,0,1,1,0,2
E00046760,1,38,119,9,3,2,0,2,1
E00046761,3,29,113,6,3,0,0,2,1
E00046762,1,39,99,14,6,2,0,3,4
E00046763,4,31,153,10,6,1,2,0,0
E00046764,2,27,100,12,7,0,1,1,0
E00046765,3,33,106,10,1,0,0,0,2
E00046766,0,33,108,7,3,1,0,1,1
