geocode,asian,black,mixed,other,white
E00155636,0,0,2,0,293
E00155637,3,0,0,1,188
E00155677,2,0,0,0,197
E00155678,3,0,2,0,194
E00155679,5,0,8,1,201
E00155680,7,1,5,0,253
E00155681,6,0,0,0,303
E00155682,1,0,0,0,175
E00155683,20,7,5,4,301
E00155684,5,3,4,0,294
E00155685,10,1,5,1,395
E00155686,2,2,3,0,404
E00155687,3,0,4,0,222
E00155688,0,0,2,0,300
E00155689,1,0,2,0,305
E00155690,2,0,1,0,349
E00155691,0,2,0,1,278
E00155692,0,0,0,0,116
E00155693,2,0,4,0,257
E00155694,0,0,0,0,140
E00155695,0,2,3,0,248
E00155696,4,4,1,0,299
E00155697,6,0,3,0,276
E00155698,0,0,1,0,259
E00155699,1,0,5,0,256
E00155700,3,0,3,0,294
E00155706,1,0,2,1,318
E00155707,7,0,0,0,271
E00155708,5,1,3,0,334
E00155710,4,0,1,3,328
E00155721,2,0,4,1,197
E00155722,8,1,5,1,321
E00155723,6,0,1,6,286
E00155724,11,2,8,0,331
E00155725,14,1,5,0,243
E00155726,16,2,2,1,259
E00155727,3,0,6,3,402
E00155728,0,2,2,0,258
E00155729,13,0,1,1,263
E00155730,12,0,8,0,301
E00155731,4,1,3,1,237
E00155732,3,0,0,1,324
E00155733,28,3,6,8,265
E00155734,1,0,4,1,258
E00155735,5,1,8,0,308
E00155736,20,0,5,1,266
E00155737,3,0,9,2,262
E00155738,11,0,7,1,311
E00155739,3,1,7,1,384
E00155740,9,3,7,0,432
E00155741,34,0,5,5,340
E00155742,10,5,4,0,224
E00155743,21,2,7,4,282
E00155744,8,0,0,2,340
E00155745,6,1,5,0,269
E00155746,2,0,1,0,200
E00155747,2,0,5,0,243
E00155748,16,4,8,11,338
E00155749,4,3,5,3,272
E00155750,14,1,0,2,287
E00155751,3,0,6,0,387
E00155752,20,0,8,4,319
E00155753,7,1,0,0,263
E00155754,11,1,6,3,295
E00155755,2,5,8,11,281
E00155756,9,1,7,3,278
E00155758,6,0,5,0,343
E00155766,7,1,3,1,315
E00155781,3,0,1,0,276
