geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00104463,2,10,77,18,5,0,1,1,1
E00104464,0,10,62,27,2,1,1,1,0
E00104465,1,7,48,23,3,0,1,0,1
E00104467,4,17,70,29,2,1,0,3,2
E00104468,2,16,74,34,4,1,1,1,3
E00104484,1,8,129,10,5,1,0,0,2
E00104486,0,28,70,19,6,0,0,0,0
E00104489,6,7,103,13,6,1,2,0,6
E00104490,0,8,96,7,3,2,0,0,1
E00104495,0,10,126,12,1,0,1,0,1
E00104498,4,10,87,12,3,0,0,0,1
E00104500,1,13,72,13,3,1,0,3,4
E00104503,3,15,72,10,8,1,0,0,1
E00104504,1,6,120,9,3,1,0,0,0
E00104507,1,1,172,9,9,0,2,0,3
E00104509,1,11,75,20,2,0,2,0,2
E00104510,0,11,67,11,4,1,3,2,3
E00104511,1,14,79,10,6,1,1,1,0
E00104512,0,8,103,12,7,2,0,1,3
E00104513,1,12,95,16,3,2,0,1,0
E00104514,2,15,72,15,2,2,1,5,0
E00104515,3,7,70,7,4,1,0,0,2
E00104516,0,12,65,20,1,0,0,1,3
E00104517,1,6,23,6,0,1,1,1,0
E00104518,2,20,78,25,8,0,0,0,1
E00104519,1,11,194,5,18,0,2,0,7
E00104520,2,16,85,19,7,0,3,4,7
E00104522,1,6,69,21,4,0,0,0,4
E00104523,0,8,200,8,12,1,0,0,6
E00104524,0,6,93,3,6,0,1,1,0
E00104525,0,21,80,3,3,1,0,0,1
E00104526,0,10,113,9,15,0,0,0,1
E00104527,0,8,191,2,12,1,3,0,4
E00104528,0,4,163,2,11,1,0,0,6
E00104529,1,8,104,6,3,1,2,1,2
E00104530,2,5,132,5,6,1,0,1,9
E00104531,2,4,155,4,4,1,1,1,3
E00104532,4,3,165,12,6,0,0,0,3
E00104533,2,9,197,8,7,0,1,3,6
E00104534,2,6,205,9,10,0,2,2,8
E00104535,2,8,131,5,5,0,0,1,3
E00104536,0,7,167,2,7,1,1,0,8
E00104537,0,12,79,4,4,0,2,0,4
E00104538,2,12,151,9,7,1,3,0,9
E00104539,1,9,129,3,9,0,1,0,1
E00104540,0,7,74,7,4,0,0,0,0
E00104541,1,19,100,12,2,2,0,0,1
E00104542,1,22,78,1,2,1,0,0,0
E00104543,0,19,82,3,1,3,1,0,0
E00104544,0,10,98,10,9,1,1,2,1
E00104545,2,8,65,1,6,1,0,0,1
E00104546,1,15,96,8,5,2,0,2,1
E00104547,1,16,74,9,2,0,1,0,1
E00104548,0,12,98,7,4,1,0,0,1
E00104549,1,11,102,11,4,1,0,0,0
E00104550,0,15,147,5,1,1,2,0,0
E00104551,1,2,66,5,8,0,0,0,2
E00104585,1,3,65,8,5,0,1,0,2
E00104586,2,16,62,8,3,1,2,0,1
E00104588,0,7,73,9,3,0,0,0,0
E00104589,1,16,71,13,2,1,0,1,0
E00104590,1,13,114,10,4,0,3,1,2
E00104591,1,10,175,8,3,0,0,1,3
E00104592,1,13,127,14,3,2,2,0,1
E00104593,2,15,69,16,3,0,0,1,2
E00104594,0,16,152,9,8,0,0,0,0
E00104595,2,10,152,13,8,2,1,0,2
E00104596,2,7,140,7,3,2,0,1,2
E00104597,0,10,49,5,0,0,1,0,0
E00104598,1,23,90,9,2,0,0,3,1
E00104599,1,11,128,3,6,1,0,0,2
E00104600,0,11,131,7,3,1,0,0,1
E00104601,3,17,134,12,1,0,0,0,0
E00104603,0,12,26,3,2,1,2,0,0
E00104604,1,15,143,5,4,2,1,1,3
E00104605,0,13,89,7,2,3,3,1,3
E00104606,0,12,131,4,5,0,0,1,3
E00104607,3,2,73,5,6,1,0,0,2
E00104608,2,8,108,6,8,0,2,2,1
E00104609,0,10,57,9,9,1,0,2,2
E00104610,0,16,123,9,3,0,1,0,1
E00104611,1,19,158,4,4,0,1,1,4
E00104612,1,19,185,4,7,1,0,1,3
E00104613,1,22,194,7,5,1,0,3,3
E00104614,0,15,106,9,11,0,0,0,5
E00104615,0,29,75,15,1,1,0,1,0
E00104616,1,10,152,6,9,0,0,1,4
E00104617,1,9,194,4,6,1,1,2,4
E00104618,0,9,81,14,1,1,0,0,0
E00104619,1,11,70,7,0,1,0,0,2
E00104620,2,18,99,7,5,1,0,0,3
E00104621,0,20,74,8,3,2,1,0,0
E00104622,0,13,98,8,3,0,1,1,3
E00104623,0,10,71,8,2,0,2,0,2
E00104624,1,20,139,16,4,2,1,1,0
E00104625,1,6,47,3,3,0,0,0,0
E00104631,2,9,119,10,10,1,2,0,0
E00104634,0,7,119,3,13,0,4,3,0
E00104636,2,18,81,10,9,2,0,0,0
E00104637,2,8,46,10,5,0,0,0,0
E00104638,2,11,73,6,0,1,0,0,0
E00104639,1,6,91,17,3,0,2,0,0
E00104640,3,16,148,9,4,0,1,3,0
E00104641,0,8,58,19,1,0,0,2,0
E00104642,2,21,117,23,1,1,0,1,0
E00104643,0,10,72,26,6,0,0,2,1
E00104644,0,10,111,14,3,0,1,0,0
E00104645,0,10,65,12,0,0,1,2,0
E00104646,3,11,108,20,2,0,1,0,2
E00104647,2,18,128,15,6,0,1,4,0
E00104648,0,10,218,10,9,0,3,5,0
E00104649,0,16,93,3,4,0,0,5,0
E00104650,1,9,72,5,0,0,0,0,0
E00104651,0,16,86,11,2,2,0,1,0
E00104684,0,2,52,2,14,0,0,0,2
E00104685,0,7,202,6,16,0,1,0,1
E00104686,0,14,182,13,9,1,1,0,2
E00104687,0,16,77,10,3,0,0,1,0
E00104688,1,14,62,3,3,0,2,2,1
E00104711,1,13,73,6,1,1,0,1,0
E00104712,1,11,87,17,3,1,0,2,0
E00104713,3,18,116,8,3,0,0,1,0
E00104714,1,4,75,10,4,0,1,1,2
E00104715,1,10,142,4,1,1,1,0,0
E00104716,0,17,53,13,3,1,0,0,0
E00104717,0,16,59,8,1,0,0,0,0
E00104718,1,12,128,7,6,0,0,1,0
E00104719,2,20,162,8,9,0,0,2,0
E00104720,1,12,113,16,7,2,1,4,0
E00104753,1,8,110,5,4,1,0,0,1
E00104754,1,3,127,7,28,1,1,0,0
E00104755,2,15,67,13,2,1,2,3,0
E00104756,2,12,90,4,3,0,0,1,2
E00104759,1,21,168,19,8,2,0,3,1
E00104760,0,13,97,14,8,0,0,2,0
E00104761,2,10,107,12,6,0,1,0,0
E00104762,1,7,68,4,4,0,2,0,0
E00104763,1,7,141,8,3,2,0,2,1
E00104764,0,11,58,6,3,1,0,2,1
E00104765,0,14,136,3,4,1,0,0,0
E00104766,1,14,96,4,1,0,2,0,2
E00104767,1,20,118,8,6,0,2,0,1
E00104768,1,12,229,18,3,0,0,1,1
E00104769,0,15,71,12,3,0,0,2,1
E00104770,1,19,131,8,6,1,0,2,2
E00104771,2,10,54,5,2,1,1,2,0
E00104772,0,9,52,14,5,0,1,3,0
E00104773,1,15,100,16,5,0,0,3,1
E00104774,0,17,102,8,3,0,0,6,0
E00104816,1,12,88,8,6,0,0,3,2
E00104817,2,4,82,1,3,0,0,0,0
E00104818,0,4,144,11,32,3,3,0,3
E00104819,2,10,145,10,10,0,0,0,1
E00104820,0,14,74,20,1,1,0,1,0
E00104821,0,9,59,10,9,0,2,0,2
E00104822,0,2,101,8,9,0,2,0,5
E00104823,1,14,125,10,9,1,2,1,2
E00104824,0,15,126,15,7,2,2,0,4
E00104825,1,21,93,10,3,0,1,0,2
E00104826,2,7,80,13,2,0,1,2,0
