geocode,employee,inactive,self-employed,student,unemployed
E00097971,80,96,25,0,4
E00097972,114,80,27,2,7
E00097973,107,73,19,2,7
E00097974,80,80,20,3,3
E00097980,133,69,27,2,5
E00097981,75,77,20,4,3
E00097982,118,68,24,3,4
E00097983,110,63,41,2,4
E00127314,109,83,25,5,3
E00127315,87,58,17,7,8
E00127316,64,60,14,3,6
E00127317,94,54,31,2,3
E00127318,63,80,6,0,3
E00127319,111,69,25,6,3
E00127320,33,44,10,0,2
E00127321,49,67,20,4,2
E00127322,103,52,26,4,6
E00127323,88,79,14,7,2
E00127324,65,70,22,2,13
E00127325,86,55,23,6,7
E00127326,95,58,10,1,6
E00127327,102,71,26,4,3
E00127328,111,79,29,7,6
E00127382,125,99,29,7,3
E00127383,153,37,12,11,3
E00127385,144,76,19,4,6
E00127386,155,62,26,9,6
E00127387,133,90,28,10,2
E00127389,118,73,19,15,12
E00127390,145,24,6,3,8
E00127392,101,90,18,22,24
E00127393,73,59,0,3,17
E00127394,98,83,10,4,24
E00127395,125,59,11,17,5
E00127397,103,70,6,8,11
E00127398,151,52,14,16,13
E00127411,124,53,59,5,2
E00127412,138,56,51,3,4
E00127424,130,88,32,6,7
E00127425,115,45,58,6,5
E00127434,99,75,13,14,12
E00127435,141,92,27,4,14
E00127436,71,82,13,2,20
E00127437,83,54,8,4,22
E00127438,60,66,14,13,9
E00127439,120,60,17,4,10
E00127440,51,65,5,2,16
E00127441,50,45,5,2,18
E00127442,101,58,10,9,12
E00127443,156,49,23,10,10
E00127444,125,75,11,3,3
E00127445,124,70,14,6,12
E00127446,124,59,14,5,5
E00127447,69,90,8,6,10
E00127448,108,71,15,8,6
E00127449,117,73,24,2,14
E00127450,124,65,8,4,5
E00127451,57,51,23,6,15
E00127452,125,45,18,6,3
E00127453,126,64,18,6,14
E00127454,74,66,14,5,12
E00127455,128,76,16,3,8
E00127456,106,64,20,5,15
E00127457,97,55,19,6,12
E00127458,87,52,13,7,7
E00127459,122,88,22,4,12
E00127460,118,88,23,3,8
E00127461,93,96,17,3,10
E00127462,76,64,21,2,0
E00127463,83,56,15,9,8
E00127464,108,61,23,6,3
E00127465,79,83,10,1,6
E00127466,78,69,19,4,12
E00127467,70,81,18,2,6
E00127468,95,83,11,4,6
E00127469,153,58,22,2,11
E00127470,79,57,13,6,2
E00127471,111,46,20,4,4
E00127472,114,86,13,7,26
E00127473,94,95,4,7,12
E00127474,47,52,6,2,5
E00127475,84,78,11,4,15
E00127476,95,85,15,3,7
E00127477,111,47,20,5,9
E00127478,111,39,16,4,8
E00127479,53,35,10,9,7
E00127480,107,54,11,6,18
E00127481,123,54,13,7,7
E00127482,122,62,21,13,10
E00127483,124,90,29,2,23
E00127484,113,58,13,8,19
E00127485,133,49,9,5,8
E00127486,115,56,12,9,6
E00127487,126,51,7,6,15
E00127488,54,87,19,0,6
E00127489,74,69,11,4,13
E00127490,110,66,10,8,17
E00127491,91,84,10,6,21
E00127492,77,65,4,4,22
E00127493,89,58,17,10,15
E00127494,91,88,25,8,7
E00127495,72,102,6,7,21
E00127496,116,49,21,6,11
E00127497,88,69,18,4,7
E00127499,108,74,22,3,14
E00127500,174,70,16,8,8
E00127501,97,76,25,8,4
E00127502,106,79,23,7,6
E00127503,91,63,19,6,5
E00127504,133,44,19,7,8
E00127505,169,47,19,15,17
E00127506,147,69,13,4,6
E00127507,109,73,35,4,7
E00127508,119,47,21,6,7
E00127509,96,74,17,3,2
E00127510,241,80,27,8,6
E00127511,201,77,20,14,17
E00127512,152,54,11,10,4
E00127513,104,81,16,7,1
E00127514,118,61,18,5,8
E00127560,65,128,16,1,4
E00127561,155,61,16,7,2
E00127564,142,96,23,7,6
E00127565,126,66,20,6,7
E00127566,92,54,20,1,6
E00127567,105,76,23,4,7
E00127568,99,76,24,1,4
E00127569,118,60,19,6,14
E00127570,90,64,17,6,15
E00127571,77,79,20,8,11
E00127572,107,50,23,9,6
E00127573,124,98,21,12,22
E00127574,125,48,32,6,8
E00127575,110,65,23,2,16
E00127576,104,78,11,6,18
E00127577,51,56,13,1,9
E00127578,87,46,8,1,7
E00127579,127,65,18,0,1
E00127580,67,50,6,2,11
E00127581,134,59,13,7,11
E00127582,107,58,14,5,8
E00127583,60,56,4,0,8
E00127584,120,48,8,6,11
E00127585,82,48,13,11,15
E00127586,131,71,20,11,3
E00127587,94,47,5,8,6
E00127588,128,43,14,2,8
E00127589,85,101,12,9,20
E00127590,93,63,17,10,6
E00127591,51,52,22,3,7
E00127592,106,61,17,9,17
E00127593,100,68,14,4,32
E00127594,76,74,11,3,12
E00127595,109,66,19,9,18
E00127596,125,52,16,7,8
E00127666,178,51,21,3,4
E00127667,111,76,22,6,6
E00127668,141,50,20,5,2
E00127669,149,57,31,15,8
E00127671,150,42,29,2,7
E00127673,159,50,26,6,14
E00127674,144,47,18,4,10
E00127675,23,60,2,0,4
E00127677,164,64,22,7,7
E00127678,81,82,7,6,18
E00127679,94,56,19,7,6
E00127681,45,79,8,1,14
E00127686,55,38,2,0,5
E00127694,97,68,29,5,4
E00127697,75,82,31,3,4
E00127702,80,57,12,4,4
E00127703,87,59,16,5,3
E00127704,93,45,21,7,8
E00127705,47,67,7,2,4
E00127706,76,46,20,2,5
E00127707,41,87,10,1,2
E00127708,116,49,17,7,4
E00127709,80,53,10,4,4
E00127710,57,55,8,3,1
E00127711,78,61,13,2,2
E00127712,88,96,14,4,7
E00127713,33,66,4,0,4
E00127714,100,65,23,6,6
E00127715,126,68,25,3,5
E00127716,137,67,11,8,6
E00127717,99,62,22,6,2
E00127718,96,47,7,6,4
E00127719,99,56,12,4,6
E00127720,122,70,15,5,4
E00127721,112,82,15,7,5
E00127722,149,40,27,11,10
E00127723,254,64,48,11,10
E00127724,46,89,7,1,3
E00127725,254,61,37,14,7
E00127726,79,27,6,6,5
E00127745,69,77,12,0,7
E00127746,85,73,9,6,1
E00127747,97,73,9,5,15
E00127748,98,81,17,6,8
E00127749,94,56,10,5,8
E00127750,88,42,11,5,13
E00127751,89,75,9,4,10
E00127752,93,74,7,7,13
E00127753,67,79,11,3,10
E00127754,129,53,13,1,6
E00127755,94,83,15,4,5
E00127756,100,61,12,3,2
E00127757,63,70,5,0,2
E00127758,103,66,15,5,7
E00127759,82,172,15,6,26
E00127760,94,81,5,2,14
E00127761,56,69,3,5,5
E00127762,41,61,10,4,3
E00127763,93,97,13,2,4
E00127764,114,63,13,5,11
E00127765,168,65,21,7,7
E00127766,140,43,9,5,10
E00127767,143,68,22,10,9
E00127768,110,78,12,12,11
E00170164,166,44,19,5,8
E00170166,107,44,11,4,3
E00170167,147,52,24,4,2
E00170172,97,87,50,3,8
