geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01015839,211,239,280,287,238,151,123,41,109
E01015840,265,194,281,273,284,180,122,31,110
E01015841,342,257,523,430,306,245,153,43,57
E01015842,313,208,278,279,291,246,152,40,71
E01015843,260,201,303,263,243,181,129,32,75
E01015844,182,150,366,237,254,189,168,60,184
E01015852,175,151,393,272,293,163,130,32,126
E01015854,245,244,513,382,282,171,99,28,64
E01015861,205,224,202,210,224,207,164,65,193
E01015869,238,249,206,236,264,175,119,43,100
E01015870,213,242,188,243,295,195,136,35,96
E01015871,160,238,170,162,248,212,167,73,187
E01015872,241,229,229,255,275,173,137,53,96
E01015873,184,161,190,228,197,127,120,33,61
E01015874,196,198,226,225,277,210,152,54,131
E01015875,235,224,214,218,255,207,155,41,116
E01015876,260,256,211,303,363,308,246,86,135
E01015877,226,200,257,263,278,205,200,63,93
E01015878,140,186,196,170,252,192,137,39,42
E01015879,213,219,195,192,230,151,106,30,65
E01015880,174,213,170,171,223,172,169,57,103
E01015881,141,198,118,147,170,193,220,71,133
E01015882,219,250,199,237,243,182,159,45,74
E01015883,149,159,77,122,224,169,221,94,168
E01015884,292,246,287,352,298,222,160,67,195
E01015885,181,149,88,161,211,186,298,122,260
E01015886,235,238,156,173,210,171,158,61,93
E01015887,220,270,189,180,243,150,151,50,141
E01015888,102,176,99,106,207,184,229,108,252
E01015889,109,162,118,106,189,184,228,97,246
E01015890,130,208,120,127,232,198,226,77,198
E01015891,159,140,186,202,243,179,168,56,110
E01015892,264,214,180,259,260,218,179,37,92
E01015893,68,123,77,89,140,184,334,151,413
E01015894,157,203,120,181,247,198,206,64,159
E01015895,265,175,351,316,290,222,162,52,125
E01015897,263,258,321,283,298,251,190,71,102
E01015898,246,209,282,207,231,175,124,58,158
E01015899,244,253,274,319,307,195,164,46,97
E01015914,114,213,87,110,212,217,231,79,102
E01015915,134,179,135,163,190,207,221,65,168
E01015916,308,263,180,196,211,140,113,40,71
E01015917,261,306,207,223,255,168,133,33,93
E01015918,195,227,158,165,241,149,139,35,110
E01015919,173,204,126,150,204,165,139,52,100
E01015920,112,178,110,124,188,239,237,97,235
E01016071,213,251,186,197,252,229,201,57,62
E01021915,139,150,114,136,222,217,183,43,143
E01021916,145,141,92,114,153,138,161,41,87
