geocode,asian,black,mixed,other,white
E00048253,6,1,13,7,538
E00048955,32,0,5,11,309
E00048961,4,2,6,0,220
E00048962,4,6,7,0,316
E00048979,9,9,6,3,225
E00048980,9,0,6,4,341
E00048981,2,11,5,0,236
E00048983,15,3,4,0,291
E00048984,7,0,8,0,275
E00049062,12,0,1,0,303
E00049063,2,0,3,0,251
E00049064,3,3,1,0,295
E00049072,14,2,4,4,397
E00049073,10,31,13,3,300
E00049074,0,2,3,0,192
E00049075,7,6,3,0,204
E00049077,0,8,5,1,217
E00049079,18,13,2,0,192
E00049081,8,2,2,1,258
E00049082,6,10,2,0,116
E00049083,17,3,11,0,343
E00049085,12,0,0,0,191
E00049087,6,4,2,0,107
E00049091,1,7,2,0,327
E00049093,8,2,3,0,266
E00049094,8,1,2,0,291
E00049095,1,0,0,0,230
E00049097,5,3,5,1,309
E00049100,5,0,0,2,350
E00049101,10,8,6,0,304
E00049102,13,0,3,0,257
E00049104,3,0,3,3,273
E00049106,9,3,3,3,271
E00049107,18,3,1,1,341
E00049109,3,11,9,1,322
E00049110,3,17,0,0,120
E00049119,3,10,10,9,224
E00049120,6,10,6,0,253
E00049122,2,5,2,4,200
E00051110,28,0,2,0,243
E00051111,16,7,0,8,221
E00051116,13,1,11,0,259
E00051117,7,0,1,0,290
E00051118,14,2,5,3,231
E00051119,1,6,13,0,225
E00051120,58,42,21,13,497
E00051121,4,2,5,0,273
E00051122,3,4,3,1,315
E00051123,15,4,3,2,314
E00051124,6,7,12,1,372
E00051125,9,7,14,1,380
E00051126,10,17,6,0,350
E00051127,1,7,15,1,249
E00051128,7,3,9,0,277
E00051129,13,6,3,0,319
E00051130,18,6,26,0,268
E00051131,3,1,2,0,306
E00051132,7,11,13,1,310
E00051133,8,1,0,0,253
E00051134,41,30,16,4,467
E00051135,15,1,1,0,374
E00051136,17,7,4,0,337
E00051137,0,5,6,0,338
E00051138,2,2,7,0,319
E00051139,0,6,12,0,233
E00051140,12,6,11,0,291
E00051141,5,7,15,0,302
E00051142,0,12,11,0,237
E00051143,1,11,15,0,234
E00051144,4,5,10,0,293
E00051145,8,8,11,0,285
E00051146,3,0,7,1,222
E00051147,16,1,5,0,279
E00051148,4,3,3,2,292
E00051149,3,0,4,0,185
E00051150,10,1,7,1,330
E00051151,16,6,1,0,133
E00051152,29,0,6,0,264
E00051191,0,11,12,0,273
E00051193,4,7,18,0,328
E00051194,4,16,12,0,287
E00051195,0,4,14,0,248
E00051196,4,24,17,0,290
E00051197,2,8,10,0,257
E00051198,0,17,2,0,297
E00051199,7,10,10,0,282
E00051200,1,7,3,0,284
E00051201,2,11,9,0,267
E00051202,9,16,3,0,297
E00051203,0,8,10,0,160
E00051204,0,8,12,0,229
E00051205,3,25,16,1,224
E00051206,1,10,31,0,248
E00051207,5,7,17,2,366
E00051208,10,8,18,1,305
E00051209,4,21,13,0,265
E00051210,0,14,16,0,331
E00051211,0,18,7,0,288
E00051212,3,8,3,0,259
E00051213,0,13,21,0,277
E00051214,0,22,15,0,272
E00051215,1,7,8,0,221
E00051216,0,13,7,0,209
E00051217,8,6,6,0,228
E00051218,1,8,10,1,211
E00051219,1,16,18,0,233
E00051221,6,4,15,0,251
E00051222,6,0,9,1,263
E00051223,2,10,1,0,281
E00051224,0,2,2,0,247
E00051225,2,8,11,0,281
E00051226,0,2,4,0,237
E00051265,8,8,18,2,293
E00051266,2,14,11,0,281
E00051267,11,17,9,0,290
E00051268,5,10,17,2,219
E00051269,2,5,11,0,213
E00051270,6,1,12,0,179
E00051271,1,6,11,0,204
E00051272,0,7,6,5,303
E00051273,2,9,15,0,274
E00051274,13,27,12,0,434
E00051275,5,8,18,1,205
E00051276,1,3,3,4,294
E00051277,9,7,11,0,256
E00051284,14,0,19,1,287
E00051286,4,10,12,0,228
E00051287,3,5,8,0,247
E00051288,1,12,8,0,269
E00051289,0,21,18,0,241
E00051317,3,5,0,0,341
E00051318,21,4,4,1,300
E00051319,18,1,3,3,324
E00051321,4,3,3,0,241
E00051322,8,1,3,0,390
E00051323,11,0,3,0,292
E00051324,11,1,2,0,332
E00051325,4,2,6,0,335
E00051326,1,0,7,3,329
E00051327,18,0,1,4,353
E00051329,22,0,5,0,329
E00051330,1,5,8,0,325
E00051331,1,0,1,9,262
E00051332,5,1,6,8,283
E00051333,1,0,2,0,277
E00051335,63,1,13,1,315
E00051337,0,1,3,4,353
E00051338,1,2,1,1,296
E00051339,3,0,5,4,343
E00051340,5,2,10,3,374
E00051341,16,0,4,0,241
E00051342,3,1,2,0,286
E00051343,0,0,3,0,220
E00051344,3,0,3,0,309
E00051345,0,2,0,1,313
E00051346,8,1,1,5,269
E00051347,0,0,0,1,207
E00051348,7,0,9,1,283
E00051349,0,0,5,2,259
E00051350,7,3,7,1,278
E00051351,0,0,0,0,202
E00051386,4,1,4,0,260
E00051387,16,2,4,0,366
E00051388,15,1,5,0,441
E00051389,0,3,2,0,301
E00051390,9,1,9,1,320
E00051391,18,3,11,0,390
E00051392,3,1,4,1,353
E00051393,15,4,15,0,287
E00051394,2,1,6,0,318
E00051395,5,2,5,0,275
E00051396,15,0,3,4,318
E00051398,4,0,1,0,390
E00051400,9,0,6,7,333
E00051401,18,0,9,0,361
E00051403,18,0,5,3,356
E00051404,31,2,10,0,398
E00051405,0,0,0,0,288
E00051406,9,1,3,1,283
E00051407,18,2,1,2,332
E00051408,13,2,5,2,330
E00051409,1,7,8,1,297
E00051410,5,1,2,0,333
E00051411,4,3,7,1,336
E00051412,15,1,5,1,378
E00051413,1,0,1,3,217
E00051414,5,1,7,0,277
E00051415,7,4,2,0,320
E00051416,1,1,3,0,275
E00051417,4,3,1,0,285
E00051418,15,4,10,4,307
E00051419,7,1,1,1,270
E00051420,0,0,7,0,235
E00051421,2,0,3,0,175
E00051422,10,0,1,0,248
E00051461,10,1,15,0,285
E00051463,6,1,5,0,377
E00051464,5,6,1,0,308
E00051465,1,5,0,0,148
E00051469,5,0,5,0,328
E00051470,6,0,6,0,341
E00051698,31,4,10,13,399
E00158171,3,0,0,0,194
E00158175,0,1,5,0,173
E00159379,4,0,6,9,307
E00159380,21,4,3,2,287
E00165743,23,11,22,2,372
E00172147,48,7,8,5,205
E00172148,88,7,10,14,205
E00172149,133,19,17,22,168
E00172152,18,3,1,0,190
E00172153,18,12,4,1,231
E00172154,14,6,4,1,232
E00172155,39,2,15,1,278
E00172156,13,2,9,6,272
E00172157,1,5,4,1,153
