geocode,female,male
E00025006,127,122
E00025007,136,149
E00025008,178,164
E00025010,192,150
E00025011,185,172
E00025012,152,163
E00025013,159,141
E00025014,165,121
E00025016,175,163
E00025018,169,157
E00025019,139,124
E00025020,191,185
E00025021,158,157
E00025023,152,147
E00025024,139,136
E00025025,214,193
E00025026,145,146
E00025027,153,147
E00025028,175,125
E00025029,163,146
E00025030,130,122
E00025031,144,120
E00025032,132,119
E00025033,213,196
E00025035,140,133
E00025036,206,200
E00025073,122,146
E00025074,179,141
E00025075,141,136
E00025076,122,121
E00025077,256,215
E00025078,160,175
E00025079,115,131
E00025080,177,175
E00025081,115,125
E00025082,153,144
E00025083,159,136
E00025084,125,131
E00025085,144,137
E00025087,125,115
E00025088,141,145
E00025089,97,111
E00025090,113,125
E00025091,192,177
E00025092,134,130
E00025093,116,124
E00025094,128,152
E00025095,126,138
E00025096,143,156
E00025097,105,116
E00025098,110,91
E00025099,109,100
E00025100,98,78
E00025101,145,114
E00025102,147,127
E00025103,93,136
E00025104,187,170
E00025105,124,109
E00025106,159,154
E00025107,173,175
E00025108,158,152
E00025109,136,143
E00025110,198,180
E00025151,176,181
E00025152,133,147
E00025156,167,176
E00025157,149,154
E00025174,228,221
E00025175,146,142
E00025176,178,173
E00025177,160,143
E00025178,65,113
E00025179,160,152
E00025180,157,140
E00025181,153,141
E00025182,151,151
E00025183,139,161
E00025184,90,116
E00025425,104,140
E00025428,164,136
E00025430,120,128
E00025446,207,206
E00025571,121,112
E00025572,194,178
E00025574,122,137
E00025576,153,146
E00025583,178,174
E00025587,182,133
E00025589,172,170
E00025590,162,153
E00025591,123,129
E00025592,155,175
E00025595,139,148
E00025597,95,82
E00025598,129,128
E00025599,167,161
E00025600,151,146
E00026977,115,129
E00026978,178,169
E00026979,130,119
E00026980,174,167
E00026981,170,206
E00026983,164,174
E00026984,183,167
E00026985,185,149
E00026986,139,135
E00026987,128,132
E00026988,152,146
E00026990,143,156
E00026991,164,138
E00026993,125,113
E00027011,179,183
E00027012,140,147
E00027013,118,105
E00027014,198,193
E00027015,159,183
E00027016,140,133
E00027017,168,164
E00027018,126,116
E00027019,134,119
E00027020,196,180
E00027021,190,168
E00027022,152,162
E00027023,151,150
E00027024,137,144
E00027025,144,134
E00027026,172,152
E00027027,149,149
E00027028,201,207
E00027029,159,167
E00027030,205,210
E00027031,152,149
E00027032,167,162
E00027033,174,158
E00027034,159,165
E00027035,141,148
E00027036,169,135
E00027037,183,180
E00027038,145,94
E00027039,170,166
E00027040,191,199
E00027041,144,139
E00027042,227,246
E00027043,193,159
E00027044,148,130
E00027045,158,133
E00027046,208,204
E00027080,160,178
E00027081,143,160
E00027082,230,223
E00027084,277,289
E00027085,258,220
E00027086,183,217
E00027087,265,268
E00027088,88,152
E00027089,161,187
E00027090,194,193
E00027091,92,139
E00027092,177,168
E00027093,126,121
E00027094,279,272
E00027095,252,234
E00027096,266,232
E00027099,234,260
E00027100,140,150
E00027101,52,48
E00027102,135,137
E00027103,144,153
E00027104,278,278
E00027105,147,151
E00027106,231,198
E00027107,226,233
E00027108,239,254
E00027109,59,76
E00027110,266,221
E00027111,223,199
E00027112,189,205
E00027114,104,94
E00027118,113,121
E00027121,144,127
E00027124,153,163
E00027128,118,102
E00027132,167,142
E00027133,129,113
E00027136,118,125
E00027137,106,92
E00027139,109,103
E00027289,152,154
E00027290,111,107
E00027291,171,184
E00027292,183,173
E00027293,163,156
E00027294,149,148
E00027295,159,158
E00027296,168,172
E00027297,159,144
E00027298,160,158
E00027299,168,161
E00027300,152,126
E00027301,160,152
E00027302,136,132
E00027303,131,112
E00027304,167,170
E00027305,170,167
E00027306,152,138
E00027307,143,131
E00027308,124,130
E00027309,127,136
E00027310,173,148
E00027311,177,152
E00027312,144,155
E00027313,134,134
E00027314,165,160
E00027315,145,146
E00027316,83,54
E00027317,147,159
E00027318,138,139
E00027319,151,160
E00027320,172,166
E00027321,149,148
E00027322,116,77
E00027323,184,131
E00027324,183,190
E00027326,258,198
E00027327,203,214
E00027328,154,142
E00027330,157,139
E00027333,118,74
E00027334,114,143
E00027336,129,144
E00027337,131,135
E00027339,110,113
E00027340,132,137
E00027341,148,133
E00027343,145,141
E00027344,143,133
E00027345,130,119
E00027346,196,177
E00027347,242,211
E00027348,149,146
E00027349,135,129
E00027350,154,151
E00027351,171,133
E00027352,122,109
E00027353,153,167
E00027354,119,104
E00027355,155,168
E00027357,173,163
E00027358,186,176
E00027505,188,159
E00027508,194,128
E00027509,129,103
E00027655,174,150
E00027656,140,136
E00027657,167,189
E00027658,178,185
E00027659,99,100
E00027660,229,238
E00027661,76,114
E00027662,197,204
E00027663,142,122
E00027664,193,167
E00027665,185,170
E00027666,126,108
E00027667,134,83
E00027668,175,155
E00027669,133,111
E00027670,196,161
E00027671,188,145
E00027672,133,115
E00027673,125,104
E00027674,162,176
E00027675,216,185
E00027676,167,157
E00027677,206,199
E00027678,158,121
E00027679,214,180
E00027680,172,164
E00027681,195,186
E00027682,66,99
