geocode,asian,black,mixed,other,white
E01010568,43,9,26,10,1694
E01010569,16,3,35,9,1649
E01010570,70,2,16,0,1324
E01010571,17,8,38,21,1565
E01010572,17,8,13,3,1409
E01010573,26,12,18,8,1718
E01010574,64,2,19,4,1311
E01010575,15,4,15,5,1580
E01010576,27,1,14,1,1503
E01010577,13,3,16,6,1554
E01010578,22,15,27,5,1462
E01010579,30,17,11,3,1513
E01010580,87,21,42,5,2344
E01010581,29,30,35,4,1588
E01010582,25,9,20,8,1567
E01010583,29,16,39,31,1505
E01010584,49,6,38,18,1636
E01010585,40,20,26,77,1761
E01010586,8,1,11,4,1576
E01010587,120,4,24,23,1688
E01010588,125,7,24,21,1488
E01010589,19,1,10,0,1486
E01010590,45,3,26,5,1717
E01010591,90,11,34,10,1379
E01010592,29,16,39,2,1374
E01010593,25,6,33,1,1703
E01010594,30,5,36,3,1616
E01010595,46,28,31,4,1690
E01010596,68,7,27,6,1354
E01010597,272,32,69,72,1073
E01010598,396,18,48,34,1255
E01010599,540,26,63,77,670
E01010600,674,39,31,99,590
E01010601,174,19,36,1,1498
E01010602,384,19,56,29,1061
E01010603,145,26,51,12,1412
E01010604,159,20,24,39,1567
E01010605,82,47,60,8,1344
E01010606,1534,39,50,65,310
E01010607,1637,49,72,100,214
E01010608,1563,39,68,51,163
E01010609,202,39,56,18,1227
E01010610,100,41,73,41,1318
E01010611,591,87,94,35,1403
E01010612,43,69,70,4,1191
E01010613,369,46,35,31,996
E01010614,242,33,55,10,1130
E01010615,200,22,71,32,1094
E01010616,800,125,79,38,817
E01010617,694,73,67,63,506
E01010618,1143,22,42,29,468
E01010619,1965,25,39,23,188
E01010620,1413,39,50,32,292
E01010621,2199,13,19,41,99
E01010622,2075,24,53,47,237
E01010623,1154,21,57,68,382
E01010624,1996,34,62,46,136
E01010625,995,7,79,14,636
E01010626,1552,26,38,18,375
E01010627,901,40,33,30,600
E01010628,505,41,39,31,1111
E01010629,1153,40,53,59,623
E01010630,516,15,55,28,960
E01010631,428,91,69,18,938
E01010632,352,31,70,11,874
E01010633,363,20,30,40,1110
E01010634,34,9,27,4,1414
E01010635,154,16,49,16,1218
E01010636,161,20,43,27,1506
E01010637,659,13,55,11,1145
E01010638,4,2,10,1,1506
E01010639,10,1,18,11,1722
E01010640,30,4,10,9,1638
