geocode,asian,black,mixed,other,white
E00048206,17,11,5,2,223
E00048207,0,3,0,0,308
E00048208,14,0,1,0,195
E00048233,2,0,4,0,333
E00048235,2,0,4,1,260
E00048236,3,1,2,0,235
E00048237,23,3,3,1,277
E00048238,0,2,1,3,255
E00048239,8,1,3,0,244
E00048240,12,0,8,0,280
E00048241,14,4,0,0,262
E00048242,11,11,4,0,210
E00048243,6,1,1,10,201
E00048244,3,2,1,1,212
E00048245,12,2,2,1,282
E00048246,40,7,14,0,252
E00048247,61,16,7,6,278
E00048318,61,6,4,11,203
E00048319,60,15,2,0,165
E00048321,61,8,7,3,301
E00048322,138,15,13,2,125
E00048324,69,40,6,0,227
E00048326,49,10,6,4,204
E00048327,70,19,9,0,173
E00048329,106,26,14,66,272
E00048330,44,17,7,11,191
E00048331,95,22,10,7,176
E00048332,9,19,6,2,205
E00048334,80,20,5,4,219
E00048335,83,12,21,3,213
E00048337,42,6,1,3,231
E00048338,28,10,4,10,152
E00048339,42,10,10,16,217
E00048340,49,10,12,1,258
E00048341,73,5,6,10,163
E00048343,57,1,3,18,226
E00048344,29,2,4,0,248
E00048345,78,15,4,10,217
E00048346,37,7,5,5,191
E00048347,13,6,3,4,206
E00048348,51,9,12,5,229
E00048349,35,1,3,1,221
E00048350,46,8,6,2,199
E00048352,39,9,4,5,299
E00048353,104,7,17,7,187
E00048354,27,17,18,7,177
E00048356,71,14,6,11,220
E00048359,54,27,9,0,254
E00048360,78,20,17,0,261
E00048361,5,15,0,0,150
E00048366,53,1,1,0,286
E00048367,115,6,5,5,209
E00048368,80,54,16,10,337
E00048369,40,4,5,3,158
E00048370,22,5,11,3,279
E00048371,32,0,1,0,294
E00048372,16,7,15,8,280
E00048373,7,1,14,0,296
E00048374,38,0,5,0,356
E00048375,15,5,2,4,291
E00048376,14,3,5,0,238
E00048377,61,2,7,0,206
E00048378,91,5,2,9,234
E00048379,73,2,0,7,194
E00048380,104,0,6,10,230
E00048381,44,2,1,8,236
E00048382,91,10,18,11,170
E00048383,61,2,7,7,241
E00048384,72,3,5,0,206
E00048385,73,3,3,7,289
E00048386,62,2,2,10,281
E00048387,45,0,5,0,250
E00048388,56,2,1,13,289
E00048389,26,0,3,0,223
E00048390,85,5,8,8,255
E00048391,13,6,8,2,160
E00048392,68,2,2,6,211
E00048393,50,7,3,1,225
E00048394,73,5,6,13,207
E00048395,35,4,4,3,231
E00048396,30,6,14,0,233
E00048398,41,36,8,4,274
E00048399,63,17,8,3,242
E00048400,39,19,4,10,162
E00048401,28,3,6,3,188
E00048402,11,2,7,0,231
E00048403,11,1,4,5,318
E00048404,25,0,6,0,259
E00048405,40,8,8,4,265
E00048406,42,18,13,0,173
E00048407,11,3,11,1,317
E00048408,19,1,3,2,193
E00048409,14,3,5,3,272
E00048410,25,2,4,1,240
E00048411,15,1,2,1,293
E00048412,46,1,0,3,214
E00048413,15,4,2,1,247
E00048414,5,1,7,0,222
E00048415,18,0,2,12,297
E00048416,45,7,6,1,321
E00048417,25,5,3,1,217
E00048418,14,14,8,1,301
E00048419,78,1,1,8,216
E00048420,329,32,4,27,104
E00048421,83,17,15,4,75
E00048426,118,111,14,15,172
E00048428,103,27,14,5,129
E00048445,195,67,17,34,200
E00048448,59,29,9,15,163
E00048449,355,37,6,8,75
E00048452,19,17,2,22,103
E00048453,193,61,23,35,153
E00048454,177,39,16,30,98
E00048459,167,55,15,35,91
E00048460,188,49,9,12,144
E00048461,127,30,10,10,165
E00048462,80,36,6,7,109
E00048464,205,123,35,24,190
E00048466,309,24,5,46,47
E00048467,251,53,19,46,75
E00048468,418,30,8,21,56
E00048469,249,63,22,11,72
E00048470,156,12,15,16,68
E00048694,2,18,16,1,238
E00048698,25,19,8,1,275
E00048699,35,8,19,0,281
E00048700,107,35,16,11,272
E00048701,60,9,12,3,224
E00048702,83,29,11,2,159
E00048703,75,40,18,14,338
E00048704,40,17,14,1,263
E00048705,17,13,3,6,88
E00048706,4,15,1,2,120
E00048707,60,45,7,9,151
E00048708,27,16,15,3,304
E00048709,24,37,4,6,155
E00048721,116,13,6,1,274
E00048722,31,1,10,6,215
E00048724,28,14,14,8,189
E00048727,87,10,17,11,145
E00048728,6,1,24,0,235
E00048729,88,21,8,1,248
E00048730,47,15,8,9,233
E00048731,35,1,8,0,255
E00048732,12,16,5,11,179
E00048734,87,8,5,13,305
E00048735,23,3,5,2,224
E00048736,43,8,8,0,267
E00048738,52,20,3,3,207
E00048739,35,21,11,8,234
E00048740,110,12,9,1,180
E00048741,86,28,3,7,211
E00048742,62,9,8,0,199
E00048743,31,21,6,0,247
E00048744,145,17,8,7,118
E00048745,180,28,7,23,212
E00048746,109,48,23,21,218
E00048747,39,29,21,4,245
E00048748,35,8,8,0,228
E00048749,43,22,10,10,240
E00048750,55,14,11,11,149
E00048751,12,17,11,1,226
E00048754,167,72,18,7,89
E00048755,363,40,7,14,48
E00048758,53,28,11,7,175
E00048760,36,3,3,0,196
E00048762,149,49,27,25,116
E00048763,267,32,19,24,56
E00048765,324,66,15,20,37
E00048766,262,34,11,28,36
E00048769,154,90,17,10,84
E00048770,74,75,12,11,72
E00048772,36,71,21,20,112
E00048776,204,53,8,25,119
E00048783,111,71,9,13,146
E00048784,84,64,19,1,119
E00048788,45,16,5,3,188
E00048789,131,41,4,36,225
E00048794,54,33,4,3,219
E00048796,90,40,11,9,214
E00048800,13,4,7,0,180
E00048801,34,29,22,4,231
E00048802,11,3,3,8,311
E00048803,10,1,2,4,299
E00048804,25,10,3,0,229
E00048805,14,0,9,4,352
E00048806,27,2,1,0,312
E00048807,12,2,2,2,228
E00048808,14,0,0,1,335
E00048809,38,24,11,5,250
E00048810,8,7,2,0,311
E00048811,31,2,7,0,247
E00048812,26,4,5,2,230
E00048813,20,0,9,0,226
E00048814,42,7,9,0,230
E00048815,42,0,4,5,225
E00048816,66,20,1,10,210
E00048817,93,32,20,6,370
E00048818,34,1,11,6,245
E00048819,32,15,6,0,219
E00048820,12,2,4,0,247
E00048821,48,0,0,2,278
E00048822,30,10,11,2,190
E00048823,12,2,10,3,237
E00048824,19,0,5,1,386
E00048825,27,0,3,0,138
E00048826,17,0,1,2,218
E00048827,24,8,3,1,242
E00048828,40,43,7,5,203
E00048829,43,7,6,1,263
E00048830,19,34,13,1,231
E00048831,22,70,13,7,198
E00048832,10,11,11,7,233
E00048833,81,9,13,16,285
E00048834,25,13,4,10,231
E00048835,2,32,2,0,200
E00048836,40,13,14,3,229
E00048837,8,52,11,3,186
E00048838,12,30,11,1,123
E00048839,31,75,20,12,207
E00048840,9,0,9,0,279
E00048841,6,1,4,5,271
E00048842,31,2,11,1,320
E00048843,27,10,7,0,275
E00048844,6,2,0,0,298
E00048845,24,4,4,7,254
E00048846,13,1,7,0,289
E00048847,24,0,3,0,190
E00048848,43,6,4,0,326
E00048849,15,5,14,1,290
E00048850,28,1,2,0,302
E00048851,13,8,1,5,245
E00048852,4,1,4,6,350
E00048853,58,16,2,2,209
E00048854,22,13,16,0,263
E00048855,21,0,4,3,248
E00048856,69,9,5,0,225
E00048914,105,13,6,6,221
E00048915,41,0,2,0,155
E00048916,83,0,3,5,156
E00048917,64,0,6,15,226
E00048918,48,6,10,1,287
E00048919,47,2,2,5,267
E00048920,70,1,7,5,270
E00048923,42,2,7,5,173
E00048924,84,0,3,20,179
E00048925,66,2,19,8,257
E00048926,92,1,1,15,182
E00048927,63,3,2,3,240
E00048928,48,2,5,1,252
E00048929,34,1,3,0,324
E00048930,70,7,6,4,223
E00048931,31,2,4,6,242
E00048933,61,2,2,0,293
E00048934,87,4,3,0,145
E00048935,55,0,6,0,258
E00048937,70,1,4,7,213
E00048941,35,2,12,1,196
E00048942,67,0,9,13,240
E00048943,38,2,6,3,274
E00048944,100,4,7,5,240
E00048945,43,11,6,12,286
E00048946,100,0,2,16,172
E00048947,63,7,3,7,242
E00048948,79,5,5,7,215
E00048949,92,4,8,8,161
E00048950,31,4,8,5,283
E00048951,94,0,0,19,185
E00048952,62,0,2,5,246
E00048953,114,1,8,8,204
E00048954,63,3,11,4,229
E00048956,25,7,7,5,229
E00048958,15,2,7,3,304
E00048959,17,7,0,0,292
E00048960,18,2,13,0,366
E00048963,15,38,4,1,288
E00048964,14,3,7,2,270
E00048965,2,2,2,0,292
E00048966,13,1,1,0,287
