geocode,bad,fair,good
E01017943,41,160,1550
E01017944,65,173,1169
E01017945,82,153,1491
E01017946,103,207,1319
E01017947,101,246,1324
E01017948,109,211,1403
E01017949,45,161,1414
E01017950,33,81,1250
E01017951,85,203,1179
E01017952,93,213,1186
E01017953,95,232,1293
E01017954,76,224,1207
E01017955,48,149,1272
E01017956,36,101,1514
E01017957,23,82,1417
E01017958,61,204,4878
E01017959,57,179,1457
E01017960,78,186,1070
E01017961,63,154,982
E01017962,83,195,1347
E01017963,75,219,1299
E01017964,36,135,1165
E01017965,90,230,1387
E01017966,65,233,2405
E01017967,83,180,1501
E01017968,51,198,1340
E01017969,116,176,1331
E01017971,98,220,1351
E01017972,73,226,1323
E01017973,114,281,1364
E01017974,78,200,1460
E01017975,122,257,1273
E01017976,72,183,1403
E01017977,65,181,1371
E01017978,98,216,1237
E01017979,114,212,1232
E01017980,42,116,948
E01017983,54,174,1668
E01017984,31,117,1467
E01017985,47,155,2403
E01017986,36,160,3451
E01017987,40,125,1570
E01017988,17,85,1591
E01017989,61,158,1982
E01017990,22,67,1158
E01017991,83,179,1195
E01017992,81,211,1606
E01017993,45,176,1897
E01017994,65,205,1382
E01017995,44,147,1285
E01017996,22,113,1848
E01017997,102,231,1951
E01017998,31,147,1540
E01017999,76,217,1508
E01018000,42,127,1582
E01018001,51,141,1506
E01018002,72,177,1330
E01018003,57,173,1344
E01018005,79,200,1758
E01018006,65,161,1430
E01018007,41,137,1434
E01018008,44,146,1451
E01018009,102,218,1615
E01018010,52,120,1613
E01018011,164,306,2145
E01018012,72,187,1140
E01018013,62,208,1478
E01018014,56,171,1580
E01018015,34,120,1185
E01018016,75,194,1146
E01018017,59,188,1016
E01018019,40,113,883
E01018020,50,171,1284
E01018021,65,183,1260
E01018022,88,223,1100
E01018023,57,214,1982
E01018024,57,169,868
E01018025,78,187,1280
E01018026,44,191,1156
E01018027,74,211,1467
E01018029,55,236,2251
E01018030,49,136,851
E01018032,85,299,2139
E01018033,106,335,1491
E01018034,62,161,1341
E01018035,102,284,1818
E01018036,69,196,1378
E01018037,53,176,1164
E01018038,53,178,1339
E01018039,62,149,1112
E01018040,35,139,1090
E01018041,38,152,924
E01018042,89,251,1115
E01018043,110,289,1722
E01018044,90,234,1391
E01018045,58,168,1121
E01018046,100,260,1740
E01018047,92,273,1542
E01018049,64,227,1372
E01018050,69,155,1171
E01018051,70,259,1364
E01018052,85,248,1445
E01018053,65,236,1406
E01018054,83,246,1935
E01018055,49,233,1760
E01018056,84,261,1565
E01018057,79,243,1703
E01018062,176,386,1950
E01018102,131,366,2080
E01018105,51,200,904
E01018106,61,202,1288
E01018110,138,377,2143
E01018123,51,166,1389
E01018124,60,200,1743
E01018197,65,208,1227
E01018199,45,163,1308
E01018218,46,181,1543
E01018219,37,137,1231
E01018220,44,189,1274
E01018221,41,172,1446
E01018222,44,170,1295
E01018223,52,203,1625
E01018224,43,144,1241
E01018225,44,144,890
E01018232,62,260,2024
E01018233,62,174,1339
E01018234,45,186,1441
E01018235,54,183,1447
E01018236,92,208,1312
E01018237,38,144,1345
E01018238,41,175,1239
E01018239,24,135,1194
E01018240,45,153,1034
E01018241,38,121,1047
E01018242,44,192,1044
E01018243,50,198,1517
E01018244,70,198,1360
E01018248,24,155,2159
E01018249,29,121,857
E01018250,64,151,999
E01018251,34,114,1072
E01018252,30,137,1283
E01018253,23,106,951
E01018254,55,171,1096
E01018255,39,106,1004
E01018256,49,163,1295
E01018257,69,174,1120
E01018258,47,199,1380
E01018259,31,122,1172
E01018260,67,239,1474
E01018262,69,159,1231
E01018263,32,137,1309
E01018264,74,265,1267
E01018265,55,140,1567
E01018266,74,249,2334
E01018267,113,292,1923
E01018268,47,174,1684
E01018269,86,241,1050
E01018270,45,111,964
E01018271,78,220,1133
E01018272,23,109,1200
E01018273,67,237,1303
E01018274,27,129,1584
E01018279,111,255,1126
E01018280,66,184,1256
E01018281,88,245,1231
E01018282,29,123,1157
E01018283,40,131,1103
E01018286,65,151,1396
E01018287,32,99,1200
E01018288,42,112,1001
E01018289,23,128,1002
E01018291,38,135,1045
E01018292,34,153,1221
E01018293,47,174,1260
E01018294,84,234,1328
E01018295,47,185,1337
E01018296,40,153,886
E01018297,53,208,1421
E01018298,19,84,1718
E01018299,64,214,1376
E01018300,46,164,952
E01018301,56,146,1175
E01018302,34,129,1336
E01018303,56,123,1022
E01018304,69,208,1571
E01018305,49,159,1124
E01018306,32,118,1380
E01018307,39,232,1896
E01022094,57,167,1485
E01026492,75,215,1001
E01026493,77,173,922
E01026648,95,247,1164
E01029884,67,194,1295
E01029885,93,301,1751
E01029925,54,192,1468
E01029926,147,343,1174
E01029927,154,362,1844
E01029928,87,238,1504
E01029929,173,404,1661
E01029930,104,223,1218
E01029937,78,238,1644
E01029938,62,171,1168
E01029939,48,174,1318
E01029940,89,225,1119
E01029941,76,208,1540
E01029942,54,215,1204
E01029944,97,272,1302
E01029945,55,241,1626
E01029946,91,258,1763
E01029947,135,335,1732
E01029949,73,190,1141
E01029950,87,228,1470
E01029951,69,204,1120
E01029952,85,175,1001
E01029953,55,176,1193
E01029954,104,306,2029
E01029955,88,200,1529
E01029956,38,119,1199
E01029957,60,201,1402
E01030098,85,290,1942
E01030099,75,272,1637
E01030100,91,262,1737
E01030101,87,297,1644
E01030105,81,210,1506
E01030106,109,285,2060
E01030107,73,192,1355
E01030108,116,258,1511
E01030109,130,267,1467
E01030110,134,352,2353
E01030111,70,152,1170
E01030112,91,229,1381
E01030113,118,278,1504
E01030114,89,203,1323
E01030115,112,268,1984
E01030116,63,199,2037
E01030117,57,162,1413
E01030118,72,200,1407
E01030120,163,430,2409
E01030122,94,280,1643
E01030123,85,225,1286
E01030124,72,215,1243
E01030125,67,237,1207
E01030131,87,224,988
E01030134,36,156,996
E01030135,50,175,1233
E01030139,114,277,1334
E01030140,56,160,1061
E01030141,80,219,1308
E01030147,63,236,1159
E01030148,49,202,1009
E01030149,55,215,1207
E01030150,90,299,1803
E01030151,85,295,1854
E01032523,26,70,1219
E01032524,40,134,809
E01032525,63,225,2545
E01032526,64,194,1369
E01032611,57,199,1547
E01032612,56,201,1765
E01032792,39,112,1155
E01032794,53,153,1070
E01032795,55,144,1369
E01032797,76,200,4978
E01032802,49,168,1094
E01033047,47,148,981
E01033120,52,138,1269
E01033121,29,99,1460
E01033425,27,116,1840
E01033426,37,98,1375
E01033427,22,90,1220
E01033428,27,128,1279
E01033429,59,232,1640
E01033430,66,208,1240
E01033451,9,65,1401
E01033452,43,127,1224
E01033453,67,207,3140
E01033454,49,114,1092
