geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00132925,83,2,20,10,0
E00132926,14,1,150,11,1
E00132927,78,1,5,24,0
E00132928,126,3,9,4,0
E00132929,95,3,16,38,1
E00132930,32,4,17,11,0
E00132931,112,2,18,4,1
E00132932,82,5,31,27,0
E00132992,143,4,22,12,2
E00132993,88,4,11,38,0
E00132994,139,7,19,7,0
E00132995,189,8,17,18,0
E00133002,102,9,43,21,0
E00133003,86,6,29,0,0
E00133004,124,1,11,21,2
E00133005,94,2,23,8,0
E00133006,87,0,7,27,0
E00133007,220,2,14,4,0
E00133008,130,1,15,0,0
E00133009,110,7,18,14,0
E00133010,90,1,14,28,0
E00133011,163,4,18,9,0
E00133012,99,2,5,55,1
E00133013,5,2,45,3,0
E00133014,5,0,72,11,0
E00133016,127,0,25,8,0
E00133018,19,1,120,3,1
E00133019,87,2,19,32,0
E00133020,101,2,54,1,1
E00133021,99,2,22,1,0
E00133071,135,0,10,3,0
E00133072,88,7,8,24,0
E00133073,130,0,16,47,6
E00133076,86,1,9,18,0
E00133077,86,0,21,17,2
E00133078,101,0,14,0,0
E00133079,109,0,15,1,0
E00133080,125,1,5,0,0
E00133081,110,0,5,2,0
E00133082,37,2,7,16,0
E00133083,119,9,15,28,0
E00133149,41,12,42,3,0
E00133150,48,1,11,1,1
E00133151,49,3,12,3,1
E00133152,116,3,38,30,0
E00133153,90,4,9,20,0
E00133154,118,1,7,10,0
E00133156,78,0,9,14,0
E00133157,112,3,27,44,2
E00133158,138,2,21,4,1
E00133159,118,2,11,10,0
E00133160,152,2,20,4,0
E00133161,135,2,16,1,0
E00133162,53,0,8,21,0
E00133163,20,3,2,99,0
E00133164,102,1,7,4,0
E00133165,133,0,25,5,0
E00133166,67,7,6,62,0
E00133167,63,2,13,46,1
E00133168,118,5,25,28,0
E00133169,106,3,15,2,0
E00133170,102,1,36,15,0
E00133171,118,0,15,0,0
E00133172,146,2,7,2,1
E00133173,129,4,20,0,1
E00133174,153,0,34,2,0
E00133187,102,0,26,7,5
E00133188,82,0,36,2,0
E00133189,43,5,78,11,0
E00133190,64,2,35,67,2
E00133191,60,0,21,36,0
E00133192,81,3,11,27,0
E00133193,94,2,30,5,0
E00133194,59,1,33,43,0
E00133195,101,9,36,41,0
E00133196,94,0,16,0,0
E00133197,111,0,4,3,0
E00133198,144,2,18,1,0
E00133199,71,0,42,18,1
E00133200,77,4,15,43,0
E00133201,147,2,15,35,0
E00133202,58,3,36,34,1
E00133203,90,1,8,25,0
E00133204,43,0,9,86,1
E00133205,129,0,48,7,0
E00133206,100,2,26,6,0
E00133207,100,3,24,1,2
E00133208,109,1,27,3,0
E00133209,163,3,32,9,0
E00133210,85,2,18,18,0
E00133211,138,1,33,0,1
E00133212,76,3,52,36,0
E00133213,182,0,31,12,4
E00133214,110,0,19,5,0
E00133215,75,4,4,56,0
E00133216,29,10,9,63,0
E00133217,66,4,32,15,0
E00133218,93,2,14,8,1
E00133219,130,0,10,0,1
E00133220,130,0,10,2,0
E00133223,109,3,8,2,0
E00133224,120,1,17,0,1
E00133225,187,2,18,2,0
E00133226,104,1,24,2,0
E00133227,46,5,13,55,1
E00133228,137,2,27,6,0
E00133229,105,4,7,0,0
E00133230,83,4,10,82,1
E00133231,74,2,8,60,1
E00133232,85,2,12,19,0
E00133235,79,3,74,11,1
E00133538,131,0,10,0,0
E00133539,123,0,7,2,0
E00133540,123,0,6,2,0
E00133541,62,4,10,75,7
E00133542,113,1,16,18,0
E00133543,118,0,10,1,1
E00133544,97,0,19,0,5
E00133547,112,2,14,1,0
